,text,length,date
65,"Гороскоп на 7 октября 2019 года 
 Сегодня с вами могут обойтись достаточно резко. Однако если вы решитесь дать волю чувству юмора, об этом моментально пожалеют.

Бизнес-гороскоп на 7 октября 2019 года 
 С этого дня вам следует полагаться только на себя и ни на кого больше. Увы, помощь и сегодня, и в несколько последующих дней будет для вас в лучшем случае бесполезной, а в худшем - вредоносной. Следовательно, даже если вам и дают советы, выслушайте их, на последнее решение оставьте за собой.

Любовный гороскоп на 7 октября 2019 года
В этот день все высшие силы, которые только существуют, будут на вашей стороне. А значит, можете смело экспериментировать с вашей личной жизнью, активно знакомиться с новыми перспективными людьми и ссориться со старыми и бесперспективными. Вполне возможно, это принесет свои плоды.",820,7 октября
66,"Гороскоп на 6 октября 2019 года 
 Блеск вашего ума сегодня может остаться незамеченным. Чем больше сил вы будете тратить на то, чтобы привлечь к себе внимание, тем меньший эффект за сим воспоследует. Стоит ли мучаться?

Бизнес-гороскоп на 6 октября 2019 года 
 В этот день вам будет нелегко заставить себя сосредоточиться на прочтении некоего важного документа, который может в значительной степени изменить вашу трудовую деятельность, причем в лучшую сторону. Поэтому сделайте над собой героическое усилие и все-таки осильте бумагу.

Любовный гороскоп на 6 октября 2019 года
Сегодня вашему любимому человеку не придётся долго объяснять вам, что он хочет вам сказать, ибо вы будете понимать его с полуслова, с полувзгляда и с полужеста. Однако не стоит быть чересчур самоуверенным: вы вполне можете и ошибиться, что приведёт к досадным последствиям.",850,6 октября
67,"Гороскоп на 5 октября 2019 года 
 Лучше всего вам немедленно взять небольшой отпуск и отправиться за город, на берег лесного озера. Посидеть на бережку, покидать камешки в воду. Подумать...

Бизнес-гороскоп на 5 октября 2019 года 
 Сегодня вам не стоит принимать спонтанных необдуманных решений: вряд ли они окажутся действительно ценными для вашей дальнейшей профессиональной деятельности. Постарайтесь принять во внимание тот факт, что в выходной день подобные дела делаются крайне редко.

Любовный гороскоп на 5 октября 2019 года
Сегодня вашему любимому человеку не захочется надолго оставлять вас в одиночестве, потому что он будет уверен в том, что с вами обязательно приключится что-то нехорошее, если вас покинуть хотя бы ненадолго. Постарайтесь убедить его в том, что вы человек взрослый и самостоятельный.",815,5 октября
68,"Гороскоп на 4 октября 2019 года 
 Сегодня все, что казалось уже давно обдуманным и совершенно ясным, внезапно перепутается в голове и окажется абсолютно непонятным. Лучшее, что вы можете сделать, это спокойно начать с начала.

Бизнес-гороскоп на 4 октября 2019 года 
 Сегодня звезды рекомендуют вам заняться повышением самооценки, ибо она очень пригодится при выполнении рабочих обязанностей, а также общении с коллегами, начальством и партнерами в случае соответствующей необходимости. Если вы сами себя уважать не будете, никто к вам уважительно относиться не станет.

Любовный гороскоп на 4 октября 2019 года
В этот день вашему любимому человеку очень захочется поучаствовать в каком-то приключении или авантюре. Вам придётся либо поддержать это его начинание, либо хотя бы не препятствовать ему, иначе ссор и взаимонепониманий будет не избежать, а они вам вовсе не нужны.",876,4 октября
69,"Гороскоп на 3 октября 2019 года 
 Сегодняшний день может быть расцвечен неожиданными событиями и вашей на них нестандартной реакцией. На этот цирк будет интересно посмотреть, правда, лучше это делать со стороны.

Бизнес-гороскоп на 3 октября 2019 года 
 Сегодня звезды не советуют вам торопиться с внедрением какого-то своего нововведения в жизнь. Наверняка вы продумали все не до конца, и вам еще есть к чему стремиться и куда двигаться дальше. Постарайтесь сделать все возможное для того, чтобы изобретение ваше было достаточно зрелым.

Любовный гороскоп на 3 октября 2019 года
А ведь по сути вы знакомы не так давно. Особенно в масштабах Вселенной. Однако сегодня у вас создастся полное ощущение того, что знаете вы друг друга всю жизнь и даже немного больше. И все это время вы были счастливы вместе, да и сейчас продолжаете быть самой счастливой парой в мире. Постарайтесь сохранить это чувство. Оно ведь приятное, правда?",928,3 октября
70,"Гороскоп на 2 октября 2019 года 
 Сегодня вам придется выполнять роль укротителя диких людей. Потребуется весь ваш такт, все терпение и даже ласка.

Бизнес-гороскоп на 2 октября 2019 года 
 Как бы ни разрешилась запутанная ситуация у вас на службе, в любом случае она не принесет никаких серьезных последствий. Другое дело, что вы научитесь по-другому смотреть на ваших коллег, которые случайно продемонстрируют свои не самые лучшие человеческие качества.

Любовный гороскоп на 2 октября 2019 года
Сегодня вашему любимому человеку будет довольно трудно смириться с тем, что вы самостоятельны и вполне обходитесь без его помощи и поддержки. Постарайтесь произвести впечатление хотя бы немного зависимого человека, нуждающегося в надежном плече.",744,2 октября
71,"Гороскоп на 1 октября 2019 года 
 Сегодня все будут так уступчивы, что у вас может родиться подозрение, что это не к добру. Напрасно волнуетесь, лучше воспользоваться моментом, пока они не передумали.

Бизнес-гороскоп на 1 октября 2019 года 
 Сегодня вы рискуете попасть в очень неприятную ситуацию, в которой вам может очень сильно понадобиться помощь ваших друзей. Как раз тогда то и выяснится, кто из всех ваших знакомых может быть назван вашим другом, потому как многие приятели покажут себя не с самой лучшей стороны.

Любовный гороскоп на 1 октября 2019 года 
Сегодня вам очень захочется вернуть какой-то этап в вашей совместной жизни. То, что происходит с вами сейчас – неправильно и неестественно, то ли дело тогда… Впрочем, назад вернуться по реке жизни невозможно: слишком сильное у неё течение. Может быть, лучше найти что-то, что ждет вас впереди?",860,1 октября
72,"Гороскоп на 30 сентября 2019 года 
 Сегодня у вас действительно появится реальный выбор. Необходимо лишь решиться осуществить свое право на оный.

Бизнес-гороскоп на 30 сентября 2019 года
Ваши желания сегодня как нельзя лучше соотносятся с вашими возможностями, поэтому вам следует извлечь максимум выгоды из такой ситуации. Принимайтесь за те дела, которые раньше откладывали в долгий ящик несмотря на то, что день сегодня выходной, ибо теперь вам всё по плечу.

Любовный гороскоп на 30 сентября 2019 года
Нынче вас будут преследовать рассказами о некой давно угасшей, но все еще нежно хранимой в воспоминаниях любви. Проявите максимум такта — не говорите гадостей, даже если вам страшно надоело все это слушать.",714,30 сентября
73,"Гороскоп на 29 сентября 2019 года 
 Сегодня вы будете душой компании, если, конечно, не предпочтете провести день в гордом одиночестве. Вы можете позволить себе нести любую чепуху, ваши слова лишь развеселят окружающих.

Бизнес-гороскоп на 29 сентября 2019 года 
 Сегодня вы просто сама придирчивость. Может быть, это связано с устойчивым желанием упорядочить вашу жизнь? В любом случае в этот день вы будете иметь на окружающих большое влияние. Но не стоит слишком проявлять характер, иначе рискуете нажить себе врагов, а это вам, вне всякого сомнения, не нужно.

Любовный гороскоп на 29 сентября 2019 года
Львов и их близких сегодня поджидает пока невидимая, но вполне ощутимая опасность. Не исключено, что она будет связана с одним из ваших достоинств. Так что, если вы, к примеру, великолепно готовите, постарайтесь не накрывать слишком шикарный стол, чтобы вы и ваша семья не пострадали от переедания.",907,29 сентября
74,"Гороскоп на 28 сентября 2019 года
 Сегодня вам, возможно, лучше будет отстраниться от происходящего и ограничиться ролью наблюдателя. Это заодно даст вам возможность увидеть, кто именно вставляет вам палки в колеса.

Бизнес-гороскоп на 28 сентября 2019 года 
 Сегодня, как никогда, велика роль общения и нужных знакомств. Именно благодаря им вы сможете не только протоптать себе тропинку наверх, но также воспользоваться подвернувшейся возможностью для того, чтобы уйти в самостоятельное плавание и открыть своё собственное дело.

Любовный гороскоп на 28 сентября 2019 года
Сегодня ваш любимый человек с большой долей вероятности сделает вам некое предложение, от которого вам будет очень сложно отказаться, да и не захочется, наверное. Но вы всё же постарайтесь объективно взвесить все «за» и «против» прежде чем принять окончательное решение.",846,28 сентября
75,"Гороскоп на 27 сентября 2019 года 
 Как это обычно и случается, что-то тайное сегодня соблаговолит стать явным. Под знаком сей неожиданной новости этот день и пройдет.

Бизнес-гороскоп на 27 сентября 2019 года 
 Сегодня звезды не рекомендуют вам помогать кому бы то ни было выполнять свои обязанности. Пусть справляются самостоятельно, вечно все делать за них непедагогично. Гораздо полезнее будет встать над душой и начать руководить процессом, не забывая указывать на допущенные недостатки.

Любовный гороскоп на 27 сентября 2019 года
Не занимайтесь исследовательской деятельностью — нынче она доставит вам массу хлопот и не принесет желаемого результата. Лучше спросите у интересующего вас человека то, что вы желаете о нем узнать, в лоб.",742,27 сентября
76,"Гороскоп на 26 сентября 2019 года 
 Сегодня вам не стоит экспериментировать, как бы этого не хотелось. Чревато последствиями. Если же что-то малоприятное уже случилось, то сожаления лучше оставить на потом.

Бизнес-гороскоп на 26 сентября 2019 года 
 Сегодня у вас может появиться шанс продемонстрировать свои навыки вне работы. Ваши усилия будут весьма высоко оценены, ваш профессионализм заслужит восхищение — так что не стесняйтесь использовать свои таланты.

Любовный гороскоп на 26 сентября 2019 года
Сегодня ваш любимый человек будет забывчив, непунктуален и рассеян, что выведет вас из себя. Не стоит раздражаться из-за мелочей. Невымытая тарелка или пятиминутное опоздание не стоят длинной поучительной тирады на повышенных тонах. Будьте терпимее: и вы тоже время от времени ошибаетесь.",795,26 сентября
77,"Гороскоп на 25 сентября 2019 года 
 Не верьте сегодня ничему, чего вы не видели своими глазами. Делать выводы с чужих слов так же опасно, как подписывать документы, даже не попытавшись прочитать, что же в них написано.

Бизнес-гороскоп на 25 сентября 2019 года 
 Сегодня звезды рекомендуют вам приобрести какой-то элемент имиджа, который позволит вам позиционировать себя впоследствии как человека серьезного и делового. Например, ручка «Паркер» или часы «Картье» будут дорогим, но более чем подходящим вариантом.

Любовный гороскоп на 25 сентября 2019 года
Если бы вы знали, что сегодня всё обернётся для вас таким образом, вы бы вчера повели себя несколько по-другому. Однако сделанного не воротишь, и вам придется жить с тем, что есть. Тем более что это окажется не так и сложно, как вам могло показаться изначально.",820,25 сентября
78,"Гороскоп на 24 сентября 2019 года 
 Проведите сегодняшний день с людьми, которых вам приятно видеть. Пренебрегая этой простой потребностью организма, вы рискуете впасть в мизантропию.

Бизнес-гороскоп на 24 сентября 2019 года 
 Сегодняшний день вам стоит посвятить путешествиям по сайтам, предлагающим работу, или по различным бюро найма. Увы, другого времени для столь полезного занятия у вас не будет, поэтому не стоит откладывать сию рутину в долгий ящик.

Любовный гороскоп на 24 сентября 2019 года
Если у вашей пары есть какие-то традиции и ритуалы, сегодня не стоит им изменять, даже если они вам смертельно надоели. Впрочем, поразмышлять об их модернизации можно. И даже наметить первый день оной тоже не возбраняется. Например, первое сентября: чем не подходящая дата для нового шага?",793,24 сентября
79,"Гороскоп на 23 сентября 2019 года 
 Будьте очень осторожны. Это непростой день, вероятность ошибок высока. Больше других рискуют пострадать Львы, которые не привыкли решать свои проблемы самостоятельно и часто ждут помощи со стороны. Сегодня очень трудно будет правильно выбрать союзников, понять, на кого можно положиться. Не исключено, что вашу симпатию попытаются завоевать люди, чьи намерения сомнительны.

Бизнес-гороскоп на 23 сентября 2019 года 
 Начальство и коллеги не оценят вашей чрезмерной активности, поэтому стоит сбавить обороты. Представителям знака, чья профессия связана с экономикой и финансами, стоит быть внимательней при подсчетах.

Любовный гороскоп на 23 сентября 2019 года
Ревность станет гостем в доме многих Львов. Слишком сильные переживания могут разрушить союз, если и прежде между вами было слишком много разногласий. Одинокие Львы почувствуют кое к кому сильное влечение. Впрочем, скорее всего, вы постараетесь сохранить это в тайне.",966,23 сентября
80,"Гороскоп на 22 сентября 2019 года 
 Если вы собираетесь отдаться на волю волн, будьте готовы к тому, что ветер переменится. Сегодня от вас потребуются решительные действия, как бы вы не старались от них откреститься.

Бизнес-гороскоп на 22 сентября 2019 года 
 Сегодня вам предстоит нелегкая борьба с обстоятельствами, требующими, чтобы вы отложили домашние дела, забыли об отдыхе и отдали свое время и силы рабочим вопросам. Если вам удалось избегнуть этой чаши, видимо, вас просто не смогли найти.

Любовный гороскоп на 22 сентября 2019 года
События в вашей личной жизни развиваются даже быстрее, чем вы предполагали, и ход их даже не думает замедляться. А значит, ваша основная задача состоит в том, чтобы успевать за ними и постоянно быть адекватным изменяющейся ситуации. Кстати, притормозить их ход вы тоже можете. Да только стоит ли?..",843,22 сентября
81,"Гороскоп на 21 сентября 2019 года 
 Безусловно, именно с хаоса все и начиналось, однако, устраивая хаос в собственной жизни, не стоит надеяться на то, что это в обязательном порядке станет началом чего-то нового и прекрасного. Чуть-чуть порядка вам не помешает.

Бизнес-гороскоп на 21 сентября 2019 года 
 Сегодня вам следует с осторожностью подойти к выполнению ваших непосредственных трудовых обязанностей. Задача и впрямь окажется не из легких как для вас, так и для тех, с кем вам придется делить эту тяжкую ношу, однако вместе вы обязательно справитесь.

Любовный гороскоп на 21 сентября 2019 года
Сегодня звезды рекомендуют вам заняться спортом. Можете и любимого человека к этому приобщить. Пусть утренняя пробежка вдвоем (или всей семьей) с сегодняшнего дня станет доброй традицией. Или вечерние заплывы в бассейне. Или прыжки с парашютом каждые выходные. Что может быть лучше?",886,21 сентября
82,"Гороскоп на 20 сентября 2019 года 
 Сегодня вы будете преисполнены весьма беспокойным видом энергии, который будет настоятельно требовать немедленного выхода. Во вред ли, на пользу ли - зависит от того, насколько жесткий контроль за собственными действиями вам удастся установить.

Бизнес-гороскоп на 20 сентября 2019 года 
 Нынче светила не имеют ничего против того, чтобы вы рискнули. Это вам как минимум не повредит, а может даже и выгоду принесет. Однако ставить на кон вам следует лишь то, чем вы действительно имеете право располагать.

Любовный гороскоп на 20 сентября 2019 года
Сегодня вам стоит по возможности отдохнуть от вашей половинки. Особенно если у вас есть хоть малейшее подозрение на то, что вашим отношениям нужен некий перерыв. Нет ничего страшного в том, что один день вы проведете не вместе. Зато это даст вам возможность провести потом вместе очень много действительно счастливых дней.",909,20 сентября
83,"Гороскоп на 19 сентября 2019 года 
 Сегодня у вас вполне может появиться повод для празднества. Грех упускать подобные возможности - отпразднуйте.

Бизнес-гороскоп на 19 сентября 2019 года 
 Ваш эмоциональный подъем хорошо сказывается на работе: все дела сегодня будут спориться. И всё же некоторые вопросы потребуют от вас концентрации внимания. Возможно, вы помните, что подобные ситуации уже случались, осталось только вспомнить, как вы их разрешали.

Любовный гороскоп на 19 сентября 2019 года
Сегодня для вас будет очень много значить мнение ваших друзей и знакомых относительно вашего любимого человека. И если вы вдруг узнаете, что кто-то его не одобряет, у вас может закрасться серьезное сомнение: а стоит ли вообще с ним отношения продолжать. Впрочем, быть-то с ним вам, а не знакомому…",796,19 сентября
84,"Гороскоп на 18 сентября 2019 года 
 Сегодня вам стоит действовать не спеша, ибо в обычном темпе вы рискуете проскочить мимо чего-то весьма важного, чем в корне измените дальнейшее течение собственной жизни.

Бизнес-гороскоп на 18 сентября 2019 года 
 Сегодня вас ожидает по-настоящему интересный день, который поможет укрепить веру в собственные силы и научит вас не бояться браться за самые сложные дела. Особенно этот день благоволит тем, кто решил, наконец, принять решение, которое может в корне изменить его жизнь.

Любовный гороскоп на 18 сентября 2019 года
Сегодня финансы Львов могут запеть такие душераздирающие романсы, что их отзвуки будут ощущаться во всяком разговоре, который вам придет в голову завести с членами семьи. Увы, это чревато серьезными раздорами. Может быть, чем попусту болтать, подумаете, как решить проблему с деньгами? Кстати, шанс придумать что-то стоящее у вас есть, причем неплохой.",917,18 сентября
85,"Гороскоп на 17 сентября 2019 года 
 Начало дня благоприятно. Это хорошее время для того, чтобы взяться за какое-то совершенно новое дело. Возможно, не все сразу получится хорошо, но вы быстро разберетесь в ситуации и многому научитесь. К тому же будет возможность познакомиться с какими-то интересными и очень необычными людьми. 
Вторая половина дня проходит куда сложнее и приносит массу забот. Трудно избежать финансовых потерь, многие решения оказываются неудачными. Вы не доверяете подсказкам собственной интуиции, а зря – они на удивление точны.

Бизнес-гороскоп на 17 сентября 2019 года 
 Не исключено, что вы будете сегодня разражаться из-за тех людей, которые не желают выполнять свою работу, а пытаются переложить ее на вас. Вам не свойственно выполнять чью-то работу, вы не будете к этому готовы – ни морально, ни физически.

Любовный гороскоп на 17 сентября 2019 года
У Львов ожидается приятный эмоциональный настрой. Может быть, у вас появится желание исполнять все желания второй половинки. Да и в свой адрес вы получите приятные сюрпризы! Для одиноких Львов день благоприятен для новых знакомств и общения.",1121,17 сентября
86,"Гороскоп на 16 сентября 2019 года 
 Серьезные перемены маловероятны, но день будет очень беспокойным, и у вас вряд ли будет много времени для отдыха. Чаще обычного приходится спешить на помощь кому-то; к тому же окружающие то и дело обращаются к вам за советами. Ваши знания и опыт многим окажутся полезными.

Бизнес-гороскоп на 16 сентября 2019 года 
 Сегодня вы услышите от коллег много комплиментов в свой адрес, но не вздумайте расслабляться. Не исключено, что за красивыми словами, будет скрываться ложь, лесть и хитрый расчет. В целом день будет позитивным и удачным: ваша работоспособность будет на высоком уровне, а дела принесут достойную прибыль.

Любовный гороскоп на 16 сентября 2019 года
Одинокие Львы, постарайтесь контролировать свои чувства. Звезды могут спровоцировать вас на желание перечить буквально всем представителям противоположного пола. Львы, находящиеся в паре, могут проявить упрямство в общении с любимым человеком.",945,16 сентября
87,"Гороскоп на 15 сентября 2019 года 
 Сегодня вы можете оказаться чересчур раздражительны. Лучше провести день в тихой домашней обстановке, желательно с элементами уюта.

Бизнес-гороскоп на 15 сентября 2019 года 
 Если сегодня вы решитесь броситься на чью-либо защиту, подумайте сначала, а что принесёт это в будущем пострадавшей стороне: пользу или, напротив, ситуация только усугубится из-за вашей протекции. Лучше просто выслушайте доверившегося вам человека, а регулировать ситуацию оставьте кому-нибудь другому.

Любовный гороскоп на 15 сентября 2019 года 
Сегодня великий ревнивец Отелло по сравнению с вами будет тщедушным добряком. Ваших чувств испугается не только ваш любимый человек; вы сами будете ими очень удивлены. При том, что скорее всего они беспочвенны, и проблемы вы придумали себе сами, наслушавшись от друзей про их личную жизнь.",850,15 сентября
88,"Гороскоп на 14 сентября 2019 года 
 День полон забот. Часто собственные дела приходится откладывать, чтобы помочь знакомым, оказавшимся в сложной ситуации, исправить чужие ошибки. Друзья и другие близкие люди ждут от вас безусловной поддержки; вы не всегда можете оправдать их надежды, это печалит. Однако важно помнить и о своих интересах. 
Возможны незапланированные поездки. Они оказываются куда увлекательнее, чем можно было предположить, позволяют завязать полезные знакомства. Не исключено начало романтической истории, совсем не похожей на те, что вы переживали раньше.

Бизнес-гороскоп на 14 сентября 2019 года 
 В течение всего дня у вас будет невероятный пик активности. Но большую часть дел и важных мероприятий распределите на начало дня. Если вам вдруг придется выступать со своими инициативами, то проявите смелость. Первая половина дня запомнится яркими и стремительными моментами.

Любовный гороскоп на 14 сентября 2019 года
Если в этот день вы сделаете правильные выводы в отношении вашего союза, то в дальнейшем вам будет легче найти общий язык с объектом вашей симпатии. Львам в поиске любви звезды советуют поддаться порыву чувств и с головой погрузиться в страстный роман.",1194,14 сентября
89,"Гороскоп на 13 сентября 2019 года 
 Сегодня вас может одолеть нерешительность. Весьма раздражающее качество, но сейчас оно будет вашим союзником. Раз вы не можете на что-то решиться, значит тому есть причины, и стоит все еще раз хорошенько обдумать.

Бизнес-гороскоп на 13 сентября 2019 года 
 Ваша активность на службе и небывалая, даже по вашим собственным меркам, предприимчивость принесут заслуженный успех. Вы сможете стать вдохновителем весьма перспективного проекта. А за ваше рвение и регулярное старание вы можете получить повышение по службе.

Любовный гороскоп на 13 сентября 2019 года
Сегодня ваш любимый человек будет очень ранимым и впечатлительным, что весьма осложнит для вас процесс общения с ним: его придется постоянно успокаивать, уговаривать, что все будет хорошо и вообще всячески морально поддерживать. Это окажется непросто, но необходимо.",864,13 сентября
90,"Гороскоп на 12 сентября 2019 года
 Сегодня вы можете впасть в эгоцентризм. Недостаток уважения к мнению других людей приведет лишь к тому, что к вам станут относиться с предубеждением, несмотря на то, что к завтрашнему дню вы опять станете нормальным человеком.

Бизнес-гороскоп на 12 сентября 2019 года 
 Сегодня ведите себя так, как будто вы хозяин положения. Не надо куда-то спешить, бежать, сломя голову, не надо принимать поспешных решений, не надо стараться переделать все дела сразу! На работе сейчас всё стабильно и хорошо, а значит, можно работать исключительно на качество конечной продукции.

Любовный гороскоп на 12 сентября 2019 года
Сегодня вы почувствуете себя неуютно, как будто вас рассматривают через увеличительное стекло в поисках недостатков, изъянов, брака. Сделайте выводы — в самом ли деле вам хочется находиться рядом с тем, кто склонен оценивать вас по частям?",888,12 сентября
91,"Гороскоп на 11 сентября 2019 года 
 Из того факта, что вам задают вопрос, отнюдь не следует, что вы обязаны на него отвечать. Тем более при отсутствии адвоката. Защищайте собственные интересы ревностнее.

Бизнес-гороскоп на 11 сентября 2019 года 
 Сегодня вам стоит какое-то время побыть дома наедине с собой и своими мыслями и, возможно, среди них наконец-то отыщется настоящий перл. Результаты нынешних размышлений приведут вас к значительным переменам в карьере. Главное — не тормозите свое вдохновение.

Любовный гороскоп на 11 сентября 2019 года
Львам звёзды советуют сегодня уделить как можно больше времени играм с детьми. Со взрослыми вам может оказаться не особенно интересно, да и тем особых для разговоров не найдется. И не пытайтесь.",746,11 сентября
92,"Гороскоп на 10 сентября 2019 года 
 Сегодня на вас могут напасть непрошеные гости. Приготовьтесь к их визиту, не дайте захватить себя врасплох.

Бизнес-гороскоп на 10 сентября 2019 года 
 Сегодня в первой половине дня вы, скорее всего, потратите всё своё время на устранение допущенной ранее ошибки. Но как только вы разберетесь с неурядицами, сможете немного расслабиться, ведь дальнейший день не предвещает ничего неожиданного и внезапного.

Любовный гороскоп на 10 сентября 2019 года
Сегодня вы можете устать от чрезмерной заботы вашего любимого человека. Она действительно будет избыточной, и звёзды рекомендуют сказать ему об этом напрямик и только в том случае, если не подействует, начинать ворчать, шипеть и всячески отворачиваться.",741,10 сентября
93,"Гороскоп на 9 сентября 2019 года 
 Сегодня вы вновь обретете несколько ослабшую в последнее время уверенность в себе. Ситуация начнет меняться, причем , как ни странно, в лучшую сторону.

Бизнес-гороскоп на 9 сентября 2019 года 
 Вполне подходящее время для решения крупных финансовых вопросов. Вам удастся справиться даже с самым сложным из них - «где взять деньги?». Более того, вы даже сможете придумать, как их потом вернуть.

Любовный гороскоп на 9 сентября 2019 года
Сегодня назначьте столько свиданий, на сколько вы чисто физически успеете прийти. Тогда и день получится бурным и насыщенным, и впечатлений будет воз и маленькая тележка, и сравнить всех своих партнеров лучше сможете. Главное – в именах не запутаться.",725,9 сентября
