,text,length,date,type,index in posts,is_unique
756,"нынче вы будете склонны скорее мечтать об отдыхе, чем думать о работе. не корите себя за слабость — мечты обогащают воображение, а оно бывает полезно и в чисто деловых целях. мечтайте сколько хочется.",200,1 апреля,business,252,True
757,"сегодняшний денек неплох, чтобы сначала ничего не делать, а потом еще немного отдохнуть. прежде всего - от того, что принято называть бытовыми проблемами. пусть работы по дому нынче берет на себя кто угодно, только не вы. иначе вы станете самым невыносимым брюзгой на свете - домочадцы сами сильно пожалеют, что заставили вас чем-то заниматься.",344,1 апреля,love,252,True
758,"день благоприятен для общения, новых знакомств, установления деловых контактов, решения бытовых проблем. постарайтесь приближать к себе только достойных вашего внимания людей, иначе вы рискуете попасть в неловкое или двусмысленное положение. звезды обещают начало благоприятного периода для новых дел, осуществления планов, проведения встреч. не исключено появление влиятельных людей, которые окажут помощь в ваших начинаниях.",426,1 апреля,simple,252,True
759,"в этот день будьте менее прямолинейны, чем обычно. вам не требуется проявлять чудеса дипломатии, просто постарайтесь быть повежливее. это сработает, вот увидите.",161,31 марта,business,253,True
760,в этот день вашему любимому человеку непросто будет понять ваши чувства и намерения. однако он будет очень стараться и добьется полного понимания и осознания всех ваших намерений и мотивов. не забудьте его за это похвалить и оценить все его действия.,250,31 марта,love,253,True
761,"день получения и преобразования космической энергии. нужно быть внимательным и осторожным в любом деле. не принимайте никаких необдуманных решений. с помощью проверенных друзей или деловых партнеров вы сможете получить заманчивые предложения, однако не стоит менять вид деятельности или работу – данный период этому не благоприятствует. есть шанс получить какое-то известие, которое, как утверждают планеты, может в корне изменить ваш образ жизни.",447,31 марта,simple,253,True
762,"сегодня вам в голову совершенно неожиданно придет мысль, которая повергнет вас в ужас, однако заставит всерьез задуматься и даже записать ее на самом видном месте, дабы не забыть потом поделиться ею с людьми более компетентными в данной области. если духу хватит, разумеется.",275,30 марта,business,254,True
763,"сегодня вам покажется, что то занятие, которым вы занимаетесь с вашим любимым человеком вот уже столько дней, довольно-таки скучное, поэтому вам срочно нужно придумать что-нибудь новое, радостное и интересное, причем желательно вместе, чтобы потом вместе радоваться.",266,30 марта,love,254,True
764,"день имеет неоднозначную характеристику. в первой половине дня любые дела потребуют минимума усилий, однако и выгода от них будет незначительной. успешными окажутся сотрудничество с деловыми партнерами, встречи, личные свидания. вторая половина дня пройдет под знаком нерешенных проблем в делах или личной жизни. взаимопонимание с партнерами будет затруднено. обратите внимание на недвижимое имущество – вероятны пожар или ограбление, в лучшем случае бытовые проблемы.",468,30 марта,simple,254,True
765,"сегодня вам нет смысла добиваться своей цели любой ценой: будете попросту биться головой об стену, и нечего не достигнете. сейчас для вас гораздо важнее остановиться и пересмотреть, что и как вы делаете. может быть, ваши методы работы недостаточно эффективны.",259,29 марта,business,255,True
766,"сегодня ваша половинка будет стараться вас обмануть, перехитрить, надуть или разыграть. это не значит, что нужно целый день играть в шерлока холмса и искать неправду в каждом слове любимого человека. просто лучше все решения по поводу возникших сегодня предложений отложить на завтра – то есть до лучших времен.",311,29 марта,love,255,True
767,"ваш жизненный потенциал будет находиться сегодня на высоте. новые дела будут успешными, однако нерешительность или вмешательство постороннего могут негативно сказаться на результате. вероятны романтическая встреча с давней симпатией или интимные отношения с близким человеком, которые надолго останутся в памяти.",312,29 марта,simple,255,True
768,"не концентрируйтесь на мелочах. звезды предсказывают высокую вероятности того, что вы будете крайне раздражительны. навалившиеся как-то сразу проблемы и так не дают вам покоя, а мелочи с легкостью будут выводить из себя. займитесь чем-нибудь приятным, пригласите гостей – сегодня эти встречи сулят удачу в делах.",312,28 марта,business,256,True
769,"этот день придется посвятить не самому приятному в мире общению — вам придется оправдываться. неважно, делали ли вы что-либо предосудительное или нет — ваша вина будет объявлена очевидной и вам останется только признать ее и попытаться объяснить свое поведение. удачи.",268,28 марта,love,256,True
770,"благоприятный день. возможны положительные перемены в финансовом положении, однако непредвиденные расходы или накопившиеся долги поглотят всю прибыль. сегодня у вас появится возможность блеснуть талантами и способностями.",221,28 марта,simple,256,True
771,"в этот день вам не придется долго уговаривать вашего начальника на то, чтобы он доверил вам некое важное и ответственное дело. однако вам необходимо быть совершенно уверенным в том, что со своими новыми обязанностями вы обязательно справитесь – иначе игра не будет стоить свеч.",277,27 марта,business,257,True
772,"сегодня перед вами откроется несколько довольно заманчивых перспектив, одна другой привлекательнее. вам и вашему любимому человеку придётся довольно спешно выбирать, какая из них вас больше привлекает, потому что промедление для вас будет практически смерти подобно.",266,27 марта,love,257,True
773,"день обретения внутренней свободы, радости бытия. обещает быть ярким и запоминающимся. легкость, юмор и непринужденность в общении помогут установить дома обстановку доверия и полного взаимопонимания. день благоприятен для путешествий, поездок и пеших прогулок.",261,27 марта,simple,257,True
774,"сегодня вы будете слишком активны и напористы. не путайте ситуации, когда это хорошо для защиты своих интересов, а когда такое поведение уже выходит за рамки приличия. не будьте столь прямолинейны с вашими партнерами: кто-то может так же резко остудить ваш пыл.",261,26 марта,business,258,True
775,"сегодня для вас очень важно наладить дружеские, приятельские или деловые отношения с близкими людьми вашего любимого человека. для него будет чрезвычайно важным тот факт, что небезразличные ему люди близки и вам хотя бы в какой-то степени и что вы близки им.",258,26 марта,love,258,True
776,"круговорот событий захватит вас с самого утра. множество нерешенных проблем или невыполненных обязательств потребует немедленного разрешения. вы окажетесь всем нужны. возможно деловое знакомство или неожиданное стечение обстоятельств, которое принесет прибыль.",260,26 марта,simple,258,True
777,"сегодня замечательный день для того, чтобы заняться интеллектуальным трудом в больших объемах. вы ведь давно хотели обратить на себя внимание начальника! соберитесь и придумайте такую идею, от которой он придет в восторг, и предложит вам именно ту работу, о которой вы давно мечтаете.",284,25 марта,business,259,True
778,"сегодня верить своему внутреннему голосу вам явно не стоит: он их подло обманет. так что положитесь на внутренний голос вашего любимого человека или просто последуйте совету того, кому вы доверяете. тогда у вас будет возможность прожить этот день без каких бы то ни было неприятных сюрпризов.",294,25 марта,love,259,True
779,"один из чистых дней. отмечен гармоничными отношениями между партнерами, радостью бытия. удачный день для карьеры, обращения к начальству, в правительственные учреждения или общественные организации. не оставляйте без внимания новые идеи и предложения – они принесут выгоду.",273,25 марта,simple,259,True
780,"оставшись дома, вы не сможете отдохнуть как следует — нужно обязательно что-нибудь учудить. одному это обычно не под силу, пригласите коллег из числа наиболее приятных в общении и оттянитесь по полной вместе.",208,24 марта,business,260,True
781,"не стоит строить фантастических теорий, объясняющих нелогичное поведение вашего любимого человека. все равно не угадаете. во-первых, все люди разные, а значит, и образ мышления у них разный, а во-вторых, мужчинам женщин вообще понять трудно, впрочем как и наоборот. поэтому лучше спросите у него лично. скорее всего, ответит.",325,24 марта,love,260,True
782,"этот день благоприятный для наиболее полного раскрытия вашей личности. не исключено появление свежих идей, которые позволят найти новые источники заработка. эмоциональный взлет будет положительно влиять на ваше физическое состояние.",232,24 марта,simple,260,True
783,"не исключено, что сегодня, когда у вас ещё есть целый свободный день, вы сможете завязать неожиданное романтическое знакомство, если вы не откажете своему другу и отправитесь на встречу, пусть даже деловую, где обязательно будет кто-то вам незнакомый. не упускайте свой шанс!",275,23 марта,business,261,True
784,"звёзды утверждают, что демонстрировать любимому человеку свою самодостаточность сегодня более чем неуместно. может сделать соответствующие выводы и дать вам возможность сполна насладиться одиночеством. впрочем, возможно, вы этого и добиваетесь…",244,23 марта,love,261,True
785,"звезды рекомендуют вам полностью посвятить себя работе, поскольку благоприятное расположение звезд обещает принести быстрый и весомый результат всем начинаниям последнего времени. целенаправленная деятельность успешно завершится долгожданным известием или встречей с партнером.",277,23 марта,simple,261,True
786,"сегодня вам будет непросто убедить себя в том, что работа иногда вполне бывает волком и имеет очень много шансов убежать на некоторое время. именно в этот день вы можете временно выпустить ее на прогулку, дабы она надышалась свежим воздухом и от вас немного отдохнула.",268,22 марта,business,262,True
787,"сегодня вашему любимому человеку не придётся долго вас уговаривать на то, чтобы не сидеть этот вечер дома, а пойти куда-нибудь вместе с целью расширить свой кругозор и просто хорошо провести время. главное, быстро решить куда, чтобы не тратить на это минуты драгоценного вечера.",278,22 марта,love,262,True
788,"попутный ветер дует в ваши паруса. вашему успеху могут серьезно помешать только ваша собственная неорганизованность и желание решить сразу несколько проблем. вместе с друзьями и единомышленниками стройте планы на будущее в области создания совместных предприятий, в общественной и политической сферах.",301,22 марта,simple,262,True
789,"прежде чем предпринять какой-либо важный шаг, стоит задуматься не только над тем, сколько прибыли вы получите, но и о том, насколько допустимы будут ваши действия. решение за вами, но всё-таки взвесьте все за и против, а то потом можете поплатиться за излишнюю склонность к авантюризму.",286,21 марта,business,263,True
790,"узнайте, чем живет и дышит ваш любимый человек. прочитайте его любимую книгу, попросите у него диск, под который он каждый вечер засыпает. это поможет вам лучше его понять и, соответственно, сильнее полюбить. кстати, если он захочет сделать все то же самое, значит, вы действительно отличная пара!",297,21 марта,love,263,True
791,"день символизирует прибыль, доходы. для вас наступило время смелых и решительных действий. вы накопили большой потенциал, возможен профессиональный рост. в семьях вас вероятно пополнение. есть смысл интенсивно потрудиться.",224,21 марта,simple,263,True
792,"сегодня вы с головой уйдете в работу, даже сами не заметите, как увлечетесь и забудете про время. такого энтузиазма у вас давно не наблюдалось, а зря: в один день вы сумеете выполнить больше, чем обычно. возможно, теперь ваша работа по-настоящему вас затянет, и вы будете получать от неё удовольствие!",301,20 марта,business,264,True
793,"вам сегодня лучше всего не суетиться и не проявлять инициативу - все проблемы (если они есть) должны решиться сами собой. нынче следует проявить невозмутимость (пусть и мнимую), причем особенно это важно будет для молодых людей, чье сердце занято еще не разделенной любовью.",276,20 марта,love,264,True
794,"этот день трудно назвать временем поворотных событий и ярких впечатлений. для вас только начинается насыщенный период, полный глубоких переживаний, сильных эмоций. возможно, он станет периодом переоценки ценностей. стоит приготовиться к перестройке всего своего мироощущения.",277,20 марта,simple,264,True
795,"сегодня вам, пожалуй, стоит забыть о своём извечном желании бороться за правду. правда - это замечательно, однако не все ценят эту вашу благородную привычку. возможно, стоит иногда попридержать язык за зубами или, по крайней мере, говорить лишь ту часть правды, которая никому не повредит.",289,19 марта,business,265,True
796,"увы, за счастье иногда приходится бороться. и за счастье любить и быть любимым в том числе. сегодня вам на себе придётся испытать все прелести и горести этой борьбы. скорее всего, вы выйдете из неё победителем, однако победа эта достанется вам отнюдь не самым лёгким образом.",275,19 марта,love,265,True
797,"многим вам сегодня будет уютно в родимых стенах. хорошо пойдут дела - как финансовые (вам представится шанс найти работу на дому), так и личные, семейные. можно и нужно вкладывать деньги в стоящие покупки. не мелочитесь: сейчас вы вполне можете себе позволить приобретение недвижимости, земельных участков, создание в квартире или в дачном доме нового интерьера.",366,19 марта,simple,265,True
798,"сегодня ваш начальник решит, что вы достойны большего, нежели получаете. поэтому либо повысит вам зарплату, либо увеличит объем работы – как повезет. вам остается только надеяться на лучшее и верить в то, что объем затрачиваемых усилий и получаемых за них благ будет разумным.",276,18 марта,business,266,True
799,"сегодня вы будете настолько оптимистичны, радостны и уверенны в себе, что останется только завидовать вашему любимому человеку, который весь этот день будет греться в лучах вашего счастья. может быть, он от вас им и заразится и в свою очередь будет греть близких ему людей – и вас в том числе.",293,18 марта,love,266,True
800,"время осуществления надежд и образования новых связей. ваши намерения осуществятся, а личные достижения удивят окружающих, если не будете слишком рьяно добиваться своих целей. если сильное противодействие все же возникнет, не пытайтесь сломить его методами кулачного боя. существуют более изящные методы борьбы.",311,18 марта,simple,266,True
801,"сегодняшний день вы проведете под впечатлением того, что видели, слышали, или читали накануне вечером. это может достаточно неожиданным образом сказаться на характере вашей деятельности. хорошо бы сие не повлекло негативных последствий.",236,17 марта,business,267,True
802,"в этот день вам стоит как можно больше и шире улыбаться, причём не только вашему любимому человеку, но и всем окружающим. чем искреннее будет ваше выражение лица и радость от происходящего, тем больше хороших событий с вами сегодня приключится.",244,17 марта,love,267,True
803,"ваш оптимизм станет «пропуском» в любое место. с таким настроением можно отправляться хоть за тридевять земель. и где бы вы ни оказались, везде будете желанным гостем. бурлящие эмоции требуют выхода, и вам нужно «выпустить пар» в большой компании; дома вам будет тесно.",269,17 марта,simple,267,True
804,"похоже, этот день принесет вам некое финансовое разочарование. скорее всего, трудности окажутся временными, однако не исключено, что за получение того, что вы уже считали своим, вам придется побороться.",202,16 марта,business,268,True
805,"в этот день судьба благосклонно согласится на то, чтобы выполнить одно ваше желание. поэтому вам стоит серьезно его продумать вплоть до мелочей и сделать все возможное для того, чтобы оно принесло радость не только вам, но и вашим самым близким людям. возможно, вашему любимому человеку – в первую очередь.",306,16 марта,love,268,True
806,"этот день располагает к учебе, духовному и интеллектуальному развитию. звезды настоятельно рекомендуют вам повышать свой образовательный уровень, так что для поступления на курсы, для самообразования лучшего времени не найти.",227,16 марта,simple,268,True
807,"сегодня вам стоит в большей степени наслаждаться плодами своих трудов, чем вкладывать деньги в бизнес. тем более нужно избегать вложений туда, где вам обещают очень быстрый возврат денег. во всём сегодня руководствуйтесь своей интуицией и своему деловому нюху.",260,15 марта,business,269,True
808,"сегодня вам будет особенно сложно пустить какого бы то ни было человека на свою личную территорию. вы будете воспринимать её как свою собственность и любое покушение на неё будете воспринимать в штыки. вашему любимому человеку остаётся пожелать держаться от вас подальше, желательно на пионерском расстоянии.",308,15 марта,love,269,True
809,"не исключено, что вы откроете в себе целительские способности и научитесь не только регулировать деятельность собственного организма, но и помогать другим. особенно тщательно выбирайте эскулапа, которому собираетесь доверить свое здоровье, и перепроверяйте поставленные диагнозы.",279,15 марта,simple,269,True
810,"сегодня вам стоит быть предусмотрительным, осторожным и даже несколько мнительным человеком, ибо любая ваша ошибка повлечет за собой неприятные последствия в области работы. а вам сейчас как работа, так и деньги нужны особенно, так что рисковать ими не стоит.",259,14 марта,business,270,True
811,"что бы с вами сегодня ни случилось, постарайтесь сохранять спокойствие и оптимизм. они будут жизненно необходимы вашему любимому человеку, потому что у него с подобным подвигом могут возникнуть проблемы. смиритесь с тем, что в этот день вы сильнее и благополучие вашего тандема зависит лишь от вас.",298,14 марта,love,270,True
812,"сегодняшний день хорош для преподнесения подарков. они будут приняты с восторгом, в чем бы они ни заключались.",110,14 марта,simple,270,True
813,"сейчас вы, вне всяких сомнений, находитесь в центре общественного внимания. когда вам поручена организация какого-либо мероприятия, вы чувствуете, как у вас сразу же появляются новые силы и заинтересованность в процессе. может быть, вам всё-таки следует немного сменить род деятельности?",287,13 марта,business,271,True
814,"сегодня вашему любимому человеку будет абсолютно все равно, что вы подумаете о том или ином его действии, поэтому он на какое-то время станет воистину неконтролируемым и неуправляемым. что ж, в конце концов, он сам себе хозяин, и речь идет в первую очередь о его жизни.",269,13 марта,love,271,True
815,"если сегодня вы захотите сделать покупку, не медлите, так как во второй половине дня постороннее влияние или неблагоприятное стечение обстоятельств могут привести к финансовым потерям. следует активно искать новые источники заработка, но при этом избегать сомнительных предложений — возможны обман или тайная корысть.",317,13 марта,simple,271,True
816,"«спокойствие, только спокойствие»,- золотые слова, правда? на сегодня они станут вашим девизом. держите себя в руках, ведь, судя по всему, вас решили завалить неотложными делами по самые уши. только не унывать! ведь если вы взялись за дело, то оно, вне всяких сомнений, будет с успехом доведено до конца.",304,12 марта,business,272,True
817,"сегодня ваши родные и близкие могут вас понять неправильно, что окажет серьёзнейшее влияние на ваше психологическое состояние. а оно вполне может выплеснуться на вашего любимого человека и отразиться на ваших отношениях. будьте осторожны и сдержанны.",250,12 марта,love,272,True
818,"вы будете склонны прислушиваться к чужим советам в отношении своего здоровья. действительно, это экономит время и нервы на стояние в очереди к врачам. однако следует быть осторожнее. не все средства, которые помогли другим, подходят для вас. вам будут полезны умеренные физические нагрузки.",290,12 марта,simple,272,True
819,"сегодня вам не следует слишком увлекаться профессиональной деятельностью и посвящать ей весь пыл вашей души, все ваше вдохновение и желание жить. в конце концов, работа, даже самая интересная и высокооплачиваемая, того не стоит. постарайтесь быть похолоднее и посдержаннее.",273,11 марта,business,273,True
820,"вы ходите по кромке счастья. маленький шажок в сторону – и вы окажетесь в его власти, однако почему-то этот шажок вы не хотите делать категорически. может быть, ваша половинка вас туда подтолкнет? или, напротив, она стоит там и просто недостаточно сильно вас притягивает?..",273,11 марта,love,273,True
821,"день готовит немало соблазнов и искушений, в борьбе с которыми вы скорее всего выйдете победителем. препятствия на вашем пути могут разбудить ваши скрытые внутренние силы, и тогда вам по плечу станет любой подвиг. постарайтесь сдерживать эмоции. избыток тщеславия может ввергнуть вас в заблуждение.",298,11 марта,simple,273,True
822,"этот день звезды рекомендуют вам целиком и полностью посвятить зашиванию старых дыр, решению по той или иной причине не решенных задач и возвращению всех долгов, чтобы как можно скорее начать жизнь с чистого листа. на вашей трудовой деятельности это отразится самым что ни на есть благоприятным образом.",303,10 марта,business,274,True
823,"сегодня вы будете как никогда дружелюбны и обаятельны, да настолько, что к вам как магнитом будет притягивать различного рода незнакомых вам людей. возможно, среди них окажется тот, которого вы так давно искали в безликой толпе и никак не могли найти... приглядитесь!",267,10 марта,love,274,True
824,"мужчинам-вам общение с прекрасным полом поможет восстановить уверенность в своих силах, избавиться от накопившихся отрицательных эмоций. берегитесь – звезды предупреждают о возможном скором разрыве ваших отношений с партнершей. женщинам-вам звезды сулят перемены, которые увеличат шансы на успех или повысят материальное благосостояние.",340,10 марта,simple,274,True
825,"не отказывайтесь от своих планов на будущее: вы вовсе не переоценили свои возможности, просто вам сейчас необходимо выбрать правильную тактику, чтобы добиться желаемого. будет лучше, если вы накопите силы и будете терпеливо дожидаться своего часа.",247,9 марта,business,275,True
826,"вы в ответе за тех, кого приручили. и если вы имели неосторожность дать тому или иному человеку надежду на вашу благосклонность в будущем, то придётся этим ожиданиям соответствовать. звёзды советуют по возможности не давать сегодня никаких обещаний, даже если ваша душа этого очень просит.",289,9 марта,love,275,True
827,"сегодня не исключены неожиданные повороты судьбы, которые потребуют от вас максимальной активности и быстроты реакции на меняющуюся ситуацию. из-за некоторой наивности и доверчивости вы можете попасть под чужое влияние или угодить в ловушку. будьте внимательны при общении с лицами противоположного пола – вероятные проблемы будут связаны именно с ними.",353,9 марта,simple,275,True
828,"не принимайте близко к сердцу всё, что говорит ваш начальник. вы лучше, чем кто-либо другой, должны знать, что многое из сказанного им – не более чем метод его работы. поэтому продолжайте трудиться, как трудились. ваш шеф очень вас ценит, пусть и он не показывает виду, скоро вы будете вознаграждены.",300,8 марта,business,276,True
829,"сегодня вашему любимому человеку будет непросто простить вас за тот или иной ваш поступок. однако он сделает это во имя ваших отношений. постарайтесь оценить его жест и приложить все усилия к тому, чтобы подобная ситуация больше никогда не повторялась.",252,8 марта,love,276,True
830,"день благоприятен для мужчин-вас. сегодня они смогут уладить проблемы, связанные с личными отношениями или с ремонтом квартиры, благоустройством дома. любая покупка, кроме приобретения мебели и изделий из дерева, будет удачной.",229,8 марта,simple,276,True
831,"в этот день вам предстоит поработать, но совсем немножко: буквально решить две-три небольших проблемы, накопившихся за неделю. с этим вы справитесь буквально за несколько часов, а все оставшееся время смело можете раскладывать пасьянсы, пить чай и читать любимые книжки.",270,7 марта,business,277,True
832,"удачный день, чтобы заняться самообразованием и самосовершенствованием. но не пытайтесь разделить это с любимым человеком: скорее всего, на сегодня у него совершенно другие планы. даже и не пробуйте - ведь получив отказ, вы наверняка начнете задумываться о том, чтобы поискать более заинтересованного компаньона, а это может вылиться в некоторые проблемы. они, правда, придут нескоро.",384,7 марта,love,277,True
833,"благоприятный день для представителей творческих профессий, особенно для театральных деятелей и преподавателей. они смогут с блеском проявить себя, выразить все богатство своих чувств. вам-политикам следует определить границы своих возможностей. стремление покровительствовать может обернуться против вас.",307,7 марта,simple,277,True
834,"не торопитесь сегодня с принятием каких бы то ни было решений. даже при выборе необходимого карандаша из двух предложенных задумайтесь о тактичности, политичности и предусмотрительности ваших действий. неправильные выводы могут быть сделаны из всего.",250,6 марта,business,278,True
835,"сегодня ваш любимый человек будет общаться не с вами, а со своей мечтой, заключённой в вашу оболочку. то есть вам придётся целиком и полностью соответствовать его ожиданиям, или же вы рискуете быть брошенным и забытым. впрочем, есть и еще один вариант: оказаться лучше мечты вашей половинки!",291,6 марта,love,278,True
836,"повышенная работоспособность, деловая активность и нестандартный подход к решению проблем принесут ощутимые результаты. поддержка партнеров или влиятельных покровителей обеспечит успех в самых смелых и рискованных предприятиях. не исключено, что удача будет сопутствовать и в личной жизни. вероятны встреча или известие, которые приведут к небольшим, но перспективным изменениям в отношениях с интересующим вас лицом. сон исполнится, если снился раньше дважды или многократно. грязь во сне – к прибыли.",502,6 марта,simple,278,True
