,text,length,date,type,index in posts
242," Сегодня вы можете почувствовать себя Алисой, беседующей с Мартовским Зайцем. Слишком уж сложной задачей может оказаться вычленение осмысленной части из разговора, который вам придется поддерживать.",198,22 сентября,simple,80
243," У вас на службе в скором времени начнутся не самые приятные дни. Все словно сговорятся, и будут делать всё не так, как следует, а вы - снова и снова отвечать за чужие ошибки. Подготовьтесь к такому повороту событий, чтобы принять его во всеоружии. Вам это пригодится.",268,21 сентября,business,81
244,"Загляните вашей половинке через плечо: что она читает? Не хотите ли прочитать то же самое? Попросите её протянуть вам один из наушников и вслушайтесь в ту музыку, в ритме которой ваш любимый человек проживает этот день. Эти незначительные, казалось бы, мелочи помогут вам стать ещё ближе друг другу.",299,21 сентября,love,81
245," Не пытайтесь сегодня составлять мнение о качествах того или иного человека. Ваши личные переживания слегка затуманят обычно орлиный взор, и вы, возможно, ошибетесь.",165,21 сентября,simple,81
246," Сегодня звезды рекомендуют вам составить план действий на ближайшую рабочую неделю. Завтра, а тем более — послезавтра, вам будет некогда этим заняться, а без четкого распорядка справиться со всеми вашими трудовыми обязанностями будет нелегко. Посвятите полчаса структуризации.",277,20 сентября,business,82
247,"Вы устали. И свою усталость вымещаете на своем любимом человеке. Он-то, может быть, и не против: ему ваше раздражение как слону дробина или Моська. Но вода, как известно, камень точит, и потихоньку вы его вполне можете вывести из себя. И вот тогда вы моментально забудете об усталости, потому что перед вами в полный рост встанут проблемы совсем иного характера. Не стоит доводить до этого.",390,20 сентября,love,82
248," Сегодня вы будете знать ответы на все вопросы. Будьте же благосклонны к окружающим, не скрывайте от них своего знания.",119,20 сентября,simple,82
249," Сегодняшний день стоит целиком и полностью посвятить анализу эффективности собственной деятельности в той или иной сфере. Может быть, для вас есть смысл сферу деятельности немедля сменить, дабы приносить больше пользы человечеству и больше денег семье?",253,19 сентября,business,83
250,"Вам сегодня будет очень не хватать любимого человека. Каждая минут вдали от него будет не в радость. Советов всего два. Первый – потерпите немного, встреча обязательно будет, совсем скоро. Второй – не задушите вашу половинку в объятиях ненароком, иначе можете и вовсе ее лишиться.",280,19 сентября,love,83
251," Нынче вы от души повеселитесь, сколь бы скучным не показалось начало дня. Любая дверь будет открыта для вас сегодня.",117,19 сентября,simple,83
252," Сегодня вам улыбается фортуна, поэтому вы можете без особой опаски идти на рискованные предприятия, а также испытать свою удачу и в буквальном смысле, например, проведя вечер, играя в азартные игры. Только держите себя в руках в любом случае. И старайтесь контролировать ситуацию.",281,18 сентября,business,84
253,"Будьте сегодня сами собой, не оглядывайтесь ни на чьи положительные примеры и не прислушивайтесь к добрым советам. Пришло время гордо делать свои ошибки и строить свою личную жизнь, не имеющую аналогов просто потому, что она именно ваша, а вы единственны и неповторимы.",269,18 сентября,love,84
254," Сегодня вы с легкостью сможете разрешить любую проблему из числа тех, что вы создали себе сами. Если же таких нет (что маловероятно) - создайте, чтобы день не прошел даром.",173,18 сентября,simple,84
255," Сегодня вы окажитесь невероятным гением, даже справитесь с любой новой должностью. У вас отличный вкус и изобретательность, умеете достигать своих целей. Если вдруг вам придется столкнуться с рутиной, то постарайтесь ее избежать. Если ваша работа связана с политикой или наукой, то вы ощутите себя востребованным членом общества. Общественная работа вам близка по духу.",370,17 сентября,business,85
256,Для многих Водолеев отсутствие яркого сексуального влечения к любимому человеку может быть успешно компенсировано интересным общением. В центр внимания одиноких Водолеев могут попасть единомышленники из других городов или стран со схожими интересами.,250,17 сентября,love,85
257," Возможны мелкие недоразумения, задержки в делах и трудности в общении. День будет довольно беспокойным, но не принесет серьезных проблем. Он хорошо подходит для того, чтобы взяться за что-то новое. Вы быстро учитесь, легко запоминаете все, что может пригодиться, задаете правильные вопросы. Ваша любознательность многим нравится.",330,17 сентября,simple,85
258," Ваши мысли не будут давать вам покоя, а дело в том, что вы находитесь в сомнении по поводу текущей работы. Вам следовало бы отдохнуть, и поразмыслить на этим холодной головой.",176,16 сентября,business,86
259,"Постарайтесь не устраивать выяснение отношений из-за финансового состояния вашей пары. Возможно, вскоре вы поймете, что преувеличиваете серьезность проблем в этой сфере. Одинокие Водолеи будут оценивать потенциальных избранников не по схожести взглядов на жизнь, а по их финансовому состоянию.",293,16 сентября,love,86
260," Вы принимаете близко к сердцу абсолютно все, поэтому день оказывается полным переживаний. Любая мелочь может выбить из колеи; иногда вы всерьез переживаете из-за проблем, которые в другое время просто не заметили бы. Сейчас вам не помешала бы поддержка понимающих людей, старых знакомых, которые знают, как поднять вам настроение.",331,16 сентября,simple,86
261," Нынче вам придется поломать голову над проблемой выбора. С одной стороны будет возможность понятная, но не блестящая, с другой — потенциально великолепная, но не исключено, что обманчивая. Светила от рекомендаций воздерживаются, думать придется самому. ",254,15 сентября,business,87
262,"В этот день не стоит близко к сердцу принимать все то, что вам скажет ваш любимый человек. А наговорит он вам много хорошего и разного, вот только длительной силы действия оно иметь не будет. Списывайте все сказанное им на сиюминутный порыв и продолжайте верить в Прекрасное Далеко, которое вот-вот настанет...",310,15 сентября,love,87
263," Сегодня у вас наступит резкое обострение организационных способностей. Так что не удивляйтесь, ловя злобные взгляды близких, замученных бесконечным потоком исходящих от вас ценных указаний.",190,15 сентября,simple,87
264," Ожидается сложная обстановка на работе, но благодаря вашей коммуникабельности, вы сможете уладить все нестыковки. Вторая половина дня будет сопровождаться легкой усталостью, но в целом день принесет много полезного.",216,14 сентября,business,88
265,"Сегодня Водолеям желательно не уходить с головой в неотложные дела. Напротив, посвятите досуг развлечениям и отдыху вместе с объектом вашей страсти. Если вы пока одиноки, попросите близких родственников помочь с поиском подходящей кандидатуры и устройством личной жизни.",270,14 сентября,love,88
266," День отличается напряженным эмоциональным фоном. Настроение часто меняется. Не всегда удается сосредоточиться – отвлекают посторонние мысли. К тому же вам трудно сопротивляться соблазнам, и если появляется возможность исполнить какие-то мимолетные желания, вы ее не упускаете. ",278,14 сентября,simple,88
267," Светила пророчат тяжелый день, но только не для вас. Все вокруг будут буквально валиться с ног, и вы на этом фоне будете выглядеть непоколебимой скалой — надежным основанием родной компании. Не забудьте показаться на глаза начальству.",235,13 сентября,business,89
268,"Сегодня вы поймете, что до какого-то очень важного момента в вашей жизни осталось вовсе не так много времени, как вам бы того хотелось, поэтому вы будете активно доделывать все то, что сделать не успели, а ваш любимый человек будет интенсивно вам в этом помогать. Две головы всегда лучше одной.",294,13 сентября,love,89
269," Сегодня вы можете оказаться немножко слишком злопамятным. Следует учитывать, что это треплет в первую очередь ваши собственные нервы.",134,13 сентября,simple,89
270," Сегодняшний день подарит вам отличную возможность заработать, можно сказать, практически не сходя с места. Вы отлично всё спланировали и теперь у вас появились очень хорошие шансы получить существенный доход от ранее вложенных средств и приобретенных пакетов акций.",266,12 сентября,business,90
271,"Сегодня звёзды рекомендуют вам выяснить отношения с вашим любимым человеком, вскрыть в них некий нарыв, который давно мешал вам чувствовать себя абсолютно комфортно друг с другом и сделать всё возможное для того, чтобы нарывавшее некогда место зажило как можно скорее.",268,12 сентября,love,90
272," Ничто так не обезоруживает собеседника, стремящегося поспорить, как признание собственной неправоты. Особенно, если вы действительно неправы. Воспользуйтесь этим тактическим ходом, и вам не придется страдать от своего упрямства. Да и назревающий конфликт быстро разрешится.",274,12 сентября,simple,90
273," Если сегодня вам захочется пощекотать себе нервы рискованными сделками и трудными переговорами, будьте крайне осторожны и внимательны, возможны неприятные непредвиденные последствия. Постарайтесь не переоценить свои возможности, продумайте все пути отхода и возможности подстраховки.",284,11 сентября,business,91
274,"Сегодня вы поймете, что некая страничка в вашей личной жизни, которая не должна была переворачиваться ни при каких обстоятельствах, все же перевернулась. Что ж, за ней обязательно последует еще одна, а потом еще и еще – поэтому расстраиваться не стоит ни в коем случае.",269,11 сентября,love,91
275," Сегодня вы буде не просто привлекать к себе внимание людей, а завораживать их. В вас откроется талант, обычно присущий дрессировщикам диких зверей - вы сможете подчинить любого просто силой собственной воли.",208,11 сентября,simple,91
276," В этот день вам не следует переоценивать свои возможности. Да, вы человек сильный и талантливый, однако даже ваши силы и таланты небезграничны. В тот или иной момент они могут подвести – и тогда неприятности на работе неизбежны. Тот или иной момент может настать сегодня!",272,10 сентября,business,92
277,"Сегодня день совместных открытий. Это могут быть открытия любого рода: нового района в городе, нового сорта кофе или новых чувств по отношению друг к другу. Главное, чтобы вы пришли к неожиданному решению одновременно и прочувствовали его очарование и важность вместе.",268,10 сентября,love,92
278," Сегодня вам по плечу будут блестящие аферы и прочие, не совсем высокоморальные, но вызывающие невольное уважение своей смелостью и изяществом деяния.",150,10 сентября,simple,92
279," Сегодня необыкновенно удачный день для подработки. Приглядитесь к тем делам, которые на первый взгляд не представляют из себя ничего особенного. Именно благодаря ним вы сумеете поправить своё материальное положение, а кроме этого небольшие победы повысят ваш авторитет в ваших глазах и в глазах окружающих.",307,9 сентября,business,93
280,"В этот день вашему любимому человеку будет грустно и одиноко, и лишь вы сможете исправить его настроение. Для этого вам даже не придётся узнавать причины его неблагоприятного душевного состояния – нужно будет всего лишь быть рядом, подержать за руку, обнять и поцеловать.",271,9 сентября,love,93
281," Не удивляйтесь, если сегодня вдруг начнут сбываться несбыточные мечты. Главное постарайтесь не спугнуть их неосторожными словами или действиями.",145,9 сентября,simple,93
282," Сегодня будьте строги, но справедливы по отношению к своим подчиненным, разберитесь в сложившейся ситуации лично, не слушайте ни чьих рекомендаций. Только ваш опыт и ваша интуиция подскажут вам, кто же допустил ошибку в переговорах и ослушался ваших указаний.",260,8 сентября,business,94
283,"Сегодня лучше семь раз отмерить – один раз отрезать. Если вдруг захотите сказать своей половинке о том, что вы ее любите или о том, что вам пора расстаться – не забудьте взвесить все «за» и «против». Ведь с последствиями таких фраз вам придется жить большую часть вашей жизни. Если не всю жизнь целиком.",303,8 сентября,love,94
284," Сегодня вам лучше придержать свое мнение по какому-либо поводу при себе. Высказав его, вы никакого удовольствия никому не доставите, более того, на вас скорее всего обидятся.",175,8 сентября,simple,94
285," Не исключено, что нынче вам придется указывать людям на их ошибки. Придется основательно помучиться, подбирая слова — ведь обидеть их было бы не просто неприятно, но и невыгодно.",179,7 сентября,business,95
286,"Не бойтесь того, что ваши отношения не похожи на другие. В конце концов, самобытность - это замечательно, и ваша половинка никогда не скажет, что с вами скучно или банально. Главное, чтобы эта самобытность не перешла в откровенную странность, граничащую с сумасшедствием. А то и такое бывает.",292,7 сентября,love,95
287," Кто сказал, что сквозь стены плохо видно? Ваши внутренние силы, приумноженные сильными чувствами, в состоянии преодолеть и более серьезные препятствия.",152,7 сентября,simple,95
288," Сегодня не исключены конфликты с начальством, поэтому, коль вы не хотите попасть по горячую руку шефа, лучше не высовываться и тихо и методично заниматься своими обязанностями. И не вздумайте сегодня просить повышения оклада, последствия могут быть самыми непредсказуемыми.",274,6 сентября,business,96
289,"Сегодня в вашей жизни что-то стремительно изменится, причем непонятно в какую сторону. Вам потребуется потом не одна неделя, а может, и не один месяц для того, чтобы адекватно оценить последствия этого дня. Пока что стоит полагаться лишь на свою интуицию, больше ничего вам не поможет.",285,6 сентября,love,96
290," Сегодня ваша жилетка очень пригодится кому-то в качестве носового платка. Считайте, что вам повезло, уже если у вас будет время на то, чтобы иногда ее выжимать.",161,6 сентября,simple,96
291, В этот день звезды не рекомендуют вам проводить слишком много времени в обществе ваших коллег за неформальными беседами. Результатом подобных разговоров может стать пропущенный срок сдачи проекта.,197,5 сентября,business,97
292,"Сегодня ваш любимый человек совершит в честь вас какой-то подвиг. Возможно, он не спасёт котенка из горящего дома и даже не переведёт бабушку через дорогу. Однако вполне может предаться нелюбимому занятию – например, мытью посуды или подметанию коридора. И всё ради любви!",272,5 сентября,love,97
293," Ваша сила растет. Сегодня все будет подчиняться вашему слову, о что-то, возможно, и взгляду. Хороший день для занятий телекинезом.",131,5 сентября,simple,97
294," Сегодня вам не стоит ругаться с вашим начальником, даже если у вас есть объективные причины для принятия решений подобного рода. Отложите лучше разборки на завтра: вторник обещает быть более благоприятным в данном аспекте, нежели понедельник. Хотя тоже не идеальным.",267,4 сентября,business,98
295,"Водолеи будут парить в облаках. Вам всё удаётся, к чему бы вы ни прикладывали усилия. Отлично, но не забудьте приложить немножко усилий и к домашним делам, а лучше - потратить капельку времени на помощь драгоценнейшей половине в задуманном ею предприятии. Иначе она (половина) обвинит вас в том, что вы совершенно ею не интересуетесь.",334,4 сентября,love,98
296," Сегодня мир будет казаться вам местом серым и скучным до тех пор, пока вы не изволите его раскрасить. Сходите в гости или пригласите гостей к себе.",148,4 сентября,simple,98
297," Сегодня вам не стоит слишком рассчитывать на свою удачливость: вряд ли она поможет вам в бизнесе. Разве что произойдет что-либо совсем уж исключительное. Постарайтесь рассчитывать только на свои силы, таланты и навыки: кроме них вам больше ничего не поможет.",259,3 сентября,business,99
298,"Чаще улыбайтесь! Ваша улыбка – ваше главное оружие в этот день. Теплая, она согреет окружающих, холодная – заставит их остолбенеть. Только не будьте равнодушными к окружающим и любимым. Равнодушия вам точно не простят. Более того, за него могут обидеться так, что последствия придется расхлебывать очень долго.",310,3 сентября,love,99
299," Сегодня вы можете без зазрения совести плыть по течению. Какое бы течение вам ни попалось (рекомендуется все-таки теплое, а то мало ли что), оно в любом случае принесет вас именно туда, куда вам нужно.",202,3 сентября,simple,99
300," Сегодня у вас велико будет искушение при работе над новым проектом воспользоваться идеями того, кто делал что-то похожее до вас. Не думайте, что ваш плагиат не будет замечен, простой выход не всегда самый лучший. Потрудитесь чуть больше, и вы сами придумаете отличное решение.",277,2 сентября,business,100
301,"Сегодня ответ на давно мучающий вас вопрос касательно ваших отношений с вашим любимым человеком вы найдете в совершенно неожиданном месте. Возможно, заглянете в газету к попутчику. Может быть, услышите очередной рекламный слоган. В общем, будьте внимательны: подсказка совсем рядом.",282,2 сентября,love,100
302," Сегодня на вас может напасть весьма занудливая особа, от которой будет на редкость трудно отделаться. Не планируйте на этот день ничего существенного, она (особа) скорее всего не даст осуществить задуманное.",208,2 сентября,simple,100
303," Тяжелый день для тех, кто окажется у вас под началом. Более того, вы наверняка попытаетесь простереть свою руководящую десницу еще и над теми, кто теоретически вам неподконтролен. Может и получиться, если сумеете успеть извлечь из этого пользу — будет неплохо.",261,1 сентября,business,101
304,"В этот день звёзды рекомендуют вам не зацикливаться на собственных ощущениях и переживаниях, а посмотреть на мир вокруг и на ваши отношения в частности глазами вашего любимого человека. Скорее всего, вы сделаете для себя множество поразительных открытий, не все из которых будут для вас приятны.",295,1 сентября,love,101
305," Вот-вот должно произойти какое-то крупное событие, и сегодняшний день вам придется провести в ожидании. Возьмите книжку, чтобы не скучать.",139,1 сентября,simple,101
306," Сегодня для вас будет слишком эмоциональный день, вы можете впасть в одну из двух крайностей: либо вы будете просто источать положительные эмоции, либо от перенапряжения можете погрузиться в депрессию. Попробуйте меньше уделять внимания тому, что происходит вокруг, сконцентрируйтесь на себе.",293,31 августа,business,102
307,"Сегодня вы для себя откроете некую истину, которая давно считается очевидной и всем понятной. Однако ваш любимый человек порадуется вашему открытию вместе с вами и, может быть, даже больше вас. Постарайтесь запомнить то, что вам в этот день откроется, чтобы использовать это в дальнейшем.",288,31 августа,love,102
308," Лучшее, что вы могли бы сделать сегодня - это переждать, экономя силы. Можно конечно попробовать прорваться прямо сейчас, но толку от этого будет немного.",155,31 августа,simple,102
309," Умейте отстоять свой мнение, тем более если вы понимаете, что вы правы. Не стоит смущаться мыслью о том, что ваш собеседник обладает большим опытом, чем вы, и его точка зрения всегда будет авторитетнее. Вы тоже многое знаете и умеете, а, кроме того, у вас есть чутье — не стоит его недооценивать.",297,30 августа,business,103
310,"Сегодня ваш любимый человек будет предрасположен к рефлексии разной степени глубины и запущенности. Он может начать анализировать дела настолько минувшие и забытые и себя за них ругать, что вы даже не сразу вспомните о чем идет речь и, соответственно, не сразу сможете его вывести из столь печального состояния.",311,30 августа,love,103
311," Ваша задача - взять сегодняшний день и, как некогда рекомендовал великий скульптор, отсечь от него все лишнее. Чем раньше поутру вам удастся таким образом его распланировать, тем удачнее он сложится.",200,30 августа,simple,103
312," В этот день будьте менее прямолинейны, чем обычно. Вам не требуется проявлять чудеса дипломатии, просто постарайтесь быть повежливее. Это сработает, вот увидите.",162,29 августа,business,104
313,"В этот день вы почувствуете, что устали и вам давно надоела вся эта канитель в вашей жизни. Самым большим вашим желанием станет мир и покой. А значит, ваш любимый человек окажется воистину сокровищем, если приложит все усилия для создания атмосферы полнейшего благолепия.",271,29 августа,love,104
314," Всякий ребенок нуждается в признании, ему стоит время от времени показывать, насколько он замечателен. Это касается и того дитяти, который живет внутри вас самого.",164,29 августа,simple,104
315," От того, насколько продуктивно вы будете сегодня трудиться, зависит очень и очень многое в вашей дальнейшей жизни. Так что, сегодняшний день станет в своем роде переломным для вашей карьеры. Стоит постараться, чтобы потом вы смогли собой гордиться.",249,28 августа,business,105
316,"Сегодня ваш любимый человек даст вам очень ценный, но абсолютно бесполезный совет, который практически невозможно будет воплотить в реальной жизни. Впрочем, хотя бы выслушать его стоит: может быть, найдется крупица здравого смысла в этом огромном замысле?..",257,28 августа,love,105
317," Сегодня грань меж сценой и залом сотрется. Вы из простого зрителя вдруг станете актером, и все глаза будут прикованы именно к вашим действиям. Эту роль надо сыграть наилучшим образом.",184,28 августа,simple,105
318," Пока что не стоит заводить разговор с шефом по поводу повышения зарплаты. Вы интуитивно сами понимаете, что ваша беседа сейчас не будет продуктивной и скорее лишь помешает вашим планам. Вот и отложите её на некоторое время, когда в офисе установится спокойная атмосфера.",271,27 августа,business,106
319,"Сегодня ваш любимый человек узнает о вас что-то такое, о чём вы не хотели ему по тем или иным причинам говорить. Не самая приятная ситуация, но она может окончиться и хорошо, если он лишь удивлённо поинтересуется, почему же вы раньше молчали, ведь всё могло быть куда проще.",274,27 августа,love,106
320," Будьте открыты для всевозможных альянсов - совместные действия сегодня легко координируемы и просто обязаны быть успешными. Однако не позволяйте своему партнеру забыть о ваших личных интересах, ибо он может увлечься собственными.",230,27 августа,simple,106
321," Если проблемы валятся на вас градом, не падайте духом: в скором времени всё уладится. Не концентрируйтесь на них, а то рискуете сбить себе весь отлаженный ритм работы. Многие из них решатся сами собой, если вы будете чаще бывать среди людей и относиться ко всему с юмором.",273,26 августа,business,107
322,"Будьте внимательнее и тактичнее к тем, кого вы любите! Они люди хрупкие и ранимые, даже если этого по ним не скажешь. Ваше невзначай брошенное слово или, хуже того, молчание может довести их до слез или глубоких обид. А узнаете вы об этом гораздо позже, когда ничего уже будет не исправить.",290,26 августа,love,107
323," Сегодня вы будете окружены доброжелателями. Это суровое испытание, но если вам удастся его выдержать и от них не сбежать, вы будете щедро вознаграждены за мужество.",165,26 августа,simple,107
324," Как бы вам ни нравилось командовать, когда представляется такая возможность, вы, однако, замечаете, что подобная ответственность будет стоить вам огромных сил и душевного спокойствия. Будьте приветливее с временными подчиненными, немного лести поможет вам сдвинуть дело с мертвой точки.",287,25 августа,business,108
325,"Сегодня вы и ваш любимый человек почувствуете себя детьми. Вам захочется прыгать, резвиться и веселиться без устали, и вы не будете отказывать себе в этом удовольствии. Если у вас есть ребенок, он целый день будет смотреть на вас с недоумением: даже он себя уже так не ведет. А вам будет хорошо...",297,25 августа,love,108
326," Вы нуждаетесь в некотором количестве перемен. Если изменится погода - можете не дергаться, если же она меняться не пожелает, придется что-нибудь изменить самому.",162,25 августа,simple,108
327," Этот день звезды рекомендуют вам целиком и полностью посвятить зашиванию старых дыр, решению по той или иной причине не решенных задач и возвращению всех долгов, чтобы как можно скорее начать жизнь с чистого листа. На вашей трудовой деятельности это отразится самым что ни на есть благоприятным образом.",304,24 августа,business,109
328,"Сегодня вы будете готовы на все ради счастливой улыбки вашего любимого человека, даже встать на голову или пройтись на руках по карнизу восьмого этажа. Впрочем, у вас есть все основания надеяться на то, что на такой риск идти не придется, достаточно будет пары нежных слов и искренних комплиментов.",298,24 августа,love,109
329," Сегодняшний день вы, возможно, проведете не в компании, однако одиноким себя чувствовать не будете. Этот день хорош для неторопливых раздумий о природе всего сущего и прочих приятных занятий.",192,24 августа,simple,109
330," Старайтесь придерживаться того ритма, который сами себе задали. Такой режим работы поможет вам наиболее эффективно рассчитать свои силы, при этом оставив себе время и для их восполнения. Главное, чтобы потом это вошло у вас в привычку и дальше помогало вам продуктивно работать.",279,23 августа,business,110
331,"Сегодня вашему любимому человеку будет непросто объяснить вам, в чем вы неправы и почему не стоит поступать так, как вы считаете нужным. Однако ему сделать это все же удастся, если вы будете способны хоть капельку критично смотреть на себя со стороны.",251,23 августа,love,110
332," Возможно, из-за большого объема работы или учебы на общение с возлюбленным остается не слишком много времени. Отдаление друг от друга даже полезна вы станете больше ценить возможность побыть вдвоем.",199,23 августа,simple,110
333," На работе могут появиться проблемы, которые придётся решать в срочном порядке. Зато в финансовом плане обстоятельства складываются благополучно – вам не придётся жаловаться на отсутствие денег.",194,22 августа,business,111
334,"Время как нельзя лучше подходит для знакомств, лёгкого флирта, переписки. Правда серьёзных отношений вам завязать не удастся.",125,22 августа,love,111
