,text,length,date,type,index in posts
742,"Сегодня вашему любимому человеку будет непросто вам объяснить что-либо, что он посчитает важным для вас. Может быть, потому что вам этот вопрос важным казаться не будет? Постарайтесь всё же понять, почему вашу половинку так волнует этот аспект вашей жизни и выслушать её советы.",278,7 апреля,love,247
743,"Начало дня весьма конфликтно, раздражения избежать не удастся, но вовремя проявленные благоразумие и дальновидность смягчат последствия неприятных ситуаций. Усилия воли не остановят ход событий и не разрешат сложностей. Попробуйте воспользоваться личным обаянием, вспомните о старых связях, завяжите новые. Они обещают быть надежными и будут способствовать осуществлению ваших планов.",384,7 апреля,simple,247
744,"Сегодня вы вполне можете стать знаменитым, если этого захотите. Впрочем, вы с равной вероятностью рискуете оказаться как на доске почета, так и на доске позора, поэтому не спешите заранее просверливать в кителе дырочку для медали. Может случиться так, что вам придется ото всех прятаться.",288,6 апреля,business,248
745,"Сегодня вашему любимому человеку очень захочется побольше времени провести на свежем воздухе, причем желательно в вашей компании. Даже если вам очень лень покидать уютное кресло или некогда выйти из неуютного рабочего кабинета, звезды рекомендуют все же это сделать во избежание эксцессов.",289,6 апреля,love,248
746,"В профессиональном отношении вы можете серьезно продвинуться вперед. Ваши компетентность, эрудиция в смежных с профессией областях наилучшим образом раскроются на работе. Сегодня оптимальный стиль поведения - компромисс, разумные уступки очень помогут делу.",257,6 апреля,simple,248
747,"Вам не удастся сейчас разорваться на два фронта: либо вы всё успеваете на работе, и семейная жизнь летит в тартарары, либо вы на время приостанавливаете рабочую гонку и разбираетесь с семейными проблемами. Сегодня задайте себе вопрос: “Чего же я хочу?” А ответив на него, приступайте к осуществлению приоритетов.",312,5 апреля,business,249
748,"В этот день звёзды прогнозируют вам неожиданный прилив нежности по отношению к человеку, к которому вы таких чувств отродясь не испытывали. Более того, вполне возможно, что до сегодняшнего дня вы относились к нему совершенно противоположным образом. Что ж, от любви до ненависти один шаг. Значит, от неприязни до нежности тоже…",327,5 апреля,love,249
749,"Сегодня Тельцы могут отличаться прозорливостью. Вероятны вещие сны. Не исключено, что именно сегодня увенчаются успехом длительные усилия добиться признания. Творчество принесет реальные плоды. Опирайтесь на интуицию. Она поможет и в личной, и в общественной жизни.",265,5 апреля,simple,249
750,"День исключительно хорош для старта — к какой бы сфере вашей деятельности это ни относилось. Удачно будет также знакомство с чем-то новым: как для вас самого, так и в вашем исполнении. вы В частности, презентация нового проекта сегодня пройдет успешнее, чем когда бы то ни было.",278,4 апреля,business,250
751,"Удачный день, чтобы тряхнуть стариной. Только не слишком сильно трясите — как бы не разбить. Для тех, кто так молод, что и воспоминаниями-то еще не обзавелся, рекомендуется ретро-вечеринка.",189,4 апреля,love,250
752,"Упорство и твердость должны стать сегодня вашими помощниками во всех делах. У вас завидная работоспособность – успеете сделать на удивление много. Принимаясь за новое дело, не оглядывайтесь на соперников и не пасуйте перед вероятными трудностями – в творчестве, в работе вас ждет успех. А вот в личной жизни вероятны серьезные перемены, как положительные, так и отрицательные. Не стоит злоупотреблять терпением своих близких.",425,4 апреля,simple,250
753,"Старайтесь придерживаться того ритма, который сами себе задали. Такой режим работы поможет вам наиболее эффективно рассчитать свои силы, при этом оставив себе время и для их восполнения. Главное, чтобы потом это вошло у вас в привычку и дальше помогало вам продуктивно работать.",278,3 апреля,business,251
754,"Сегодня вы будете демонстрировать редкостную рассудительность и спокойствие. И, пожалуй, перестараетесь - нежные чувства и холодное здравомыслие сочетаются не лучшим образом, и вам не преминут на это обстоятельство указать. Будьте осторожны, возможно, вам придется даже немного поактерствовать.",294,3 апреля,love,251
755,"Опасный и тяжелый день в плане здоровья. День символизирует трансформацию половой энергии, поэтому сексуальная активность заметно снизится. Ссоры и взаимные обиды могут полностью исключить сложившиеся отношения. Велика вероятность неблагоприятного стечения обстоятельств или невезения. К вечеру отношения с окружающими будут приходить в норму. Тому, кто рядом с вами, так не хватает вашей заботы и нежности. Полезно находиться около воды, принять ванну, сходить в бассейн, баню.",478,3 апреля,simple,251
756,"Подходящий день, чтобы отметить окончание чего-либо. Если благополучно завершенных дел не наблюдается, придется быстренько начать что-нибудь небольшое, чтобы поспеть к вечеру.",175,2 апреля,business,252
757,"Сегодня вашему любимому человеку не захочется вслушиваться в то, что вы ему говорите. Ему будет казаться, что он и так понимает вас с полуслова, хотя на самом деле всё будет совсем не так и даже несколько наоборот. Постарайтесь всё же до него достучаться хоть каким-то образом.",277,2 апреля,love,252
758,"Тяжелый и опасный день. Отношения с партнерами, друзьями и близкими людьми будут проверяться на устойчивость. Накопившиеся проблемы потребуют немедленного разрешения. Постарайтесь собраться и не растрачивайте жизненную энергию по пустякам. Лучше отказаться от новых проектов и заключения договоров. Запаситесь терпением до более благоприятного периода.",352,2 апреля,simple,252
759,"Сегодня вам не стоит акцентировать свое внимание на некоторых недостатках вашего начальника. Да, он не безгрешен и не гениален, однако тем не менее, он по тем или иным причинам добился несколько большего, нежели вы, а значит, его определенно есть за что уважать.",262,1 апреля,business,253
760,"Сегодня вашему любимому человеку не придётся долго вам объяснять те или иные очевидные истины, поскольку они будут очевидны и для вас тоже. А значит, у вас останется больше времени на ни к чему не обязывающее общение, которое не отягощает мозг и просто доставляет удовольствие.",277,1 апреля,love,253
761,"Жизненный потенциал находится на высоте. Благоприятный день для реализации идей и планов предыдущего времени. Не идите напролом, и вам представится возможность спокойно довести до конца задуманное дело. Возможны некоторые изменения в личной жизни. Не исключено, что вторую половину дня придется посвятить проблемам, связанным с близким человеком или детьми. Приснившийся сон истолковывайте наоборот.",399,1 апреля,simple,253
762,"Сегодня коллегам понадобится ваша помощь, поэтому не стоит просить себя дважды, ибо потом вам может это аукнуться не самым приятным образом. Просто окажите посильное содействие, поделитесь опытом или просто утешьте того, кто работает рядом с вами. Ваши добрые дела к вам ещё вернутся.",284,31 марта,business,254
763,"Сегодня вы можете неожиданно для себя влюбиться. Звезды не обещают вам глубокого и сильного чувства, однако пронзительным оно будет точно. Поэтому лучше за приготовление еды и не браться: обязательно пересолите. Да и вообще будете довольно опасным элементом для современного нормального общества.",296,31 марта,love,254
764,"Один из чистых дней, отмеченных гармонией и справедливостью. Сегодня вы можете с успехом осуществлять различные торговые сделки, даже рискованные – вас ждет успех. Общение со старыми друзьями, родственниками или партнерами позволит упрочить финансовое положение или создать некую стартовую площадку для будущих успехов. Скорее всего, вам посчастливится решить некоторые проблемы в личной жизни. Сны бывают пророческими и исполняются. Кладбище во сне – к счастью.",462,31 марта,simple,254
765,"Вы готовы принять вину на себя, даже если вы и не виноваты в неудаче какого-либо дела. Более того, вы склонны пытаться сделать это еще до того, как прозвучит вопрос «кто виноват?». Не торопитесь, скорее всего, ваша жертвенность и не понадобится.",245,30 марта,business,255
766,"Сегодня семейные дела у Тельцов идут ни шатко, ни валко. На повестке дня, очевидно, ряд проблем, связанных с детьми. Насколько успешно вы выйдете из этой ситуации, будет зависеть от наличия у вас свободного времени, а также от вашей решимости. Не исключено, что кого-то придётся даже наказывать.",295,30 марта,love,255
767,"Бюджет медленно, но верно улучшается. Звезды предлагают вам именно сегодня начинать налаживание контактов с деловыми партнерами. Однако окончательный результат дел будет зависеть только от вашей работоспособности. Во второй половине дня возможны легкие ссоры с близкими людьми.",277,30 марта,simple,255
768,"Сегодняшний день будет идти словно в режиме замедленной съемки: вам будет казаться, что каждая минута длится, как целый час. Возможно, вам просто редко удается сталкиваться с таким явлением, когда дела идут не в авральном режиме, а спокойно и тихо. Наслаждайтесь моментом!",272,29 марта,business,256
769,"Сегодня ваш любимый человек будет вас понимать как никто другой и даже немного лучше, чем вы сами. Поэтому если перед вами вдруг встанет какой-то вопрос без ответа, смело обращайтесь к нему – и ответ появится сам собой. Можете смело им пользоваться – он будет правильным.",271,29 марта,love,256
770,"Один из самых благоприятных в коммерческом плане дней, когда возможна реализация всех идей, замыслов и начинаний, которые накопились за предыдущее время. Обдуманные действия и решительность в поступках принесут успех. Не исключены столкновения с противниками, ссоры с коллегами. Удачны все дела, даже рискованные.",313,29 марта,simple,256
771,"Сегодня для вас самое главное - не переоценить свои способности и больше доверять своей интуиции, чем советам коллег, которые не всегда бывают искренни в своих намерениях. Приступайте к реализации своих давнейших замыслов, сегодня вы обязательно добьетесь успеха.",263,28 марта,business,257
772,"Сегодня вашему любимому человеку будет довольно трудно догадаться об истинных мотивах ваших поступков, решений и действий. Да ему и не нужно обо всём этом знать: меньше знаешь - крепче спишь. Главное, чтобы результат его порадовал, а тут уже всё от вас зависит.",261,28 марта,love,257
773,"Благоприятный день для коммерческих операций, покупок, торговых сделок. Не выпускайте инициативу из своих рук – проявите свойственные вам напористость и целеустремленность. Сегодня могут быть достигнуты результаты, о которых раньше вы только мечтали. Во второй половине дня существует вероятность конфликтной ситуации в семье.",326,28 марта,simple,257
774,"Сегодня вы можете допустить одну очень существенную ошибку, которая, вероятно, повлечет за собой неприятные последствия. Если потом начальник заявит, что он не доволен вами, не нужно возмущаться и защищать себя. Вместо этого спросите, чем вы можете исправить ситуацию.",268,27 марта,business,258
775,"Сегодня вашему любимому человеку будет очень важно знать, что вы рядом. Пусть даже не физически, зато совершенно точно морально. Поддержите его, согласитесь с ним, скажите, что он прав, а все остальные мелют чушь. Ему полегчает, он будет вам благодарен.",253,27 марта,love,258
776,"Сегодня благоприятно проявлять активность и фантазию. Этот день весьма удачен для наведения порядка в доме, ремонта или благоустройства квартиры. В отношениях с близкими – гармония и доверие. Устройте сегодня маленький семейный праздник – и воспоминания о нем еще долго не покинут вас.",285,27 марта,simple,258
777,"Сегодня тревога за близкого вам человека будет отвлекать вас от работы и занимать большую часть ваших мыслей. Если вы почувствуете, что так оно и есть, под любым предлогом с работы уйдите: пользы от вас все равно будет маловато, а вот вред может оказаться нешуточным.",267,26 марта,business,259
778,"Сегодня вам предстоит принять какое-то ответственное решение, которое в значительной мере повлияет на благополучие вашего любимого человека, хотите вы того или нет. Поэтому прежде чем сказать свое окончательное слово по данному вопросу, еще двадцать раз взвесьте все «за» и «против».",283,26 марта,love,259
779,"Жизненный потенциал, сексуальная энергия и самочувствие повышаются. Не исключены новое знакомство или романтическая встреча с любимым человеком. Женщин-Тельцов ждет сюрприз или приятное известие. Мужчин-Тельцов вместо приятного времяпрепровождения ждет необходимость исполнения обременительных обязанностей.",307,26 марта,simple,259
780,"Сегодня всё ваше внимание будет обращено не на себя, а на другого человека, которому сейчас очень необходима ваша поддержка. Так что свои дела вам придется ненадолго оставить в стороне.",185,25 марта,business,260
781,"Помогите вашему любимому человеку в его делах, даже если он об этом не просит. Конечно, не стоит отодвигать его от рабочего места и выполнять всю его работу самостоятельно. Но если вдруг вы узнаете такую информацию, которая была бы для него полезна (а сегодня вероятность этого довольно велика), стоит немедленно все ему рассказать. Вам будут благодарны.",354,25 марта,love,260
782,"Этот день можно смело посвятить любви, семейным отношениям, новым знакомствам, которые могут перерасти в серьезные длительные отношения. Сегодня звезды благоприятствуют и вашим финансовым делам. Не исключены выгодная коммерческая сделка, заманчивое предложение или выигрыш.",273,25 марта,simple,260
783,"Сегодня для вас будет слишком эмоциональный день, вы можете впасть в одну из двух крайностей: либо вы будете просто источать положительные эмоции, либо от перенапряжения можете погрузиться в депрессию. Попробуйте меньше уделять внимания тому, что происходит вокруг, сконцентрируйтесь на себе.",292,24 марта,business,261
784,"Сегодня до вас дойдет, что многое из того, что вы предпринимаете в личной жизни, вы делаете напрасно. Тому, кто вам небезразличен, ваши усилия не приносят никакой пользы, да и удовольствия от них тоже немного. Из чего следует логичный вывод, что вам следует тратить свою энергию на что-то более обдуманное.",306,24 марта,love,261
785,"Удачный во всех отношениях день. Звезды сулят благоприятную ситуацию для финансового взлета. Не выпускайте инициативу из своих рук, не отказывайтесь от помощи – совет и поддержка доверенных людей придется как нельзя кстати. Сегодня можно подвести черту под старыми планами, делами или контактами. Вероятны событие или новость, которые благотворно повлияют на ваши дела.",369,24 марта,simple,261
786,"Сегодня вы можете попасть под настоящий град незаслуженных упрёков. Такое впечатление, что судьба всё чаще и чаще проверяет вас на прочность. Взгляните на это с другой стороны, ведь если сейчас вам плохо, значит, раньше по-настоящему было хорошо. И можете не сомневаться, среди всех неприятностей вас найдут и поддержат ваши друзья!",332,23 марта,business,262
787,"То, что вас раздражает в вашем любимом человеке, сегодня может сыграть решающую роль при решении некоей вашей совместной проблемы. Этот раздражающий фактор утвердит вас в необходимости определенного решения, и переубедить вас потом будет весьма сложно.",252,23 марта,love,262
788,"Звезды предупреждают, что сегодня любое дело в сфере профессиональной деятельности потребует от вас максимума усилий. В личных отношениях отбросьте всякие сомнения и позвольте чувству уверенности полностью овладеть вами. Планеты покровительствуют смелости.",256,23 марта,simple,262
789,"Сегодня хороший день для того, чтобы заняться делами, которые требуют особого внимания и концентрации. Вы преуспеете, если будет выполнять всё точно, быстро и не выходить за рамки порученного. Только постарайтесь не переоценить свои физические возможности, иначе восстановление займет потом много времени.",305,22 марта,business,263
790,"Сегодня не стоит вмешиваться в чужие отношения. У вас с вашим любимым человеком и на двоих проблем хватает, где уж вам время найти чужие проблемы руками разводить? А такое желание у вас сегодня будет, в этом можете не сомневаться.",230,22 марта,love,263
791,Самое время заняться хозяйственными хлопотами: навести порядок в доме и выбросить все лишнее. Не лучшее время для учебы и интеллектуального труда. Постарайтесь не совершать покупки под влиянием эмоций. Не стоит проводить какие-либо сделки.,239,22 марта,simple,263
792,"Не торопитесь сегодня делать поспешные и преждевременные выводы. Они могут повредить вашей дальнейшей профессиональной и не только профессиональной жизни. Постарайтесь воспринимать окружающее ровно таким, какое оно есть, не больше и не меньше. Обдумать успеете завтра.",268,21 марта,business,264
793,"Сегодня вашему любимому человеку будет непросто убедить вас в том, что на самом деле, все ваши страхи необоснованны и всё идет хорошо и по плану. Постарайтесь поверить ему на сто процентов, иначе какой смысл вообще быть вместе, если не можешь верить?.. Во всём, даже вопреки логике.",282,21 марта,love,264
794,"Жизненный потенциал на высоком уровне. Не исключено, что начало дня потребует принятия важных решений в личной жизни. Полагайтесь только на себя – совет или помощь друзей приведут к ошибкам либо осложнят ситуацию до крайности. Постарайтесь закончить давние споры с родственниками или близким человеком. Не позволяйте великодушию обернуться расточительством, а отваге – безрассудством.",384,21 марта,simple,264
795,"Вам предстоит спонтанное выступление перед сослуживцами, и, как всегда, благодаря тому, что вы не теряетесь перед большими аудиториями, вы будете выбраны главным оратором. Постарайтесь максимально точно, кратко и ясно изложить необходимую информацию, не утомив слушателей.",272,20 марта,business,265
796,"Единственное, что вам сегодня может помешать добиться благосклонности понравившейся вам особы или наладить отношения с вашим любимым человеком – это ваши личные комплексы. Уделите несколько часов на то, чтобы убедить себя в их несостоятельности и неуместности, а потом добро пожаловать в битву за счастье!",305,20 марта,love,265
797,"Впереди у вас на редкость удачный период. Дела пойдут в гору, а вслед за ними - и материальные блага. Благоприятное время для важных перемен во всех сферах жизни. В полной мере реализуйте свои честолюбивые амбиции, руководите сослуживцами и супругом, в общем, «командуйте парадом».",281,20 марта,simple,265
798,"Сегодня отличный день для любых покупок, которые вы для себя наметили. Можете спокойно прогуляться по магазинам, не опасаясь бездумных трат. Особенно удачными будут покупки новой техники для дома и просто небольшие, но очень приятные технические новинки для себя.",263,19 марта,business,266
799,"В этот день вашему любимому человеку очень нужна будет ваша моральная поддержка. Не нужно будет ни слов утешения, ни подробных расспросов о причинах душевной неустроенности, ни чего-нибудь подобного в том же духе. Просто будьте рядом и всем своим видом давайте понять ему, что вам не все равно.",294,19 марта,love,266
800,"Возможно, сейчас более благоприятное время для перемен и новых начинаний. Условия окончательно созрели, и судьба хранит вас от внезапных опасностей. Единственное, что от вас требуется, - зря не рисковать.",204,19 марта,simple,266
801,"Сегодня ваш партнер по бизнесу будет склонен делать ложные выводы из ваших действий, а значит, вполне возможно, будет ошибаться в просчитывании стратегии своих передвижений по морю совместного бизнеса. Помогите ему все же выбрать правильный курс, это и в ваших интересах тоже.",276,18 марта,business,267
802,"Сегодня вам стоит задуматься о том, с какой целью вы будете говорить вашему любимому человеку те или иные слова. Постарайтесь докопаться до сути, чтобы потом не сожалеть о непредвиденных и неприятных последствиях, значительно превзошедших ожидания.",248,18 марта,love,267
803,"Не исключено, что сегодня ваши любовные связи, романы и разрывы окажутся в центре внимания, будут обсуждаться окружающими. Но досужие сплетники не способны вам навредить. Что ж, как известно, на чужой роток не накинешь платок. Так что просто почаще вспоминайте мудрую мысль: раз обо мне говорят, значит, я жив!",310,18 марта,simple,267
804,"У вас возникнет желание полностью изменить свой мир вокруг и ваш образ жизни. Только не переборщите! Сегодня на работе вы можете получить перспективные предложения, которые, на первый взгляд, покажутся вам неинтересными, но с отказом торопиться не следует, обдумайте всё ещё раз.",279,17 марта,business,268
805,"Сегодня главное для вас и вашего любимого человека – верить в то, что впереди вас ждет светлое, долгое и счастливое совместное будущее. Любое сомнение, закравшееся вам в голову в этот день, довольно быстро разовьется в уверенность.",231,17 марта,love,268
806,"Период большого профессионального и финансового успеха. Очень скоро ваши дела пойдут на лад, поддержка придет с неожиданной стороны. Можете смело вступить в борьбу, преследуя высокие цели, поэтому в случае мелких неудач огорчаться не следует.",242,17 марта,simple,268
807,Главное для вас сегодня – во что бы то ни стало оставаться самим собой. Не идите на поводу у более опытного начальства или более искушенных коллег. Делайте свои собственные ошибки и находите только свои пути решения своих проблем – только в этом случае вы достигнете настоящего успеха.,285,16 марта,business,269
808,"Сегодня ваш любимы человек будет отвлекать вас от работы, причем довольно-таки серьезно. Из-за него вы можете не успеть закончить какой-то проект или сделать то или иное свое действие некачественно. Расставьте приоритеты: что для вас важнее на данный момент.",258,16 марта,love,269
809,"Этот день символизирует самоопределение. Расположение планет поможет Тельцам найти свой единственный путь к успеху. Ставя перед собой новую цель, имейте в виду: она должна быть очень четкой. Не пытайтесь попасть сразу в нескольких зайцев - это обернется против вас.",265,16 марта,simple,269
810,"Если вы сегодня не активизируетесь, то в ваших финансовых и профессиональных делах может наступить серьёзный застой. Разве к этому вы стремились? Проявив сегодня всю свою инициативу и заинтересованность к работе, вы сможете хорошо поправить свои дела. Особенно это касается работников творческой сферы.",302,15 марта,business,270
811,"Не стоит дробить одно большое и светлое воспоминание о былой любви или вчерашнем дне на много-много маленьких. Так его и обесценить можно. А поскольку воспоминание – это самое дорогое, что у вас сегодня есть и никакой другой романтики не предвидится, отнеситесь к нему максимально аккуратно. Не разбейте и не потеряйте.",319,15 марта,love,270
812,"Сегодня Тельцы вряд ли усидят на месте. Вероятно, им захочется что-то поменять в привычном укладе жизни: сделать ремонт, переехать на новую квартиру. Если же перечисленные желания утопичны, то сделайте хотя бы перестановку мебели.",230,15 марта,simple,270
813,"Не спешите сегодня заканчивать все ваши дела насущные и рассказывать об этом начальству. Оно наверняка не оценит ваших попыток поскорее с работы уйти или приступить к выполнению своих нетрудовых обязанностей, поэтому придумает вам новое задание, толку от которого не будет никакого.",282,14 марта,business,271
814,"В этот день вам довольно трудно будет сделать правильный выбор между одинаково любимыми людьми в пользу кого бы то ни было. Ваши чувства к ним настолько различаются по содержанию и настолько похожи по интенсивности, что потеря хотя бы одного из них будет для вас самой настоящей катастрофой.",291,14 марта,love,271
815,"День хорош для занятий искусством. Не спешите довериться малознакомым людям. Хороший день для любой работы и общения с теми, кто близок Вам по духу.",148,14 марта,simple,271
816,"Сегодня особо актуальными станут вопросы, связанные со страхованием. Если ваша работа не имеет отношения к этой сфере сама по себе, надо полагать, у вас намечается очень непростой день.",185,13 марта,business,272
817,"Сегодня вашему любимому человеку захочется поделиться с вами какой-то очень важной для него новостью или тайной. Однако вам она не покажется такой уж важной, значимой или ошеломительной. Постарайтесь, чтобы ваше истинное отношение к данной теме не обидело вашу половинку.",271,13 марта,love,272
818,"В целом день будет благоприятным. Постарайтесь спланировать его с самого утра, чтобы не тратить время и энергию на тягостные мелочи. Не распыляйте свои силы. Можете ставить перед собой глобальные задачи. Если вы наметили покупку, не откладывайте. Сегодня вы находитесь под покровительством Меркурия. Крупные вложения средств окажутся удачными.",343,13 марта,simple,272
819,"Сегодня вам будет весьма и весьма непросто уговорить себя, что в вашей трудовой деятельности все благополучно и безоблачно. Скорее всего, вы и сами будете понимать, что это не более чем самообман. Может, лучше попробовать решить проблему?",238,12 марта,business,273
820,"То, что еще месяц назад вызывало у вас сложности, сейчас дается вам с легкостью и даже с удовольствием. В этом немалая заслуга вашего любимого человека, даже если он этого и не осознает. Звезды не призывают вас благодарить вашу половинку. Достаточно просто признать, что это настоящее сокровище, и начать относиться к нему соответственно. Или продолжить.",354,12 марта,love,273
821,"Этот день является наилучшим для раскрытия ваших творческих способностей, удовлетворения желаний, максимального проявления лучших качеств. Заявит о себе ваша талантливая натура. Вам показаны активность, свидания, встречи, переговоры. Однако во второй половине дня может возникнуть соблазн не совсем законных действий, потенциально влекущих за собой неприятности.",362,12 марта,simple,273
