,text,length,date,type,index in posts
421,"А вы уверены, что рядом с вами именно тот человек, который вам нужен? Сегодня самый подходящий день для того, чтобы пересмотреть всё, что между вами было, есть и будет – и принять решение, насколько вам все это дорого и нужно. От сделанных сегодня выводов будет в значительной степени зависеть ваша дальнейшая жизнь!",934,23 июля,love,140
422," Возможно, ваш творческий потенциал значительно возрастет, а планы на отдых будут подкреплены новыми идеями и финансовой поддержкой. Почему бы вам не отдохнуть? Благоприятны дальние поездки, путешествия, познавательные экскурсии.",934,23 июля,simple,140
423," Сегодня не стоит идти на компромисс со своей совестью, потом будете невероятно жалеть о поступке. Если по-другому проблему никак не разрешить, лучше честно отказаться от выполнения. Сейчас вы идёте по мосту под пропастью, от одного неверного шага зависит всё. Лучше не рисковать!",988,22 июля,business,141
424,"Сегодня звёзды особенно благоприятствуют неженатым и незамужним Весам. День исключительно хорош для того, чтобы завести новый непринуждённый роман или оживить старые отношения, которые грозят вот-вот развалиться. Звёзды рекомендуют вам сегодня держать себя в тонусе и иметь позитивный настрой.",988,22 июля,love,141
425," Вам может показаться, что вас хотят сделать управляемыми, навязав вам зависимость на подсознательном уровне. А зависеть от кого-то или чего-то вы не любите, поэтому, вероятно, будете бунтовать. Не стоит резко выражать свое недовольство. Чем вы будете хладнокровнее, тем убедительнее будут ваши доводы.",988,22 июля,simple,141
426," Будьте сегодня не так требовательны к судьбе, она и так дала вам очень и очень много. Не следует обижаться на неё за то, что вам просто рано получать. Кроме того, у вас сегодня появится прекрасная возможность завершить дело, до которого у вас раньше просто не доходили руки.",937,21 июля,business,142
427,"Сегодня звёзды рекомендуют вам уделить хотя бы пару часов вашему любимому человеку, иначе обид потом не оберёшься: он обязательно сделает вывод, что он вам не нужен, вы его не любите, да и вообще эти отношения не удались, нужно срочно строить другие.",937,21 июля,love,142
428," Наступает относительно спокойный период, когда многие представители этого знака смогут, наконец, достичь взлета в карьере, проявить в полной мере свой творческий потенциал, а также установить новые связи. Постарайтесь сегодня в работе и личной жизни использовать все свои навыки и накопленный опыт.",937,21 июля,simple,142
429," Сегодня можно ни в чем себе не отказывать: ни в развлечениях, ни в разных вкусных блюдах. Порадуйте себе именно тем, чем вам давно хотелось, сходите туда, куда вас давно тянуло. В общем, сегодня ваша обязанность получить как можно больше положительных эмоций.",862,20 июля,business,143
430,"От того, как вы нынче будете выглядеть, ваш успех зависеть, разумеется, будет, но зависимость, скорее всего, окажется обратной. Слишком много внимания внешности уделять не стоит - лучше подумайте о душе.",862,20 июля,love,143
431," Весы, как всегда, раздираемы надвое. С одной стороны, у них налаживаются семейные и партнерские отношения, а с другой — они в своих многочисленных идеях и проектах. Близким людям потребуется внимание, не жалейте усилий, щедро отдавайте им себя, попытайтесь вести «оседлый» образ жизни.",862,20 июля,simple,143
432," Итак, снова вы на боевом коне! Сегодня у вас хороший день для капиталовложений и работы, связанной с финансами. Ваши конкуренты сейчас просто не в состоянии обогнать вас, такой темп вы возьмёте. Главное оставьте силы, чтобы и завтра вы так же излучали энтузиазм.",958,19 июля,business,144
433,"В этот день перед вами и вашим любимым человеком встанет проблема денежного характера. Средств будет либо слишком много, либо слишком мало для достижения какой-либо общей цели, и вам придется решать эту сложную задачу сообща, причем весьма тщательно и осторожно.",958,19 июля,love,144
434," Тенденции этого дня способствуют развитию у Весов целеустремленности, решимости, отваги. Благоприятно подписывать важные документы, заключать контракты. Стройте новые планы и тут же начинайте работу над их осуществлением. Не рекомендуется заниматься мелкими, ничего не значащими делами. Не тратьте свою энергию попусту.",958,19 июля,simple,144
435," Сегодня звезды не рекомендуют вам лезть в дела других. Даже если вы совершенно уверены, что способны выполнить эту работу значительно лучше, чем тот, кто заваливает ее на ваших глазах, покамест воздержитесь от комментариев.",831,18 июля,business,145
436,"Сегодня у вас, к сожалению, довольно велики шансы потерять близкого вам человека. Особенно если вы не будете в достаточной мере тактичны, внимательны и предупредительны. Может быть, стоит в этот день несколько перестраховаться и стать даже немного навязчивым?..",831,18 июля,love,145
437," Весы могут добиться успехов в карьере. Поможет им в этом высшее образование, получение звания, изучение вопросов философии. Так что будьте готовы к карьерному взлету. Настройте на это своих сотрудников, партнеров и единомышленников.",831,18 июля,simple,145
438," Сегодня следите за тем, что вы говорите, и уж тем более не произносите ваши мысли вслух, даже если вам кажется, что вас никто не слышит. Любое неосторожное действие, да что там — звук, могут быть использованы против вас вашими недоброжелателями.",861,17 июля,business,146
439,"Сегодня замечательный день для того, чтобы начать что-либо коллекционировать. Конечно, можно собирать и безобидные марки, и стеклянные игрушки, и розовых слоников. Вам вполне может прийти в голову собирать поклонников. Нынче в коллекцию как раз должен попасть очень недурной экземпляр.",861,17 июля,love,146
440," Вас ожидают почести, выданные авансом. Многие Весы растеряются от такого количества возможностей (повышение по службе, получение прибыли). Оправдывайте ожидания других, но при этом опасайтесь противоправных действий.",861,17 июля,simple,146
441," Сегодня вам придется целый день заниматься совершенно бесполезными, на ваш взгляд, делами. Например, систематизировать важные бумаги, которые лишь замедляют процесс зарабатывания денег или же перекладывать какие-то продукты труда вашей фирмы с места на место.",878,16 июля,business,147
442,"В этот день вы почувствуете себя воистину Половинкой вашего любимого человека. Вы будете переживать его беды, как свои, и радоваться его радостям больше, чем он сам. Постарайтесь сохранить этот удивительный дух единения подольше: он весьма благоприятно скажется на ваших отношениях.",878,16 июля,love,147
443," Этот день подходит для выступлений на публике и обнародования творений и новшеств. Один из лучших дней для вступления в брак, основанный на общности интересов. Не упустите шанс укрепить взаимоотношения с близким человеком.",878,16 июля,simple,147
444," Сегодня ваш козырь - это нестандартное мышление и новизна в подходе к решению проблем. Вы будете даже сами удивлены тому, какие идеи сегодня родятся в вашем воображении. Удивляйте всех окружающих, пусть знают, с кого брать пример! И не бойтесь экспериментировать.",922,15 июля,business,148
445,"На самом деле, все не так сложно, как вам кажется. Ваших умений вполне хватит на то, чтобы решить все проблемы, скопившиеся в вашей личной жизни, а ваш любимый человек будет активно помогать вам своим участием и желанием быть рядом. Поэтому приготовьтесь к роли капитана – и на абордаж!",922,15 июля,love,148
446," Этот день символизирует недоразумения. Не исключены задержки, опоздания, пробки. Возможны конфликты с родственниками по поводу общей семейной недвижимости. Интуиция не позволит наделать больших ошибок. Отдавайте долги, как материальные, так и энергетические.",922,15 июля,simple,148
447," Не самый подходящий день для того, чтобы напрягать мозги. Если у вас есть возможность заняться физическим трудом — лучше ею воспользоваться. Если таковой нет — просто откажитесь от работы сегодня.",796,14 июля,business,149
448,"Сегодня у вашего любимого человека могут приключиться проблемы на работе или в учёбе, причём не только в области профессиональной деятельности, но и в отношениях с коллегами, однокурсниками или одноклассниками. В ваших силах несколько снизить напряжённость.",796,14 июля,love,149
449," Сегодня Весы проявят себя хорошими консультантами, ценными советчиками, хотя сами неохотно будут прислушиваться к советам. К работе и к отдыху у них будет рациональный подход. Всегда действуйте рассудительно и не изменяйте себе.",796,14 июля,simple,149
450," Сегодня вам стоит устроить для себя и для ваших коллег праздник души, организовав вне фирмы что-нибудь особенно интересное. Благоприятная атмосфера в коллективе всегда исключительно способствует поднятию работоспособности, уровня коллективизма и желания построить вместе что-нибудь фундаментальное.",981,13 июля,business,150
451,"Сегодня вашему любимому человеку будет непросто совладать с собой и решить, чего же ему не хватает в этой жизни для полного и абсолютного счастья. Возможно, результатом подобных размышлений станет довольно серьезный конфликт с вами, однако его нужно просто пережить, не зацикливаясь.",981,13 июля,love,150
452," Весов поджидает много работы, дела могут быть связаны с какими-то коллективными деньгами или деньгами партнера. Вы сможете заработать столько денег, сколько вам потребуется. Нужно только получать удовольствие оттого, что дела идут хорошо и поддерживать баланс своих расходов и доходов.",981,13 июля,simple,150
453," Сегодня звезды не рекомендуют вам проводить много времени в трудах. Даже если обстоятельства не дают расслабиться, перекуры все же стоит устраивать почаще. В конце концов, здоровье и душевное равновесие превыше всего: их ни за какие деньги не купишь.",883,12 июля,business,151
454,"Сегодня вас будут ждать радостные открытия и приятные находки в личной жизни. Вы и подумать не могли, что всё окажется так просто. Что ж, хватайте свою удачу обоими руками и держите крепко, а то ещё передумает и скроется от вас в неизвестном направлении.",883,12 июля,love,151
455," Свое жизнеутверждающее видение мира вы готовы распространить на все свое окружение и в первую очередь на членов семьи. Благоприятна физическая активность на свежем воздухе. Прекрасно, если дети вместе с вами будут заниматься физзарядкой, купаться, играть в футбол.",883,12 июля,simple,151
456," Этот день как нельзя лучше подходит для освоения нового вида деятельности: хобби или спорта, к которому вы давно мечтали приобщиться. Не бойтесь открывать для себя новое, возможно, именно так вы сумеете найти истинное увлечение не на один год. Живите активно.",958,11 июля,business,152
457,"В этот день вы поймете, что любите вашего любимого человека в независимости от того, как он себя ведет, что он делает и что из себя представляет. Чувство очень горячее и приятное, однако увлекаться им не стоит: оно может вас очень далеко завести. Оставьте себе хоть капельку критического мышления.",958,11 июля,love,152
458," На работе могут произойти кардинальные изменения. Не исключен переход на новое место со свободным графиком и более высокой оплатой. Финансовая стабильность может зависеть от результатов коллективного труда. Включайтесь в общую работу, даже если предпочли бы выполнять задание в одиночку.",958,11 июля,simple,152
459," Сегодня вам в вашей работе пригодятся все те знания, которые вы получили в училище, институте или университете, даже если тогда вам казалось, что это совершенно бесполезно и для реальной жизни непригодно. Что ж, вам остается надеяться лишь на вашу память.",906,10 июля,business,153
460,"Сегодня не стоит слишком придираться к тому, что говорит вам ваш любимый человек. Возможно, кое-где в его словах будут проскакивать определенные неточности, да и выражения могут оказаться не самые изящные, но поводом для разбора полетов это стать не должно.",906,10 июля,love,153
461," Вероятно, что служащие получат прекрасную возможность показать себя с лучшей стороны, поднять вопрос о повышении своего социального статуса, и, как видится астрологу, это вполне осуществимо. Многие Весы найдут себе работу по душе, что существенно улучшит их положение в обществе.",906,10 июля,simple,153
462," Сегодня внимательно отнеситесь к своему настроению: его поведение у вас, как известно, не поддается объяснению с точки зрения логики. Слишком резкие переходы от уныния к радости в этот день могут сослужить вам плохую службу, ведь вам неизвестно, как расценит такое поведение начальник.",935,9 июля,business,154
463,"Сегодня время для совместного экстрима. Подойдет что угодно: от байдарок на бурной реке до перебегания дороги на красный свет. Условий всего два. Во-первых, вы должны это делать вместе, вдвоем. А во-вторых, рассчитайте все так, чтобы по окончании приключения не оказаться в больнице. Ваша жизнь вам еще пригодится.",935,9 июля,love,154
464," День символизирует выбор цели и приоритетов. Погоня за деньгами — не основная цель жизни Весов. Продвигаясь по жизни, позаботьтесь о чувствах и интересах близких людей. Проявите к ним сочувствие и щедрость, свойственную вам.",935,9 июля,simple,154
465," Пока обстановка вокруг не станет стабильной, вам лучше не демонстрировать свои амбиции. Начальство знает, что вы справитесь с новой возможной должностью, но кроме вас существуют и другие кандидаты. Как бы ни начали развиваться события, вы в любом случае останетесь в выигрыше.",813,8 июля,business,155
466,"Сегодня вам стоит познакомить вашего любимого человека с чем-то очень важным, с чем вы никогда и никого до сей поры не знакомили. Это будет очень ответственный шаг, символизирующий ваше еще большее сближение, поэтому предварительно подумайте, насколько вы к нему готовы.",813,8 июля,love,155
467," Вы можете получить прибыль, перед вами расширятся горизонты, появятся новые планы и возможности. Сохраняйте работу (даже самую надоевшую) любыми способами.",813,8 июля,simple,155
468," Сегодня вам предстоит выполнять множество неинтересных и неприятных для вас заданий, однако они будут являться частью ваших непосредственных обязанностей, поэтому вряд ли вам удастся от них избавиться. Разве что вспомните опыт Тома Сойера и используете его по назначению.",821,7 июля,business,156
469,"Одиночество в толпе – это про вас. Даже рядом с любимым человеком вы будете чувствовать себя непонятым и никому не нужным. Постарайтесь никак не демонстрировать вашей половинке ваши настроения: она может решить, что все из-за нее и расстроиться. А она ни в чем не виновата.",821,7 июля,love,156
470," Общение с новыми партнерами неудачно, но старые партнеры и родня дадут хороший совет. Это время, когда нужно подвести черту под старыми планами, делами и контактами.",821,7 июля,simple,156
471," Этот день проведите с семьей, которой вы уделяли недостаточно внимания. Порадуйте своих близких, и их радость вернется к вам в двойном объеме! Будьте сегодня открыты и приветливы, что бы ни случилось, и пусть ничто не посмеет испортить вам настроение! Ваш день – в ваших руках.",793,6 июля,business,157
472,"Сегодня ваш любимый человек на удивление будет невосприимчив к вашим шуткам. Кажется, чувство юмора ему откажет напрочь, и все сказанное вами он будет принимать за чистую монету. Не исключены обиды и непонимания как результат подобного восприятия.",793,6 июля,love,157
473," Из-за постоянного пребывания в душном помещении в этот день могут появиться проблемы с сердцем. Старайтесь чаще бывать на воздухе, совершать прогулки пешком.",793,6 июля,simple,157
474," Сегодня не стоит слишком усердствовать. Вы уже набрали нужный темп, поэтому можно включить автопилот. А пока всё будет идти своим ходом, постарайтесь обратить свой взор на дела амурные. Не слишком ли много времени у вас уходит на работу?",857,5 июля,business,158
475,"Сегодня ваш любимый человек не захочет верить в то, что он где-то не прав по отношению к вам, поэтому и не стоит ему об этом говорить. Просто постарайтесь сделать так, чтобы он решил, что до правильной мысли он додумался самостоятельно, без вашей помощи и поддержки.",857,5 июля,love,158
476," Сегодня вероятны ситуации, в которых близкие люди не смогут без вас обойтись. Не исключено, что Весы на всех парусах помчатся решать сложнейшие проблемы, выручать из беды, вытаскивать из хитроумных ловушек, на которые столь щедра наша судьба.",857,5 июля,simple,158
477," Сегодня звезды рекомендуют вам заняться корректировкой или написанием вашего резюме. Даже если работа у вас надежная и стабильная и никаких изменений вы не планируете, вам все равно следует пребывать в твердой уверенности: на рынке рабочей силы вы не потеряетесь в любом случае.",1069,4 июля,business,159
478,"Все мы грешны, но, с другой стороны, не погрешишь - не покаешься, а не покаешься - не спасёшься. У вас есть, что поведать любимому человеку в расчёте на его прощение? Пожалуй, стоит сделать это именно сегодня - звёзды обещают подходящий момент. Ваши слова не вызовут особо бурной реакции, а извинения будут восприняты благосклонно.",1069,4 июля,love,159
479," День благоприятствует спортивным соревнованиям, конкурсам. Это значит, что Весы могут воодушевиться прежде всего мероприятиями соревновательного типа, в которых их способности могут проявиться особенно ярко. Проявите сегодня свое врожденное упорство и настойчивость, но знайте меру, иначе эти качества могут перерасти в упрямство и несговорчивость.",1069,4 июля,simple,159
480," Сегодня вам вряд ли удастся реализоваться в профессиональном плане. А вот помочь в этом кому-либо получится без проблем. Придется вам вздохнуть тяжело и заняться благотворительностью, ибо что не сделаешь ради того, чтобы завтра Фортуна улыбнулась и тебе.",904,3 июля,business,160
481,Этот день станет еще одной важной вехой в истории ваших отношений. С каким чувством вы будете его вспоминать и захотите ли вы вообще это делать – зависит целиком и полностью от вас и вашего любимого человека. Вы в состоянии повлиять на сложившиеся обстоятельства и изменить их в вашу пользу.,904,3 июля,love,160
482," Возможно, Весам покажется, что партнер оказывает на них излишнее давление. Вероятна агрессивная реакция, которая может спровоцировать в доме скандал. Не торопитесь обвинять близких понапрасну. Скоро непонимание и обиды уйдут и отношения наладятся.",904,3 июля,simple,160
483," Прислушайтесь к советам ваших друзей. Вы зря считаете их такими уж некомпетентными, последнее время вы стали чересчур горды и не замечаете, что другие окружающие вас люди тоже многое знают и умеют. Будьте внимательнее, прислушивайтесь к тому, что вам говорят.",1025,2 июля,business,161
484,"Даже если ваш любимый человек сегодня не будет требовать от вас внимания, все же внимание ему уделить стоит, причем даже несколько больше, нежели обычно. Он будет искренне тронут такой вашей заботой и, уж будьте уверены, двести раз подумает перед тем, как решиться от вас уйти.",1025,2 июля,love,161
485," Возможно разочарование у Весов, рассчитывающих продвинуться по служебной лестнице в отрасли здравоохранения, бытового обслуживания и торговли. Вы сможете достичь полного осуществления своих желаний, если сумеете извлечь личную выгоду, удовлетворяя какую-то общественную потребность. Ваша открытость вызывает доверие, и в результате многого удастся добиться в учебе или бизнесе.",1025,2 июля,simple,161
486," Ваши усилия не могут быть не замечены и не поощрены со стороны начальства. Так что хоть в лепешку разбейтесь, но продемонстрируйте, что вас есть за что хвалить.",704,1 июля,business,162
487,"Сегодня у вас будет большой соблазн сделать что-либо, о чем вам впоследствии стыдно будет рассказать вашему любимому человеку. Времени на то, чтобы поразмыслить и прикинуть все «за» и «против» у вас, конечно, почти не будет, однако вы все же постарайтесь. Доверие или удовольствие?",704,1 июля,love,162
488, Сегодня Весы - неважные актеры. У них плохо получится сыграть роль преуспевающего человека. В жизни вам не хватает естественности. Будьте самими собой!,704,1 июля,simple,162
489," Сегодня любые попытки рационализировать ваш рабочий процесс, навести порядок на рабочем месте или придумать алгоритм выполнения рутинной работы будут оканчиваться неудачей, но каждая последующая будет куда менее сокрушительной, нежели предыдущая. Дерзайте!",786,30 июня,business,163
490,"Еще не поздно все поменять в ваших отношениях. Хоть им уже больше одного дня, они все равно еще подобны глине, пластилину, мокрому песку: очень легко поддаются корректировке и деформации. Сегодня можете заняться тем или другим – на ваше усмотрение.",786,30 июня,love,163
491," Не исключено, что ближайшие родственники Весов сыграют в их жизни важную роль, причем не обязательно благоприятную. Не стоит предавать огласке ваши семейные отношения.",786,30 июня,simple,163
492," Хороший день для начала работы над новыми проектами, а также для проработки трудового плана. Будьте убедительны в своих доводах, и вы сумеете наладить полезные, можно даже сказать, бесценные связи и воспользоваться возможностями, которые обеспечат вам и вашей фирме процветание.",988,29 июня,business,164
493,"Сегодня вашему любимому человеку будет очень важно знать, что что бы ни случилось, вы всегда поддержите его в трудную минуту, не дадите упасть, сорваться, уйти и утонуть в трясине неприятностей. Постарайтесь создать впечатление именно такого человека – а лучше окончательно и бесповоротно таким стать.",988,29 июня,love,164
494," День благоприятен для налаживания семейных отношений, ремонта квартиры, финансового успеха, любовных отношений. У Весов будет много верных друзей, которые помогут в решении многих вопросов. Вам потребуется добрый совет и просто сердечное участие, ведь в трудной ситуации так важно выговориться.",988,29 июня,simple,164
495," Сегодня вся мудрость веков будет на вашей стороне. Советы старшего поколения, даже не очень искушенного в сфере вашей деятельности, тем не менее пойдут вам на пользу. Если советоваться не с кем, почитайте труды Макиавелли.",838,28 июня,business,165
496,"Если кто-то считает вас идеальной половинкой для себя, это вовсе не значит, что вам обязательно нужно таковой для этого кого-то становиться. Если вы не видите себя рядом с этим человеком, проще так ему сразу и сказать, не церемонясь и не щадя его чувства. Он же ваши не пощадил...",838,28 июня,love,165
497," Сегодня удачными будут контакты, договора, знакомства, крупные приобретения. Если что-то не срабатывает в ваших планах, переключите свое внимание на другое. Изобретательность — вот что движет вами и приведет вас к успеху.",838,28 июня,simple,165
498," Сегодня вас будет очень утомлять однообразие, монотонная работа заберет у вас последний заряд положительных эмоций. Сохранить хотя бы долю позитивного взгляда на жизнь вам поможет какое-либо внерабочее занятие, помогающее вам отвлечься от рутины.",931,27 июня,business,166
499,"Сегодня вашему любимому человеку будет весьма непросто понять мотивы вашего поведения, поскольку оно будет казаться ему бесконечно нелогичным, неправильным и нецелесообразным. Однако, скорее всего, быстрого объяснения его причин будет более чем достаточно для восстановления мира.",931,27 июня,love,166
500," Звезды сулят Весам немало хлопот, суеты, мелких, но неотложных забот, а также не слишком содержательных разговоров с родственниками, приятелями, соседями. Сосредоточьтесь на своем внутреннем мире. Переменчивые общественные мнения не должны формировать ваши собственные концепции и ценности.",931,27 июня,simple,166
501," Сегодня для успешного ведения дел вам необходимо полное согласие и желание взаимодействовать с окружающими вас людьми. Только постарайтесь скорее не руководить ими, а направлять в нужное русло их собственные идеи, результат вашей деятельности превзойдет самые смелые ожидания.",968,26 июня,business,167
502,"В этот день вам очень захочется обижаться на вашего любимого человека за каждое сказанное им слово. Увы, ничего с этим сделать будет нельзя, разве что уговорить себя не устраивать скандалов, а просто подождать до завтра, когда все эмоции улягутся и уйдут в прошлое.",968,26 июня,love,167
503," Деловая активность Весов как бы замирает, находясь в относительно спокойном состоянии, что для многих представителей этого знака означает необходимость заниматься ранее начатыми делами и проектами. Будьте самокритичны - это качество позволит вам склонить на свою сторону многих и сделать все, чтобы вам доверяли.",968,26 июня,simple,167
504," Ваша профессиональная активность будет сегодня несколько ниже, чем обычно, и дело тут вовсе не в отсутствии желания работать, а в элементарной усталости. Лучше бы взять выходной.",882,25 июня,business,168
505,"Сегодня вашему любимому человеку захочется продемонстрировать вам свою независимость от чьего бы то ни было мнения, и от вашего - в первую очередь. Если вы сразу же не дадите ему понять, что вам такое положение вещей не нравится - оно может закрепиться в его модели поведения надолго.",882,25 июня,love,168
506," У многих Весов сегодня произойдут мощные по своей силе перемены. Личная жизнь будет окрашена сильными чувствами, которые многие будут проявлять открыто. Любите своего ближнего и делайте все, чтобы он прекрасно чувствовал себя рядом с вами. Во всяком случае, жизнь рядом с вами никому не покажется скучной.",882,25 июня,simple,168
507," Сегодня вам вряд ли удастся сэкономить. Возникнет множество неожиданных ситуаций, которые потребуют от вас значительных затрат. Ничего катастрофического, впрочем, день не предвещает — более того, вы откроете свой кошелек с чувством облегчения.",815,24 июня,business,169
508,"Сегодня вы поймете, что как бы сложно ни складывались ваши отношения с вашим любимым человеком, вам без него приходится гораздо труднее, чем с ним, поэтому необходимо приложить все усилия для того, чтобы ужиться и уладить все возникшие невзначай конфликты.",815,24 июня,love,169
