,text,length,date,type,index in posts
1517," День благоприятный для активного отдыха, например прогулки по парку. Вашим близким необходимы внимание и нежность. Во второй половине дня вероятны приход гостей или известие, которое осложнит взаимоотношения в вашей семье. Будьте готовы к серьезным проблемам. От вас потребуются сила убеждения, красноречие и убежденность в своей правоте.",983,20 июля,simple,505
1518," Сегодня можно ни в чем себе не отказывать: ни в развлечениях, ни в разных вкусных блюдах. Порадуйте себе именно тем, чем вам давно хотелось, сходите туда, куда вас давно тянуло. В общем, сегодня ваша обязанность получить как можно больше положительных эмоций.",943,19 июля,business,506
1519,"Сегодня вашему любимому человеку довольно трудно будет соответствовать тем стандартам, которые вы для него придумали на эту новогоднюю ночь. Увы, ни прекрасного принца, ни волшебной принцессы из него не получится. Зато получится тот самый человек, который любит вас и которого любите вы.",943,19 июля,love,506
1520," Любое начинание, даже самое рискованное, впоследствии принесет хороший доход. Возможна небольшая прибыль или выгодная покупка. Личные отношения порадуют вас своей откровенностью и теплотой. Возрастают ваше личное обаяние, шарм. Не исключено, что вы встретитесь со старыми знакомыми.",943,19 июля,simple,506
1521," Сегодня воздержитесь от подписания бумаг. Лучше проверьте, все ли вы учли, скорее всего, где-нибудь да найдется прокол. Если слабых мест найти не удается, продолжайте поиски — наверняка плохо ищете. Нынче вы имеете возможность предотвратить крупную проблему.",870,18 июля,business,507
1522,"Не ждите от вашего любимого человека слишком многого. Он не волшебник, он только учится, поэтому угадать, а тем более исполнить все ваши желания одновременно (а особенно те, которые вы не высказали ему лично) он просто не в состоянии. Будьте милосердны – и будет вам счастье.",870,18 июля,love,507
1523," Ваш жизненный потенциал пока удерживается на высоком уровне. Смело беритесь за любое дело, так как везде вы сможете преуспеть. Люди одинокие или ищущие приключений могут привлечь к себе внимание особ противоположного пола.",870,18 июля,simple,507
1524," Сегодня вы рискуете попасть в очень неприятную ситуацию, в которой вам может очень сильно понадобиться помощь ваших друзей. Как раз тогда то и выяснится, кто из всех ваших знакомых может быть назван вашим другом, потому как многие приятели покажут себя не с самой лучшей стороны.",923,17 июля,business,508
1525,"В этот день ваш любимый человек будет нуждаться в вашем повышенном внимании, ибо в его отсутствие может совершить глупость любого уровня, в том числе и такую, последствия которой будут необратимы. Так что ваш ненавязчивый контроль пойдет лишь на пользу и вашей половинке, и вашим отношениям.",923,17 июля,love,508
1526," Посвятите этот день всему, что возвышает дух. В высшей степени благоприятное время для начала благотворительных дел, зачатия. Ребенок, зачатый сегодня, может быть незаурядной личностью, обладать крепким здоровьем и нравственной чистотой.",923,17 июля,simple,508
1527," Сегодня вам будет очень лень работать. Вы бы предпочли посидеть за компьютером, телевизором или книжкой, желательно в удобном кресле или на мягком диване и просто расслабиться. Впрочем, вечером вы все это сможете реализовать в полном объеме и даже одновременно, если получится. А пока солнце высоко, придется все-таки попотеть.",937,16 июля,business,509
1528,"Сегодня вашему любимому человеку будет непросто убедить вас в полезности того или иного действия. Однако он будет подобен в своем терпении родителю маленького капризного ребенка, который терпеливо, ложка за ложкой, вкладывает в рот неразумному чаду такую полезную манную кашу.",937,16 июля,love,509
1529," Удачный день. Девы смогут преодолеть козни противников и врагов, улучшить свое материальное благосостояние в результате поездок или дел, связанных с расширением бизнеса либо с новыми контактами, особенно с иностранцами.",937,16 июля,simple,509
1530," Если у вас есть такая возможность, займитесь благотворительностью: ваша помощь сейчас окажется вдвойне ценной, так как принесет пользу и тем, кому вы её оказываете, и вам в ближайшем будущем.",877,15 июля,business,510
1531,"В семье у Дев сегодня обстановка вполне нормальная. Однако вне семьи не исключено, что у вас могут начать завязываться отношения определённого типа, которые, заверяем вас, не очень обрадуют вашего супруга (либо супругу). Лучше не пускайте дело на самотёк, иначе в ближайшем будущем вам удачи не видать!",877,15 июля,love,510
1532, Этот день является началом нового этапа в вашей жизни. Тенденция к переменам проявится во многих сферах жизни. Отношения с представителями противоположного пола будут сегодня весьма плодотворными. Однако окончательный результат дел будет зависеть от вашего настроения.,877,15 июля,simple,510
1533," В этот день звезды не рекомендуют вам чересчур полагаться на вашего любимого человека: он вряд ли поможет вам в выполнении ваших служебных обязанностей, как бы вы ни мечтали об обратном. Впрочем, если он все же даст вам какой-то совет, вполне можете его обдумать на досуге.",898,14 июля,business,511
1534,"Сегодня вам стоит всерьез задуматься о том, что ваш любимый человек давно без вас скучает. Может быть, вы и находитесь все время рядом с ним. Но уделяете ли вы ему достаточное количество внимания, тепла и участия? Если нет – у вас есть уникальный шанс что-то изменить.",898,14 июля,love,511
1535," Постарайтесь не разворачивать никаких грандиозных проектов, не доверяйте обещаниям и заверениям. Сегодня ваши осторожность и предусмотрительность окажутся как нельзя кстати. Благодаря покровительству планет вероятен успех в сексуальной сфере.",898,14 июля,simple,511
1536," Сегодня вам придется всем и каждому доказывать, что вы действительно достойны той должности, которую занимаете. И себе в первую очередь, ибо больше вас никто в подобного рода справедливости сомневаться не будет совершенно точно. Успокойте себя неопровержимыми аргументами.",975,13 июля,business,512
1537,"Сегодня за целый день вы не сделаете ни одного действительно важного дела ни для себя, ни для вашего любимого человека. Что, естественно, не будет одобрено вашей второй половинкой. Впрочем, велика вероятность того, что она этого не заметит, особенно если вы будете старательно изображать видимость бурной деятельности.",975,13 июля,love,512
1538," День не слишком удачен для любовных отношений, так как вероятны резкие смены настроения, беспричинная тоска, головные боли. Звезды советуют с осторожностью относиться к новым знакомствам. Во второй половине дня вы можете получить ободряющее известие или выгодный заказ.",975,13 июля,simple,512
1539," Сегодня особенно успешный день ожидает тех Дев, кто работает в сфере точных наук и компьютерный технологий. Ваше финансовое благополучие напрямую будет связано с тем, как хорошо вы сумеете наладить нужные контакты, так что будьте приветливы и умейте понравиться.",1004,12 июля,business,513
1540,"Сегодня, вероятно, тот, кому вы очень нравитесь, может пригласить вас куда-нибудь, предположительно в кино. Соглашаться или нет - вот в чём вопрос! Звёзды советуют взвесить все за и против, подумать полчасика, пересмотреть состояние гардероба, посоветоваться со всеми близкими, потом просто со знакомыми... И, конечно же, принять приглашение.",1004,12 июля,love,513
1541, Вероятны неприятные изменения в финансовом положении. Бизнесменам звезды не советуют спешить с инвестициями. Лучше дождаться более подходящих условий и уверенно действовать. У работников бюджетной сферы может появиться возможность подняться на ступеньку выше по служебной лестнице.,1004,12 июля,simple,513
1542," Нынче вашей деятельности может помешать какой-то не учтенный на днях пустяк. Не стоит опускать руки, решив, что небеса противятся вам — просто исправьте ошибку. Много времени это не займет.",927,11 июля,business,514
1543,"Не самый удачный день для перемен. Не то чтобы они вам были совсем не нужны - просто нынче если что и поменяется, то не к лучшему. Останьтесь верны своему любимому человеку, своим привычкам и даже своим недостаткам. В них тоже имеется определенная прелесть.",927,11 июля,love,514
1544," Сегодня вы почувствуете себя более счастливыми, если выйдете за обычные рамки. Планеты советуют спокойно получать удовольствие от комплиментов и не сомневаться в их искренности. Женщинам-Девам благоприятны новые знакомства – можно блеснуть, показать себя с лучшей стороны. У мужчин-Дев неожиданные неприятности могут значительно усложнить отношения с родственниками.",927,11 июля,simple,514
1545," Сегодня можете смело тратить деньги на приобретение полезных вещей для дома и просто безделушек для себя любимого, материальное положение сейчас очень и очень стабильно, не упускайте такую возможность. Потом не будет либо времени, либо денег, либо желания.",1067,10 июля,business,515
1546,"Завтра, если Дева хочет завязать многообещающее любовное знакомство, все, что ей для этого нужно сделать – это не мешать судьбе. Достаточно ответить улыбкой на улыбку, не отводить глаза в сторону, а на предложение познакомиться не спрашивать: «Зачем?». Другими словами, Деве завтра стоит, вопреки своим привычкам, в кои-то веки довериться инстинктам и течению событий. И может быть, немного чаще обычного говорить «да», чем «нет».",1067,10 июля,love,515
1547," День носит противоречивый, двойственный характер и символизирует переменчивость и трансформацию. Лишь духовно развитые Девы будут способны преодолеть негативные тенденции этого дня. Вероятны сближения с окружающими вас людьми и столкновения с агрессией с их стороны.",1067,10 июля,simple,515
1548," Сегодня благоприятный день для профессионального обучения и самообразования. Звезды рекомендуют купить как можно больше новейших книг по вашей специальности и начать незамедлительно их тщательнейшим образом изучать, дабы остаться на высоте в вашей области знаний.",885,9 июля,business,516
1549,"День будет хорошим. Постарайтесь завтра не забыть, что любовь - это такая вещь (если, конечно, ее можно обозвать вещью), которую необходимо завоевывать. И в этой битве, между прочим, хороши почти что все средства.",885,9 июля,love,516
1550," День символизирует выбор и достижение цели. Профессиональные дела потребуют максимальной концентрации, дисциплины и организованности. Вероятно, мужчины-Девы смогут решить важные проблемы на работе, исправить старые ошибки. По отношению к близким людям проявите врожденную честность и порядочность.",885,9 июля,simple,516
1551," Признайтесь, что вами овладел дух противоречия! Но сегодня ваше желание сделать всё всем наперекор, к добру не приведет. Подумайте, стоит ли тратить столько душевных сил на отстаивание своих принципов и не всегда дельных предложений? Может стоит начать уступать другим в ведении инициативы. Есть о чём поразмыслить!",1108,8 июля,business,517
1552,"Завтра Дева имеет шанс открыть в своем любимом человеке что-то совершенно новое, чего раньше она никогда не замечала! Возможно, это новый талант или новая грань ее разносторонней натуры, а может быть, что-то еще. Завтрашнее открытие может иметь самые позитивные последствия для отношений Девы, открыв перед ней и ее избранником новые возможности для роста и движения вперед.",1108,8 июля,love,517
1553," Жизненный потенциал Девы сегодня на высоком уровне. Творческий порыв и вдохновение, реализованные в этот день, могут вознести Деву на новые, ранее недосягаемые высоты. Хороший день для коллективных занятий, общения. С неприятностями сегодня удастся справиться в основном с помощью близких и старых знакомых.",1108,8 июля,simple,517
1554," Займите стартовую позицию — когда прозвучит сигнальный выстрел, вам необходимо будет резко рвануть вперед. От вашей резвости нынче зависит успех завтра.",824,7 июля,business,518
1555,"Завтра в личной жизни Дева рискует столкнуться с соперничеством! Возможно, ей покажется, что кто-то неравнодушен к ее любимому человеку. А может быть, Дева приревнует своего избранника к его прошлому или к его мечтам. Звезды советуют завтра потратить энергию на то, чтобы сделать своему партнеру приятное, и таким изящным образом переключить его внимание на себя.",824,7 июля,love,518
1556," Возможно новое знакомство, которое внесет изменение в ваше миропонимание. Вероятна успешная творческая деятельность. Не рекомендуется употребление спиртных напитков, посещение массовых мероприятий.",824,7 июля,simple,518
1557," Вас ожидает достаточно напряженный, но зато весьма необычный день в плане общения и новых полезных знакомств. Велика вероятность того, что ваш начальник забудет вас предупредить о важном совещании, так что поинтересуйтесь лишний раз, чтобы потом не быть виноватым.",915,6 июля,business,519
1558,"Завтра Деве будет сложно управлять своими могучими эмоциями во всех сферах жизни, и в первую очередь в любви. Под влиянием порыва она способна на нелогичные и даже безрассудные поступки, которых сама от себя не ожидала! Поступки эти будут созидательными.",915,6 июля,love,519
1559," День перемен, который покажет, насколько в этом месяце изменится ваше положение во всех сферах жизни. Не теряйте даже малейшей возможности для реализации своих планов, многое удастся решить именно сейчас. Не ждите помощи, полностью положитесь на свои знания, интуицию и трезвый расчет.",915,6 июля,simple,519
1560," Сейчас для Дев наступает пора перемен, так что вы сможете воспользоваться тем, что сейчас любые начинания будут успешны, и начать поиски новой работы, если нынешняя должность вас перестала устраивать. В своих поисках будьте терпеливы: возможно, вам не сразу удастся найти желаемый вариант.",925,5 июля,business,520
1561,"День спокойный, хороший. Если завтра вы будете достаточно аккуратны, особенно в любви, то в вашей жизни могут наметиться изменения, причем в лучшую сторону. Так что постарайтесь вести себя хорошо.",925,5 июля,love,520
1562," Соблюдайте осторожность и осмотрительность при выполнении любого дела. Вероятны чувство усталости, легкое недомогание. Велика возможность случайной неудачи, в результате которой ваше положение ухудшится. Будьте осмотрительны в словах и поступках. Ваше безразличие по отношению к близким может серьезно изменить ситуацию в семье.",925,5 июля,simple,520
1563," Вашему начальнику, кажется, нужно всё и сразу. Сегодня он так загрузит вас делами, что до дома вы доберетесь полуживым. Заданный вам объем поручений просто невозможно выполнить в указанные сроки, поэтому придется что-нибудь придумать, чтобы выиграть время.",1121,4 июля,business,521
1564,"Завтра Деве во всем, что касается чувств, следует обращать внимание на свою интуицию! А если она в интуицию не верит – просто действовать по принципу «плохо – хорошо». Этого вполне достаточно для того, чтобы она не совершила ошибок в отношениях с любимым человеком. Если же Дева пока свободна, завтра именно благодаря шестому чувству она имеет шанс познакомиться с возможным кандидатом на свое сердце.",1121,4 июля,love,521
1565," Вероятно, сегодня вы почувствуете уравновешенность мыслей и чувств. В спокойной обстановке вам удастся справиться со многими текущими делами. Вы сможете разобраться в самых запутанных ситуациях. Особенно благоприятной будет вторая половина дня. Рекомендуются спокойный отдых в кругу семьи, игры с друзьями или детьми, которые будут рады общению с вами.",1121,4 июля,simple,521
1566,"Нынче вы на все будете склонны глядеть отнюдь не через розовые очки. И напрасно, не так уж все и плохо. Однако, если вам нужно произвести впечатление человека, требовать чего-то от которого грешно и бессмысленно — день удачный. У вас получится.",900,3 июля,business,522
1567,"Завтра любимому человеку Девы может потребоваться ее помощь или совет, но Дева, скорее всего, окажется к этому не готова: она будет сомневаться в своих силах. Несмотря на это, звезды советуют ей завтра сделать три важных вещи: 1.Встряхнуться и взять себя в руки. 2. Забыть о сомнениях. 3.Действовать.",900,3 июля,love,522
1568,"Необходимо сопротивляться дурным влияниям, отрешиться от суеты и тщеславия. В этот день окружающая действительность проецируется на вас, поэтому следите за приметами. Рекомендуются действия, направленные на укрепление семьи, благоустройство дома.",900,3 июля,simple,522
1569,"Сегодня вам стоит задуматься о том, насколько целесообразны те функции, которые вы выполняете в вашей фирме под началом вашего непосредственного шефа. И если вы считаете, что ваш потенциал можно было бы потратить куда более рационально, не упустите случая об этом сообщить.",822,2 июля,business,523
1570,"Отличный день. Перед выходом из дома завтра плотно перекусите и как следует выспитесь - возможно, дела любовные отнимут у вас практически все ближайшие двадцать четыре часа. А значит, запас энергии вам ой как понадобится.",822,2 июля,love,523
1571, День символизирует духовные искания и совершенствование. На фоне усилившейся интуиции вероятны пророчества и предвидение событий будущего. Вам необходимо быть более предусмотрительными и не принимать поспешных решений.,822,2 июля,simple,523
1572,"Не принимайте всё близко к сердцу, ведь не каждая проблема касается вас лично, а проявление такого участия в каждом деле уже немного напоминает лицемерие. Возможно, что вы сами этого и не замечаете. С начальником сегодня будьте осторожны, сейчас он очень придирчив.",897,1 июля,business,524
1573,"Завтра в общении с любимым человеком для Девы актуален принцип зеркала: ее настрой будет тут же отражаться на настрое партнера. Другими словами, Деве достаточно быть милой и ласковой, чтобы ее избранник проявил те же качества по отношению к ней самой.",897,1 июля,love,524
1574,"День связан с испытаниями на прочность. Возможные неприятности или закалят вас, или морально уничтожат. Не стоит рассчитывать на помощь со стороны, положитесь только на свою интуицию и сообразительность. В отношениях с окружающими людьми проявите врожденное благородство.",897,1 июля,simple,524
1575,"Ощущение легкости и эмоционального подъема помогут вам в решении многих проблем. Хотя существенного влияния на вашу деловую жизнь оно не окажет. Так что сегодня самый подходящий день для того, чтобы радоваться жизни и работать с удовольствием.",853,30 июня,business,525
1576,"Все, что Девы будут делать завтра для окружающих, им тоже пойдет на пользу. Поэтому лучше не отказывать тем, кто обращается с просьбами. Вечером возможны денежные поступления и подарки, которым Девы будут очень рады.",853,30 июня,love,525
1577,"Ожидается значительный спад в вашем финансовом положении. Вероятны большие непредвиденные траты, в результате чего будет трудно восстановить прежний уровень жизни. Личная жизнь может иметь в своем развитии противоречивые тенденции – забота о близком человеке и разочарование в нем.",853,30 июня,simple,525
1578,"Сегодня вашему партнеру захочется каким-то образом проверить вашу состоятельность как делового человека и надежность как сотрудника по бизнесу. Будьте готовы к различного рода ловушкам, хитрым вопросам и подвохам с его стороны и не торопитесь демонстрировать мстительность.",1113,29 июня,business,526
1579,"Завтра Дева будет отличаться повышенной эмоциональностью! Звезды советуют ей направить свою могучую энергию в мирное русло, обращая внимание на все прекрасное, что есть вокруг. Завтра, следуя за красотой во всех ее проявлениях, будь то распустившийся цветок в саду, красивые стихи или симпатичная личность противоположного пола, Дева, как Алиса из сказки, имеет шанс попасть в Страну Чудес и завести там интересные знакомства.",1113,29 июня,love,526
1580,"Если вы найдете возможность для того, чтобы отдохнуть от ежедневных дел, то вас ожидает полноценный отдых за городом. Вероятны романтические приключения. Ваша неповторимость и проницательность не перестанут удивлять окружающих. Возможно, что некоторые Девы обретут новых друзей и даже спутников жизни.",1113,29 июня,simple,526
1581,"Сегодня вы ощутите настоящий эмоциональный всплеск. Особенно приятно будет то, что эмоции вы будете испытывать преимущественно приятные. На волне хорошего настроения работаться тоже будет неплохо, так что день следует считать удачным.",1047,28 июня,business,527
1582,"Завтра Дева может испытать сомнения в том, что у ее романтических отношений есть перспектива. Не важно, что послужит тому виной, – ситуация в целом, какие-то действия любимого человека или опасения Девы. Однако даже если разум завтра будет твердить одно, звезды советуют прислушаться к голосу сердца: любовь неподвластна логике, и только сердце подскажет Деве, созданы ли они друг для друга.",1047,28 июня,love,527
1583," День отмечен материальными тратами, потерями. Заметно выросшие расходы могут быть связаны с более открытым образом жизни, проблемами с детьми и с престарелыми родственниками. Будьте осмотрительны, контролируйте все, что происходит в профессиональной и личной сферах жизни. Однако скупость не делает вам чести.",1047,28 июня,simple,527
1584,"Нынче вы будете не слишком восприимчивы к словам окружающих, а доказать вам что-то, отличное от вашей точки зрения вообще будет невозможно. Жаль, поскольку ваше мнение, скорее всего, истиной в последней инстанции не является.",1069,27 июня,business,528
1585,"Завтра Дева не должна скромничать в общении с любимым человеком! Конечно, от скромности еще никто не умер, однако глупостей было сделано немало. Так что если Дева стесняется попросить о чем-то своего избранника или просто поговорить с ним на откровенные темы по душам, завтра ей стоит это сделать. День настроит их обоих на доверительную, дружелюбную волну. Преодолев свою стеснительность, Дева не пожалеет!",1069,27 июня,love,528
1586,"Этот день благоприятен для восстановления дружеских отношений. Будьте готовы к неожиданным встречам с давними друзьями или близкими людьми. Избегайте любовных приключений, не нужно ставить перед собой глобальные задачи, так как вас ждет обман или разочарование. Если это возможно, проведите больше времени на свежем воздухе.",1069,27 июня,simple,528
1587,"Сегодня вам предстоит очень важная встреча, которая может повлиять на вашу дальнейшую жизнь. Постарайтесь показать себя с наиболее выгодной позиции: в будущем обязательно увидите плоды своих усилий.",1035,26 июня,business,529
1588,"Завтра любимый человек Девы способен приятно ее удивить! Возможно, он совершит что-то такое, что заставит Деву им гордиться. Или же Дева вдруг увидит своего избранника в новом свете, и будет приятно этим поражена! Возможно, партнер завтра обнаружит перед Девой какой-то свой новый талант, порадует ее подарком или сюрпризом. И это правильно, ведь главный секрет по-настоящему любящих людей прост: никогда не переставать удивлять друг друга.",1035,26 июня,love,529
1589,"Этот летний день благоприятен для духовных размышлений, самообразования, изучения наук и ремесел, физических нагрузок. Рекомендуются спокойная деятельность, уединение. Общение в шумной компании, застолье или прием гостей могут привести к страданиям или конфликтам с близким человеком.",1035,26 июня,simple,529
1590,"Сегодня звезды не рекомендуют вам надеяться на большую удачу или неожиданную возможность похалявить: увы, рабочий день окажется более чем полноценным и в плане нагрузки, и в плане количества труднорешаемых проблем. Однако вам по плечу со всем этим справиться.",817,25 июня,business,530
1591,"Сегодня вам стоит посвятить вместе с вашим любимым человеком время любованию природой, наслаждению свежим воздухом и восторгам по поводу того, что у природы нет плохой погоды. Постарайтесь не испортить эти волшебные минуты выяснением отношений.",817,25 июня,love,530
1592,"Сегодня многим мужчинам-Девам представится возможность доказать своей избраннице, что он – благородной души человек, яркий и преданный партнер. Этот день позволит ощутить бодрость духа и радость жизни.",817,25 июня,simple,530
1593,"Настает не самый подходящий период для мыслей о расширении частного бизнеса, так что отложите накопленные средства на этой цели в дальний ящик стола, их вы сможете вложить в ваше предприятие чуть позднее. А вот если вы работаете по найму, и, кроме того, показали себя с лучшей стороны, радуйтесь: вас ожидает повышение.",1104,24 июня,business,531
1594,"Завтра звезды придадут Деве веселый и энергичный, солнечный настрой! Это отличное время для того, чтобы провести его рядом со своим любимым человеком, делясь с ним своим позитивом и наслаждаясь искренностью общения и душевным теплом. Если же Дева пока еще не решилась дать понять кому-то о своих чувствах, завтра она это прекрасно может осуществить даже без слов – с помощью своего лучезарного взгляда и ослепительной улыбки.",1104,24 июня,love,531
1595,"Трудолюбие, упорство в достижении цели или покровительство влиятельного лица позволят создать стартовую площадку для финансового взлета. Вечер посвятите укреплению собственного здоровья и здоровья детей. Вероятно ослабление защитных сил организма.",1104,24 июня,simple,531
1596,"Сегодня не пытайтесь действовать как-то оригинально, придумывая новые, необычные решения проблем. Всё гениальное просто, помните об этом и действуйте так, как вам в первую секунды подсказывает ваш опыт и ваше профессиональное чутье. Такое-то решение и будет самым лучшим.",1138,23 июня,business,532
1597,"Завтра у Девы есть шанс придать своим отношениям с любимым человеком новый импульс. Возможно, в последнее время она чувствовала, что ее роман потерял первоначальную свежесть и новизну, став предсказуемым? Завтра жизнь даст Деве возможность почувствовать на своих губах яркий вкус приключений и освежить свои чувства. Поддаться этому порыву и пойти навстречу переменам или же оставить все как есть – решать только ей.",1138,23 июня,love,532
1598,"День благоприятный для активного отдыха, например прогулки по парку. Вашим близким необходимы внимание и нежность. Во второй половине дня вероятны приход гостей или известие, которое осложнит взаимоотношения в вашей семье. Будьте готовы к серьезным проблемам. От вас потребуются сила убеждения, красноречие и убежденность в своей правоте.",1138,23 июня,simple,532
