,text,length,date
218,"Гороскоп на 6 мая 2019 года 
 Сегодня Водолеи могут быть легковерными, будет просто их одурачить. То же может произойти и в области чувств. Вы щедры, милосердны и сострадательны, умеете находить общий язык с людьми. Создайте уют для всех, кто вас окружает, — и люди подсознательно потянутся к вам.

Бизнес-гороскоп на 6 мая 2019 года 
 В этот день старайтесь во что бы то ни стало не поддаваться чувству зависти, когда вы неожиданно узнаете, что ваш близкий друг зарабатывает гораздо больше вас и при этом не затрачивает столько сил, сколько вы. В скором времени и вы научитесь так художественно врать.

Любовный гороскоп на 6 мая 2019 года 
Сегодня ваш любимый человек явно будет что-то от вас скрывать, что вам, естественно, не категорически не понравится. Однако не спешите делать далеко идущие выводы. Может быть, вам действительно лучше не знать о том, о чем вам не говорят? Многия знания – многия беды...",911,6 мая
219,"Гороскоп на 5 мая 2019 года 
 Вас ждут контакты с интересными неординарными людьми. Общаясь с ними, вы неожиданно откроете новые источники доходов, о которых раньше не подозревали. Руководители Водолеи сумеют найти правильный выход из спорной ситуации. Бизнесменам необходимо тщательно просмотреть свои дела.

Бизнес-гороскоп на 5 мая 2019 года 
 Удачный день для занятий общественной деятельностью. Более того, ваш эмоциональный подъем и хорошее настроение способны заразить оптимизмом весь коллектив. Дерзайте – сегодня ваш день! Убедите окружающих в том, что ваша деятельность для них очень важна – и вам улыбнется удача.

Любовный гороскоп на 5 мая 2019 года
Вы и ваши отношения очень изменились за то время, что они существуют. Сегодня самый подходящий день для того, чтобы решить: в худшую или лучшую сторону произошло сиё изменение. И если в худшую, то почему и что можно сделать для того, чтобы все исправить, наладить, починить?",938,5 мая
220,"Гороскоп на 4 мая 2019 года 
 Между Водолеями и их близкими может «пробежать черная кошка» на почве ревности, скорее всего беспочвенной. Вам следует обуздать свой слишком критичный ум, острый язык, различные предубеждения, улучшить отношения с братьями и сестрами, самокритично анализировать свои поступки и отказаться от поспешных решений.

Бизнес-гороскоп на 4 мая 2019 года 
 Настает не самый подходящий период для мыслей о расширении частного бизнеса, так что отложите накопленные средства на этой цели в дальний ящик стола, их вы сможете вложить в ваше предприятие чуть позднее. А вот если вы работаете по найму, и, кроме того, показали себя с лучшей стороны, радуйтесь: вас ожидает повышение.

Любовный гороскоп на 4 мая 2019 года 
В этот день вам будет казаться, что вы нашли-таки объяснение нелогичному поведению вашего любимого человека. Однако не стоит быть настолько уверенным в своих силах и правильности своих выводов. Они могут оказаться ложными, что повлечет за собой весьма неприятные последствия.",1014,4 мая
221,"Гороскоп на 3 мая 2019 года 
 Проект, на который вы возлагали определенные надежды, еще не успеет реализоваться. Придется воздержаться от некоторых трат. Брать в долг с обещанием скоро вернуть — тоже не лучшая идея.

Бизнес-гороскоп на 3 мая 2019 года 
 Сегодня вам захочется что-то срочно изменить либо в себе и своем облике, либо в укладе своего мира. Что ж, коль вы чувствуете к этому желание, и у вас есть ещё достаточное количество сил, приступайте к экспериментам. Очень возможно, что эти изменения понесут за собой ещё более глубокие перемены.

Любовный гороскоп на 3 мая 2019 года
Сегодня вашему любимому человеку захочется поделиться с вами какой-то важной и интересной для него новостью, которая вам, вполне возможно, таковой не покажется. Что ж, в таком случае вам опять придется решать, сделать заинтересованный вид или честно признаться в отсутствии интереса.",873,3 мая
222,"Гороскоп на 2 мая 2019 года 
 Для многих Водолеев этот период станет лучшим и запоминающимся временем весны, принесет славу и признание творческим людям, высокое положение тем, кто стремится к взлету в карьере. Сейчас вам важно быть наблюдателями, способными анализировать, соотносить факты.

Бизнес-гороскоп на 2 мая 2019 года 
 Возможно, что от обилия дел у вас голова сегодня пойдет кругом. А ведь дела-то ожидаются в большинстве своём достаточно скучными и монотонными. Тем оперативнее стоит разобраться с ними.

Любовный гороскоп на 2 мая 2019 года
Сегодня вашему любимому человеку будет казаться, что у него исключительное чувство юмора, вы же не сможете с этим согласиться во многих случаях. Звезды рекомендуют намекать вашей половинке на то, что некоторые темы для вас вовсе не являются смешными, занятными и забавными.",828,2 мая
223,"Гороскоп на 1 мая 2019 года 
 В это время вы можете быть подвержены дурному настроению. Минимум на весь день вы можете оказаться во власти стрессовой ситуации. Вам будет полезна консультация психолога. Легкое успокаивающее средство: валерьяна или пустырник; хвойные или валериановые теплые ванны.

Бизнес-гороскоп на 1 мая 2019 года 
 Вы стали чересчур много засиживаться в офисе допоздна? Думаете, что таким образом вы сможете надеяться на похвалу начальства? Скорее сейчас вы слишком переутомитесь и не сделаете ничего того, что смогли бы с ясной головой сделать и днем. Кроме того, платить за рвение вам больше не станут.

Любовный гороскоп на 1 мая 2019 года
Ваша половинка оказалась сильнее, чем вы думали. Оказывается, не так уж она хрупка и беззащитна, как это казалось на первый взгляд. А значит, если вдруг с вами случится беда, рядом с вами будет плечо, на которое можно будет опереться. Вам очень повезло!",917,1 мая
224,"Гороскоп на 30 апреля 2019 года 
 Двойственный день. Не исключено, что Водолеи захотят независимости, но в то же время будут стремиться командовать другими. Если вы будете уверены в своих целях, то можете выдержать сильнейшие эмоциональные нагрузки и большую ответственность, будете способны решать трудные интеллектуальные задачи.

Бизнес-гороскоп на 30 апреля 2019 года 
 Сегодня вы сможете очень со многими людьми поговорить о том, о чём давно планировали. С близким человеком, с родителями или с другом, вы сможете совместить несколько очень важных разговоров тет-а-тет. Их результаты будут, вне всякого сомнения, чрезвычайно продуктивными и в отношении карьеры тоже.

Любовный гороскоп на 30 апреля 2019 года
Если ваш партнёр - маменькин сынок, сегодня как раз самое время что-то с этим делать. Попробуйте приложить необходимые усилия для того, чтобы хоть немного его изменить! Если всё абсолютно бесполезно, решите в этот день, стоит ли дальше продолжать ваши отношения и готовы ли вы мириться с его слабостями.",1022,30 апреля
225,"Гороскоп на 29 апреля 2019 года 
 Вы подведете черту под старыми проблемами и начнете заново и с удовольствием открывать мир, утверждаясь в нем. Новый опыт позволит вам сформировать свои взгляды и достичь поставленных целей. Сегодня вам пригодятся прежние творческие наработки и финансовая помощь для формирования начального капитала.

Бизнес-гороскоп на 29 апреля 2019 года 
 Солнце – оно всегда есть, даже если иногда оно скрыто тучами. Поэтому даже если сейчас на работе что-то не ладится, не стоит расстраиваться по этому поводу. Наверняка черная полоса скоро закончится, а белая окажется воистину белоснежной.

Любовный гороскоп на 29 апреля 2019 года 
В этот день вас будут мучить довольно сильные душевные боли, и лучшим врачом окажется ваш любимый человек. Именно он точнее всех поставит диагноз, выпишет самые правильные и необходимые лекарства, проведет потрясающий курс лечения. Уже завтра будете совсем здоровы!",924,29 апреля
226,"Гороскоп на 28 апреля 2019 года 
 День символизирует трудолюбие и смирение. Водолеи любят рисковать, но в данный момент риск может быть неоправданным, и тогда вы потеряете все в мгновение ока. Вы должны принять близких такими, какие они есть, со всеми достоинствами и недостатками — это условие семейного счастья.

Бизнес-гороскоп на 28 апреля 2019 года 
 В этот день вам не стоит очень рассчитывать на то, что вам удастся отдохнуть от вашей работы, забыть все проблемы и заботы, с нею связанные, и погрузиться в быт или общение с друзьями и дорогими людьми. Пожалуй, продумайте свои действия на тот случай, если работа вас все же одолеет.

Любовный гороскоп на 28 апреля 2019 года
Сегодня у вашего любимого человека возникнут некие проблемы в работе, учебе или в другой сфере жизни, что помешает ему сполна насладиться общением с вами. Постарайтесь это понять и не предъявлять каких бы то ни было претензий. Ваше понимание может значительно облегчить ему жизнь.",963,28 апреля
227,"Гороскоп на 27 апреля 2019 года
 Вероятно, что принципиальным, целеустремленным Водолеям вторая половина дня укажет путь развития бизнеса и даже цель всего года. Только энергичные и находчивые Водолеи могут многого добиться в профессиональной сфере. Не пытайтесь схитрить и окольным путем добиться желаемого результата.
 
Бизнес-гороскоп на 27 апреля 2019 года 
 В это день на ура пойдут любые финансовые дела. У вас прекрасно будет получаться находить решения трудных и запутанных вопросов, не возникнет никаких проблем и в оформлении документов. Сделав всё в сжатые сроки, вы сможете получить благодарность от начальства.

Любовный гороскоп на 27 апреля 2019 года
Не стоит сегодня поддаваться на соблазны и уговоры. В конце концов, ваши чувства по отношению к дорогому вам человеку куда важнее того, что предлагает вам судьба-искусительница. И хотя вам временами будет очень любопытно, интересно и занятно, зажмурьте глаза и пройдите мимо. Так будет лучше.",959,27 апреля
228,"Гороскоп на 26 апреля 2019 года 
 День символизирует самоуважение, внутреннюю гармонию. Самоуважение — благородное чувство. Им вы можете прикрыться в неудачах, словно одеждой. Чувство самоуважения может вдохновить Водолеев на многое. Несмотря на то что наступает время, благоприятное для самореализации и самовыражения, капиталовложения и финансовые успехи будут слишком неустойчивыми, поэтому вам нельзя браться за рискованные и непроверенные проекты, не следует заниматься спекуляцией и ввязываться в авантюры.

Бизнес-гороскоп на 26 апреля 2019 года 
 Сегодня вам будет довольно трудно смириться с тем фактом, что вы на своей должности отнюдь не являетесь незаменимым, и вашу необходимость здесь и сейчас нужно раз за разом доказывать начальнику, коллегам, партнерам и всем вместе. Придется постараться – выбора нет.

Любовный гороскоп на 26 апреля 2019 года
Водолеи нынче найдут повод как следует расстроиться, хотя окружающим от может показаться недостаточно веским. Звезды весьма сочувствую тем, кому придется оплакивать любимую канарейку, и настоятельно рекомендуют не валять дурака тем, кто разбил вазочку и никак не может успокоиться, причитая, что без нее интерьер квартиры начисто утратил свое очарование",1216,26 апреля
229,"Гороскоп на 25 апреля 2019 года 
 Возможно, что некоторые Водолеи потеряют часть своего капитала или не получат тех денег, на которые рассчитывали прежде, поэтому им следует быть более внимательными к своим финансам. «Легкие» деньги будут так же легко тратиться. Стоит более внимательно относиться к своим тратам, возможно, даже ограничить расходы, задуматься о накопившихся невыполненных обещаниях и обязательствах по отношению к близким людям, иначе вероятны серьезные финансовые и личные проблемы.

Бизнес-гороскоп на 25 апреля 2019 года 
 В споре рождается истина. Именно ее рождением вам с вашими коллегами придется в этот день заняться, ибо это войдет в ваши непосредственные обязанности. Однако на личности все же переходить не стоит. Если разговор о делах сведется к выяснению отношений, будет очень обидно.

Любовный гороскоп на 25 апреля 2019 года 
Синоним слова «скупость» - «бережливость», а это, согласитесь, звучит уже не так грустно. Поэтому если вам сегодня покажется, что ваш любимый человек слегка прижимист и ему следовало бы расстаться с большей суммой денег, попробуйте просто сменить название его действиям. Может быть, так вам будет проще?",1163,25 апреля
230,"Гороскоп на 24 апреля 2019 года 
 Опасный день, когда Водолеи могут стать податливыми, порочными, поддающимися любым соблазнам. Влияние негативных космических энергий станет причиной серьезных неприятностей и катастроф. Старайтесь не уезжать далеко от дома и вообще не отправляйтесь в дальние поездки. Будьте предельно осторожными, так как именно в это время можно попасть в зависимость от всякого рода криминальных структур.

Бизнес-гороскоп на 24 апреля 2019 года 
 Тем, кому нужно продвижение по службе следует задуматься о стратегии. Для тех же, кто по каким-либо причинам решил отказаться от занимаемого места, день будет полон сомнений. Подумать лишний раз не помешает, но менять свое решение нынче не стоит.

Любовный гороскоп на 24 апреля 2019 года
Сегодня подходящий день для того, чтобы начать восхищаться вашим любимым человеком. Причем любой из его ипостасей, ибо каждая из них будет достойна искреннего восхищения. Впрочем, на все распыляться не стоит: какой-нибудь одной или двух будет более чем достаточно.",1022,24 апреля
231,"Гороскоп на 23 апреля 2019 года 
 День символизирует перемены, перестановки, смену места жительства. На службе вероятны кадровые перестановки, в связи с чем вам могут предложить повышение. Новость вроде бы хорошая, однако вы можете попасть в весьма щекотливое положение. Если эту должность прежде занимал ваш коллега и хороший приятель, то, ответив согласием, вы рискуете лишиться друга. На положение дел в настоящее время вам грех жаловаться, но надо провести пунктир в будущее и предположить, чем все это для вас закончится.

Бизнес-гороскоп на 23 апреля 2019 года 
 Сегодня вы будете совершенно уверены в правильности и действенности придуманных вами рационализаторских решений. Вот только воплотить их в жизнь получится не так скоро и не так хорошо, как хотелось бы. Поэтому звезды рекомендуют все тщательнейшим образом записывать.

Любовный гороскоп на 23 апреля 2019 года
Очевидно, сегодня вы получите удручающее известие о том, что кто-то из дальних родственников на днях захочет погостить у вас недельку-другую. Не паникуйте - звёзды рекомендуют начать делать евроремонт, и родня вряд ли задержится надолго. А если и задержится, будет кому поклеить обои и покрасить балкон на девятом этаже с внешней стороны.",1217,23 апреля
232,"Гороскоп на 22 апреля 2019 года 
 Продвигаясь по карьерной лестнице и воплощая в жизнь свой идеи, вы способны произвести на многих неизгладимое впечатление. Используя свое обаяние и красноречие, постарайтесь повернуть события в новое русло. Вы способны быстро разбираться в возникающих проблемах и улаживать их.

Бизнес-гороскоп на 22 апреля 2019 года 
 Сегодня не стоит рассказывать кому-то из знакомых о своих планах и надеждах на будущее. Непроизвольная, обычная человеческая зависть вашего собеседника может накликать на вас неудачи. Лучше держите свои мысли в секрете и расскажите об успехе уже как о свершившемся факте.

Любовный гороскоп на 22 апреля 2019 года
Сегодня вашего любимого человека потянет на странную, несвойственную ему музыку. Стиль одежды, поведения и разговора тоже изменится, причем довольно кардинально. Не надо бить тревогу, читать ему лекции о том, как правильно одеваться и говорить и оплакивать ушедшую любовь. Скорее всего, уже через неделю все вернется на круги своя.",1000,22 апреля
233,"Гороскоп на 21 апреля 2019 года 
 Вероятны тайные романтические встречи - Водолеи могут срывать запретные плоды. О ваших тайных встречах никто не будет знать. Не пытайтесь скрывать свои чувства и отношения - над вами висит угроза родительского или супружеской гнева.

Бизнес-гороскоп на 21 апреля 2019 года 
 Сегодня перед вами встанет сразу несколько серьезных задач, которые придется решать одновременно. Если вы не тренировались быть многостаночником с раннего детства, проблемы с этим могут возникнуть нешуточные, поэтому не бойтесь делегировать полномочия и делиться своей работой с теми, кто в состоянии выполнить ее не хуже вас.

Любовный гороскоп на 21 апреля 2019 года
Сегодня вам будет непросто понять, чего же от вас хочет ваш любимый человек. Скорее всего, он и сам об этом знать не будет: ему захочется чего-то эдакого, а дальше – в компетенции вашего воображения. Остается надеяться на то, что оно придет вам на выручку, как уже не раз это делало.",962,21 апреля
234,"Гороскоп на 20 апреля 2019 года 
 Вполне вероятны конфликты с партнерами (как личными, так и деловыми), которые несколько омрачат отношения, но не особенно скажутся на общем течении дел. Рассчитывайте на помощь членов семьи и самых верных друзей, которые окажутся вовлеченными в круг ваших забот.

Бизнес-гороскоп на 20 апреля 2019 года 
 На гребне волны из многочисленных важных дел утешьтесь тем, что уже очень скоро этот хаос пойдет на спад. Сегодня получится не все, что вы задумали, однако причин расстраиваться нет. Просто у Фортуны несколько отличное от вас видение вашего пути.

Любовный гороскоп на 20 апреля 2019 года
Сегодня ваш любимый человек будет над вами подшучивать, причем довольно-таки обидно. Придется вам либо терпеть это, либо получать от этого удовольствие, либо честно ему признаться в том, что вам такое обращение не по нраву. В любом случае, ситуацию до предела лучше не доводить.",907,20 апреля
235,"Гороскоп на 19 апреля 2019 года 
 День хорош для духовного роста, гармоничного развития. Вы можете обрести цельность, встретить свою «вторую половину». Если вы сильно захотите, то сможете получить то, чего вам недостает для целостности личности.

Бизнес-гороскоп на 19 апреля 2019 года 
 Сегодня на службе ожидается достаточно напряженная ситуация, и от того, насколько правильно вы себя поведёте, будет зависеть, втянут ли вас в эти интриги или нет. Что бы ни произошло, не теряйте способности рационально мыслить и анализировать происходящее.

Любовный гороскоп на 19 апреля 2019 года
В этот день ваш любимый человек сознается вам в каких-то своих точках зрения на ту или иную проблему, о которых раньше почему-то умалчивал, что создаст весьма ощутимые проблемы в общении и взаимопонимании. С другой стороны, он всё же вам признался, что тоже много о чём говорит.",866,19 апреля
236,"Гороскоп на 18 апреля 2019 года 
 Положение планет указывает на опасность паники и даже истерии. У многих Водолеев вероятна вынужденная разлука. Нужно иметь невероятную стойкость и выдержку, чтобы не озлобиться и сдерживать себя в такие моменты.

Бизнес-гороскоп на 18 апреля 2019 года
В этот день, помогая всем и каждому, вы рискуете не успеть сделать то, что поручено лично вам. Подумайте, а стоят ли те, кто обращается к вам за помощью, такого соучастия с вашей стороны. Научитесь говорить безоговорочное «нет», это вам очень пригодится в будущем.

Любовный гороскоп на 18 апреля 2019 года
Хороший день для того, чтобы в ваших отношениях появился третий. Но не лишний и даже не запасной. Просто кто-то, кого вы будете любить, о ком вам захочется заботиться. Вместе. Котенок, щенок, попугайчик или ребенок – решать вам. Только обязательно решите этот вопрос совместно…",871,18 апреля
237,"Гороскоп на 17 апреля 2019 года 
 Этот день символизирует перемены. Водолеи могут получить предложение руки и сердца, поменять дом и работу, есть шанс создать прочную семью. Некоторые Водолеи относятся к браку, как в своего рода возможности повзрослеть и освободиться от родительской опеки. Поймите, что женитьба - не самоцель. Вы должны обрести свою «вторую половину», как бы это банально ни звучало.

Бизнес-гороскоп на 17 апреля 2019 года 
 Сегодня звезды не советуют вам обращать внимание на то, чем занимаются ваши коллеги. В конце концов, даже если функции у вас в общем и целом схожие,то в частностях они различаются, да и подходы у вас к выполнению заданий отнюдь не одинаковые. Не забывайте о том, что вы индивидуальны.

Любовный гороскоп на 17 апреля 2019 года
Легкая измена или игра в измену пойдет лишь на пользу вашим отношениям. Звезды советуют сегодня несколько больше, чем обычно, говорить об особе противоположного пола и вовлекать в обсуждение вашего любимого человека. Главное не переборщить.",1012,17 апреля
238,"Гороскоп на 16 апреля 2019 года 
 Водолеи будут настроены активно, даже агрессивно. Но активность эта может быть непродуктивной, что случается у Водолеев сплошь и рядом. Гороскоп рекомендует сделать так, чтобы ваша бурная деятельность в результате во что-то вылилась. Вечером возможно непонимание и бытовые ссоры с любимым.

Бизнес-гороскоп на 16 апреля 2019 года 
 Сегодня вам будет непросто понять, зачем от вас требуется выполнение тех или иных трудовых повинностей, однако выполнить их все же придется. Ибо приказы начальства, как правило, не обсуждаются. А если вы решите обсудить, последствия могут оказаться самыми неприятными и непредсказуемыми.

Любовный гороскоп на 16 апреля 2019 года
Если ваш любимый человек еще не стал членом семьи, то, вполне возможно, скоро им станет. А посему его надо знакомить с родителями, дядями, тетями, братьями и сестрами. Если вы действительно считаете, что это необходимо, поторопитесь: сегодня самый подходящий для подобных знакомств день.",984,16 апреля
239,"Гороскоп на 15 апреля 2019 года 
 Сегодня позитивные тенденции могут затормозиться. Легкомысленное отношение к своим обязательствам может сыграть с вами злую шутку. Лишь дипломатичность поможет вам справиться с конфликтами и кознями соперников.

Бизнес-гороскоп на 15 апреля 2019 года 
 Сегодня вам необходимо помимо приведения в порядок своих дел, над которыми вы работаете, ещё и четко построить себе план действий на весь отрезок рабочего дня, так вы сможете ввести себя в рамки, не позволяющие вам расслабляться и отвлекаться на ненужные дела.

Любовный гороскоп на 15 апреля 2019 года
Сегодня вам не стоит держать в себе свои эмоции. Если любите – признайтесь в этом любимому человеку, если хотите стукнуть его – тоже стоит предупредить, чтобы он успел увернуться от вашего праведного гнева. В противном случае вы сами станете жертвой собственной сдержанности.",866,15 апреля
240,"Гороскоп на 14 апреля 2019 года 
 Перегрузки и нерациональное использование своих сил могут стать причиной стрессов и заболеваний. Избыток активности и впечатлений может негативно влиять на сон. В это время рекомендуются расслабляющие ванны на ночь и массаж спины.

Бизнес-гороскоп на 14 апреля 2019 года 
 Сегодня не самый подходящий день для проявления щедрости. Те деньги, которые вы сегодня дадите в долг, вряд ли вернутся к вам в скором времени. Поэтому держите всё при себе, а если кому-то очень понадобится ваша помощь, сделайте всё возможное, но без денежных вливаний.

Любовный гороскоп на 14 апреля 2019 года
Сегодня вашему любимому человеку будет непросто понять, почему что-то в ваших с ним отношениях разладилось. Постарайтесь уладить все то, что пошло не так, мирным путем, ибо в противном случае, выводы он сделает самые что ни на есть неправильные и действовать будет в полном соответствии с ними.",914,14 апреля
241,"Гороскоп на 13 апреля 2019 года 
 Деловая активность Водолеев весьма неустойчива. Для того чтобы продвигаться в карьере и добиваться признания, вам придется гораздо больше работать, чем обычно. Хотя это будет и не так просто.

Бизнес-гороскоп на 13 апреля 2019 года 
 Сегодня у вас могут возникнуть проблемы из-за того, что техника подведет вас в самый неподходящий момент. Конечно, в наши дни без неё никак не обойтись, но будьте готовы к тому, чтобы как-то спланировать порядок работы, не прибегая беспрестанно к помощи технических устройств.

Любовный гороскоп на 13 апреля 2019 года
Сегодня вашему любимому человеку непросто будет понять логику ваших действий. Действительно, не так легко увидеть чёрную кошку в чёрной комнате, особенно если её там нет, а её там, скорее всего, не будет. Остаётся надеяться, что ваша половинка заметит это достаточно быстро.",862,13 апреля
242,"Гороскоп на 12 апреля 2019 года 
 Не исключено, что вышестоящее начальство сделает вам интересное предложение, от которого вы не сможете отказаться. Ваши задуманные планы наконец начнут сбываться. Честность и работоспособность - важные элементы вашего успеха.

Бизнес-гороскоп на 12 апреля 2019 года 
 Если сегодня вы не откажитесь от пессимизма и скепсиса, то вы можете потерять расположение близкого человека. Радуйтесь каждому новому наступившему дню, он ведь уже не повторится. Порадуйте себя тем, о чем вы мечтали, а если это слишком дорого стоит, просчитайте, что вам понадобится для реализации. Наметьте цель, и вы её достигнете.

Любовный гороскоп на 12 апреля 2019 года
Сегодня вы имеете право поиграть в маленького капризного ребенка. Все ваши исполнимые желания будут исполняться вашей половинкой беспрекословно, поэтому смело топайте ножками, стучите кулачками и требуйте пирожного, мороженого и всего, что в голову придет. А вот дачу на Канарах не требуйте: если обеспечить не смогут, очень огорчатся и впадут в депрессию.",1036,12 апреля
243,"Гороскоп на 11 апреля 2019 года 
 Состояние душевного покоя принесет уравновешенность во внешних событиях, дела пойдут на поправку. Используйте новые знания и личный опыт, и вы будете уважать себя как успешного человека и всесторонне развитую личность.

Бизнес-гороскоп на 11 апреля 2019 года 
 Сегодня звезды не рекомендуют вам чересчур верить в свои силы и во всем целиком и полностью полагаться только на себя. Вряд ли эта стратегия окажется верной и принесет пользу вам и вашему бизнесу. Постарайтесь прислушиваться к мнению окружающих и объективным данным.

Любовный гороскоп на 11 апреля 2019 года
А вы уверены в том, что ваша половинка к вашим друзьям относится только как к друзьям? Звезды не призывают вас устраивать образцово-показательные сцены ревности, но вот быть внимательнее стоит. Они советуют, если что, поговорить с другом, а не с любимым человеком. Друг вас поймет лучше.",892,11 апреля
