,text,length,date
217,"Гороскоп на 7 мая 2019 года 
 Ваш тернистый путь не будет усыпан розами, но к трудностям вам не привыкать. Все на свете подвластно вашей гениальной работоспособности и практичному уму. Во второй половине дня вам предстоит усердно потрудиться.

Бизнес-гороскоп на 7 мая 2019 года 
 Сегодня звезды не рекомендуют вам каким бы то ни было образом форсировать события и принимать рискованные решения в вашей профессиональной области. Поэтому если в благополучном исходе того или иного предприятия не уверены – лучше не рискуйте на всякий случай.

Любовный гороскоп на 7 мая 2019 года
Не стоит стесняться некоторых своих вредных привычек или физических недостатков. Если это, конечно, не привычка ковыряться монтировкой в ухе собеседника или нечто аналогичное. Любая ваша необычная черта - это ваша изюминка, за которую, возможно, вас и любит ваша половинка!. Сегодня вы особенно явственно это ощутите.",897,7 мая
218,"Гороскоп на 6 мая 2019 года 
 Идеалистические представления о порядочности партнера или излишняя доверчивость могут заслонить истинное положение дел. Возможны обман или ложное обещание, которые принесут разочарование и обиды. Мужчинам-Близнецам следует осмотрительнее отнестись к новому увлечению. Не исключено, что ваша пассия недостойна вас. Обратите самое пристальное внимание на недвижимое имущество – вероятны кража или пожар.

Бизнес-гороскоп на 6 мая 2019 года 
 Сегодня вам явно не дадут скучать ни близкие, ни коллеги, ни друзья. Но общения тоже бывает слишком много, и ближе к вечеру вам может захотеться побыть в одиночестве. Это, конечно, вряд ли удастся, потому как всем не терпится поделиться с вами своими сомнениями, переживаниями или просто поговорить.

Любовный гороскоп на 6 мая 2019 года 
Сегодня вашему любимому человеку будет не по силу решить некую вашу проблему. Хорошо, если он честно откажется от ее решения самостоятельно. Если же нет – вам придется приложить довольно много усилий для того, чтобы уговорить его не браться не за свое дело.",1067,6 мая
219,"Гороскоп на 5 мая 2019 года
 Вероятно, ваши расходы по дому превысят, на ваш взгляд, разумные пределы. Поэтому в супружеских отношениях возможно значительное охлаждение. Вы будете обидчивы сверх меры. Постарайтесь не реагировать на мелкие обиды и не мстить по пустякам, это совсем не в ваших интересах. Созерцайте, как делают это японцы, цветущий сад.

Бизнес-гороскоп на 5 мая 2019 года 
 Сегодня вероятны проблемы с самочувствием, которые вполне могут перерасти в проблемы с работой. Не исключено, что этот день следует провести в заботах о своем здоровье, чтобы не свалиться надолго.

Любовный гороскоп на 5 мая 2019 года
Сегодня с вами произойдет нечто очень радостное, светлое и неожиданное, что внесет значительные изменения в вашу личную жизнь. Очень долго вы потом будете задаваться вопросом: «За что мне такое счастье?» – но ответа на него так и не найдете. А может, и не стоит?..",891,5 мая
220,"Гороскоп на 4 мая 2019 года 
 День символизирует душевное смятение. Вполне возможно, что в это время вам повстречается искрометная импозантная личность, и вы лишитесь сна и душевного покоя. Не бойтесь воплощать в жизнь смелые планы и во всем положитесь на свою интуицию. Не упускайте свою удачу! Воздержитесь от соблазна заработать легкие деньги за карточным столом или на бегах.

Бизнес-гороскоп на 4 мая 2019 года
 Сегодня вам будет весьма непросто понять, что именно движет теми или иными людьми. Выгоды в их действиях вам усмотреть не удастся... Однако это еще не повод, чтобы считать их сумасшедшими. Если вам так важно понимать, в чем дело, просто попросите объяснить.

Любовный гороскоп на 4 мая 2019 года 
Сегодня вашему любимому человеку будет настолько непросто понять, что именно движет вами в достижении той или иной цели, что в какой-то момент он даже попробует отказаться от этой воистину безумной идеи. Не боитесь ли вы потерять его доверие к вам таким образом?",978,4 мая
221,"Гороскоп на 3 мая 2019 года 
 Сегодня вы сможете с успехом решить творческиe задачи или направить свои усилия на то, чтобы хорошо отдохнуть. Однако ссоры с покровителем и начальником способны вызвать снижение энергетического уровня. Вы смогли бы избавиться от многих своих проблем, применив творческую фантазию и направив свои силы на покорение высот в искусстве.

Бизнес-гороскоп на 3 мая 2019 года 
 Ваша карьера резко рванет в гору, если нынче вы сумеете оправдать оказанное вам доверие. Увы, это сделать весьма трудно, ведь вам придется, как следует, потрудиться, чтобы сделать всё и даже больше в указанные сроки. Зато вознаграждение тоже не заставит себя ждать.

Любовный гороскоп на 3 мая 2019 года
Сегодня вы будете трудиться не покладая рук. Вы уйдёте в работу с головой, и вашей половинке весьма проблематично будет обратить на себя ваше внимание. Поэтому когда вы выйдете из погружения, можете обнаружить вашего любимого человека обиженно сидящим в углу. Не самое приятное зрелище.",993,3 мая
222,"Гороскоп на 2 мая 2019 года 
 Несмотря на кажущуюся строгость, в вашу душу может заглянуть глубокое чувство. Оно сумеет перевернуть ваш внутренний мир настолько, что вы будете способны забыть о делах и материальном благополучии своей семьи. Помните о том, что придет время ответственности и вам не избежать бессонных ночей, слез и душевных ран. Поймет ли любимый или любимая возвышенность вашей чистой души?

Бизнес-гороскоп на 2 мая 2019 года 
 Постарайтесь сегодня не брать с собой много денег – вы либо потратите их все, либо потеряете. В любом случае, это отрицательно скажется на вашем материальном состоянии, а прибавок к заработной плате в ближайшее время, к сожалению, не предвидится. Будьте экономнее!

Любовный гороскоп на 2 мая 2019 года
Чтобы цветок не завял, нужно постоянно менять в вазе воду. Постоянно добавлять свежую, очищенную. Это актуально и для ваших чувств. Давненько вы не освежали их, не подпитывали, мешая им расцвести или хотя бы жить подольше. Пусть эта тенденция окончится сегодня!",1011,2 мая
223,"Гороскоп на 1 мая 2019 года 
 У многих Близнецов улучшатся супружеские отношения, стабилизируется положение на работе. Вероятна прибыль, пополнение семейства. Сейчас ваша опора — знакомые, близкие и родственники.

Бизнес-гороскоп на 1 мая 2019 года 
 В этот день звезды не рекомендуют вам чересчур полагаться на вашего любимого человека: он вряд ли поможет вам в выполнении ваших служебных обязанностей, как бы вы ни мечтали об обратном. Впрочем, если он все же даст вам какой-то совет, вполне можете его обдумать на досуге.

Любовный гороскоп на 1 мая 2019 года
Даже если вы уже давно не ребёнок, что-то детское в вас осталось. И сегодня оно проснется в вас и заявит о себе во всю мощь своего детского, но не тихого голоса. Придётся уделить ему должное внимание - как вам, так и вашему любимому человеку, иначе может подняться самый настоящий бунт.",850,1 мая
224,"Гороскоп на 30 апреля 2019 года 
 Положение планет разбудит в Близнецах чувство справедливости, честолюбие, искренность и большую способность к интеллектуальной деятельности. Злейшим врагом Близнецов может быть их язык, так как необдуманная и прямолинейная речь способна в один миг испортить то, что создавалось в течение предыдущего времени.

Бизнес-гороскоп на 30 апреля 2019 года 
 Ваш начальник решит испытать вас на предмет того, сможете ли вы справиться с новой более высокой и ответственной должностью. Но не пугайтесь того, что вам придется пройти испытательный срок на новом посту, ведь ваш шеф верит в вас, и вы будете чувствовать поддержку вашей кандидатуры.

Любовный гороскоп на 30 апреля 2019 года
В этот день не забудьте про некое важное событие, которое вот-вот случится в жизни вашего любимого человека или только что случилось. Обязательно поздравьте его с этим, посочувствуйте или любым другим образом проявите свое неравнодушие к тому, что у него происходит.",979,30 апреля
225,"Гороскоп на 29 апреля 2019 года 
 День отмечен противоречивыми тенденциями. Похоже, что все вопросы сегодня не решить. Вы можете отличиться импульсивностью и раздражительностью, что способно только осложнить ситуацию. Поэтому не стоит вступать в спор с окружающими. А еще будьте терпимее с теми, кого любите.

Бизнес-гороскоп на 29 апреля 2019 года 
 Постарайтесь не обращать внимания на мелкие каверзы, вы должны быть выше мести. Ну если очень хочется — подшутите над своим обидчиком, но аккуратно и по возможности по-доброму. Вам необходимо, чтобы свидетели ваших отношений были на вашей стороне.

Любовный гороскоп на 29 апреля 2019 года 
Вы упрямо не хотите видеть того, что происходит прямо на ваших глазах! Ведь ситуация меняется с каждым днем – а вы ведете себя так, как будто сегодня все так же, как было вчера. Возможно, это способ защитной реакции. Однако все же лучше проанализировать происходящее и что-то предпринять. Иначе последствия могут оказаться печальными.",977,29 апреля
226,"Гороскоп на 28 апреля 2019 года 
 День символизирует общность, солидарность, товарищество. Даже самые пустячные знакомства могут умножить число ваших поклонников, так что в трудные моменты вам всегда будет на кого опереться. Будьте искренны и честны в своих мыслях и делах. Не пытайтесь добиться своего хитростью — значительных результатов не достигнете.

Бизнес-гороскоп на 28 апреля 2019 года 
 Сегодня вам будет непросто распределить ваше время и правильно расставить все приоритеты. Постарайтесь однако посвятить этому хотя бы полчаса, чтобы потом сэкономить не менее часа за счет точным рационализаторских решений.

Любовный гороскоп на 28 апреля 2019 года
Сегодня вы в первую очередь будете образцовым сыном или замечательной дочерью, а уже потом другом, работником или любимым человеком. Даже если на этот день вы строили какие-то другие планы, от них придется отказаться. Вы нужны своим близким, позвоните родителям.",925,28 апреля
227,"Гороскоп на 27 апреля 2019 года 
 Вы сегодня будете самыми удачливыми, благодаря своим способностям и интересному окружению проживете интересный и полный событиями день. В первой половине дня начните новое дело - в творчестве вас ждет настоящий успех. И не забывайте об активном отдыхе.

Бизнес-гороскоп на 27 апреля 2019 года 
 Сегодня вы вольны делать всё, что только вашей капризной душе будет угодно. Сходите в кино, на выставку, пригласите гостей или просто проведите день дома. Не отказывайте себе в исполнении желаний, это бывает очень и очень вредно! Получайте удовольствие от жизни!

Любовный гороскоп на 27 апреля 2019 года
Не позволяйте вашему любимому человеку сесть вам на шею ни при каких условиях. Иначе он вам может шею сломать или вам еще долго придется брести по жизни с тяжестью на плечах. Даже если вы мечтаете о том, чтобы этот человек от вас полностью зависел, не надо добиваться подобных результатов таким способом. Сами потом не рады будете.",966,27 апреля
228,"Гороскоп на 26 апреля 2019 года 
 Вероятно легкое увлечение. Близнецы могут изменить своей осторожности и благоразумию, поддаться зову сердца. Никаких флиртов! Никакого легкомыслия вам допускать нельзя, даже в мелочах. Если появится сердечное увлечение, то нужно оценить, имеет ли оно будущее.

Бизнес-гороскоп на 26 апреля 2019 года 
 Сегодня ожидается достаточно спокойный день без различных столкновений с недоброжелательно настроенными к вам людьми и без конфликтов с начальством. Выходной все-таки. Всё что от вас требуется, пересмотреть свои методы работы и научиться действовать в команде.

Любовный гороскоп на 26 апреля 2019 года
Если у вас есть постоянный партнёр, а вы всё таки не чувствуете себя достаточно комфортно и счастливо, сегодня есть смысл поискать что-нибудь другое. Поиски вполне могут увенчаться успехом. Лучший выбор для вас в этот день - Телец, Дева или Рыбы. Не советуем связываться с Козерогом и Овном.",931,26 апреля
229,"Гороскоп на 25 апреля 2019 года 
 Этот день открывает новые перспективы и несет удачу. Возможно, вам удастся все, что ни задумаете. Стоит поверить в себя и постараться, и вам удастся то, что никак не получалось.

Бизнес-гороскоп на 25 апреля 2019 года 
 Сегодня для вас главное правильно поставить себе цель и методично идти к ней. Не стоит сейчас хвататься за все сразу: добейтесь сначала чего-то одного, это укрепит веру в собственные силы и поможет вам увидеть, какие дальнейшие шаги будут для вас наиболее выигрышными и перспективными.

Любовный гороскоп на 25 апреля 2019 года 
Сегодня всё в этом мире будет вас радовать: от погоды до взгляда вашего любимого человека. Ваша задача – сделать так, чтобы и вашу половинку всё радовало. Представляете, как вам здорово и интересно будет радоваться вместе?.. Только сделать это будет не так просто, придётся приложить максимум моральных и, возможно, даже физических усилий.",923,25 апреля
230,"Гороскоп на 24 апреля 2019 года
 Во взаимоотношениях между родителями и детьми в семьях Близнецов все должно сложиться отлично. Многие будут гордиться своими близкими и многое сделают для того, чтобы те чувствовали себя более уверенно в жизни. Вы в состоянии по достоинству оценить заботу близких. При этом условии отношения у вас будут прекрасными.

Бизнес-гороскоп на 24 апреля 2019 года 
 Сегодня звезды не рекомендуют вам торопиться с принятием важных управленческих решений. Предоставьте этот уникальный шанс вашим коллегам: пусть они за вас все решат, а вы потом оцените оригинальность и применимость их решений. Много зайцев таким образом убьете.

Любовный гороскоп на 24 апреля 2019 года
Вам неуютно жить в той роли, которую вы придумали для себя в вашем тандеме. Да и вашего любимого человека, возможно, его роль не устраивает. Звезды советуют сегодня обсудить кто есть кто и что вам дальше с этим делать. В конце концов, ваши отношения в ваших руках.",962,24 апреля
231,"Гороскоп на 23 апреля 2019 года
 Нынешний день должен стабилизировать ситуацию и состояние духа. Сегодня многие осознают, что при поддержке близких действительно можно добиться многого. В повседневной суете поменьше задумывайтесь о смысле домашних хлопот и делайте то, что должны сделать, наилучшим образом.

Бизнес-гороскоп на 23 апреля 2019 года 
 Сегодня вы как никогда способны просто фантастическим способом притягивать к себе большие деньги! Поэтому не скупитесь на крупную покупку, которую вы так давно мечтали совершить: потом все материальные затраты компенсируются с лихвой. Порадуйте себя и своих близких роскошным ужином — вам есть, что праздновать.

Любовный гороскоп на 23 апреля 2019 года
Сегодня вашему любимому человеку не придётся долго объяснять вам какие-то очевидные для вас истины, поскольку вам они будут даже более очевидны, нежели ему. Хочется надеяться на то, что вашей половинке будет достаточно одного слова, чтобы понять, что вы её понимаете.",973,23 апреля
232,"Гороскоп на 22 апреля 2019 года 
 Положение планет может лишить Близнецов реального восприятия действительности. Вероятна иллюзия превосходства над остальными, озабоченность внешним благополучием, откачка сил и средств на пустые, идеологические выступления, демонстрации. Высокие стандарты - это неплохо, но ваше непреодолимое стремление к совершенству может дорого вам стоить. Вы потеряете много энергии из-за своего честолюбия.

Бизнес-гороскоп на 22 апреля 2019 года 
 Сегодняшний день приготовил для вас непредвиденные трудности как в отношениях с людьми, так и в понимании вашей точки зрения по освещаемому вами вопросу. Наберитесь терпения, и постарайтесь не повышать голос ни при каких обстоятельствах – вряд ли вам это поможет.

Любовный гороскоп на 22 апреля 2019 года
Сегодня вы поймете, что то, что сейчас происходит в ваших отношениях с вашим любимым человеком, весьма отличается от того, что с вами происходило несколько дней, месяцев или лет назад. Не стоит явно выказывать разочарования по этому поводу: возможно, тогда было хуже.",1046,22 апреля
233,"Гороскоп на 21 апреля 2019 года
 Близнецы будут мало чувствительны к внешней краcoте, обольстить их сегодня трудно. Они, скорее, будут увлечены человеком, который проявит благоразумие. В вашей жизни большую роль сыграет любовь. Поэтому рассчитывайте на нее, преодолевая препятствия, добиваясь успехов в любой деятельности, особенно в искусстве, литературе.

Бизнес-гороскоп на 21 апреля 2019 года 
 Сегодня звезды рекомендуют вам как можно больше встречаться с вашими коллегами и партнерами и по возможности избежать письменных форм коммуникации, ибо она не будет способствовать взаимопониманию и нахождению компромиссов, как бы вам ни хотелось обратного.

Любовный гороскоп на 21 апреля 2019 года
Сегодняшний день будет для вас нелегким испытанием. Ваша любовь подвергнется некоторым опасностям и даже будет под серьезной угрозой извне. Однако если вы и ваша половинка действительно намерены быть вместе долго и счастливо, вы обязательно со всем справитесь наилучшим образом.",978,21 апреля
234,"Гороскоп на 20 апреля 2019 года 
 Не исключено что даже в дружеских и романтических отношениях Близнецы будут преследовать меркантильный интерес. Проявите искреннюю заинтересованность и участие по отношению к своему окружению, не ждите вознаграждения, и тогда у вас появятся настоящие друзья и возлюбленные.

Бизнес-гороскоп на 20 апреля 2019 года 
 Благими намерениями вымощена дорога в ад. Помните об этом, когда сегодня вам захочется сделать что-то по своей личной инициативе без обсуждения этого вопроса с начальством. Никакой самостоятельности проявлять не следует, иначе потом не оберётесь проблем, которые нелегко будет решить.

Любовный гороскоп на 20 апреля 2019 года
Сегодня вам не стоит слишком долго засиживаться дома. Так ваши отношения могут превратиться в некое подобие болотца. Постарайтесь придумать какие-то приключения, почувствовать хоть какое-то подобие острых ощущений. Это еще больше сблизит вас.",920,20 апреля
235,"Гороскоп на 19 апреля 2019 года 
 Положение планет способствует получению и распространению информации. Повысится потребность в широком общении, контактах с общественностью, средствами связи и коммуникации. Не следует сидеть на месте, тогда у вас появится масса знакомств и нужной информации.

Бизнес-гороскоп на 19 апреля 2019 года 
 Вашему начальнику, кажется, нужно всё и сразу. Сегодня он так загрузит вас делами, что до дома вы доберетесь полуживым. Заданный вам объем поручений просто невозможно выполнить в указанные сроки, поэтому придется что-нибудь придумать, чтобы выиграть время.

Любовный гороскоп на 19 апреля 2019 года
Сегодня без доверия вам не обойтись. Даже если ваш любимый человек будет вам рассказывать небылицы о том, как он провел день или почему не сделал то, что обещал, придётся верить. Потому что проверить его слова вы всё равно не сможете, Если вы не Шерлок Холмс и не Мисс Марпл, разумеется.",922,19 апреля
236,"Гороскоп на 18 апреля 2019 года 
 Положение планет неблагоприятно для женщин-Близнецов. Вероятны холодность и безразличие к недостаткам партнера и даже его лжи. В этот день опасны безразличие и лень. Они чреваты ранним старением, появлением морщин, облысением. Преодоление апатии вознаградится энергетическим всплеском, возможностью изменить жизнь к лучшему.

Бизнес-гороскоп на 18 апреля 2019 года 
 Нынче вы на все будете склонны глядеть отнюдь не через розовые очки. И напрасно, не так уж все и плохо. Однако, если вам нужно произвести впечатление человека, требовать чего-то от которого грешно и бессмысленно — день удачный. У вас получится.

Любовный гороскоп на 18 апреля 2019 года
Признайтесь себе в собственных чувствах. Вы слишком долго скрывали их от себя, и сегодня пришла наконец пора узнать правду. Признав её в душе, вам будет проще ориентироваться в ваших отношениях с представителями противоположного пола, делать правильные шаги в сторону нужного человека.",974,18 апреля
237,"Гороскоп на 17 апреля 2019 года 
 Вас ждут путешествия, поездки с детьми и любимыми. Семейные путешествия порадуют, а переезды принесут новые возможности. Вы можете встретить свою любовь. Ставьте перед собой цели, и они обязательно сбудутся, если не сегодня, то в ближайшем будущем.

Бизнес-гороскоп на 17 апреля 2019 года 
 Будьте готовы к неожиданностям: сегодня всё пойдет не так, как вы задумали. Однако это вовсе не означает, что всё будет просто ужасно, даже наоборот. Просто вы вряд ли будете способны просчитать варианты развития ситуации.

Любовный гороскоп на 17 апреля 2019 года
Сегодня вашему любимому человеку не захочется понимать мотивы ваших поступков, поэтому он будет обижаться на действия, а не пытаться разобраться в причинах этих действий. Что ж, придётся вам либо ограничить себя в передвижениях, либо объяснять каждый свой шаг.",851,17 апреля
238,"Гороскоп на 16 апреля 2019 года 
 Успех ваших финансовых предприятий будет под вопросом. Однако сегодня вам повезет, если вы занимаетесь наследственными вопросами. Будьте особенно внимательны, совершая покупки в магазинах. Вам могут навязать заведомо неудачный, некачественный товар.

Бизнес-гороскоп на 16 апреля 2019 года 
 Ваш уровень дохода вас вполне удовлетворяет? Прекрасно, тогда стоит попробовать начать просто получать удовольствие от своей работы. Это вам не составит труда, уж поверьте! А вот коль вы обнаружили, что никаких положительных эмоций она вам не приносит, стоит задуматься о смене деятельности.

Любовный гороскоп на 16 апреля 2019 года
В этот день ваш любимый человек будет склонен к тому, чтобы подводить итоги вашего совместного бытия, делать выводы и строить планы на будущее. Не стоит ему в этом мешать. Главное, чтобы его планы и выводы не очень противоречили тому, что себе представляете вы.",922,16 апреля
239,"Гороскоп на 15 апреля 2019 года 
 У вас сегодня может появиться предположение о неверности супруга. Возможно, вы будете несправедливы к нему. Не исключено, что именно вы окажетесь подозреваемой стороной. Не торопитесь с выводами. Объяснение может оказаться вполне безобидным, достаточно просто поговорить

Бизнес-гороскоп на 15 апреля 2019 года 
 Сегодня для вас очень важно соблюдать дресс-код. Оденьтесь так, как это бы понравилось вашему начальнику и как считается нужным и приемлемым в вашей фирме. В противном случае, у вас могут возникнуть нешуточные проблемы в течение рабочего дня, которые вовсе не будут способствовать вашим трудовым успехам.

Любовный гороскоп на 15 апреля 2019 года
Близнецам сегодня полезно будет пробежаться по магазинам, особенно по тем, где продают мебель. Звёзды советуют именно сегодня вам заняться перепланировкой вашего интерьера. Однако не забудьте советоваться во всём со своей второй половиной.",934,15 апреля
240,"Гороскоп на 14 апреля 2019 года 
 Путешествие, отдых на природе, новые знакомства и впечатления - все это благоприятно повлияет на ваше эмоциональное состояние. Не забывайте об утренней гимнастике и контрастном душе, они помогут вам сохранить бодрость и хорошее настроение.

Бизнес-гороскоп на 14 апреля 2019 года 
 С неожиданной легкостью вы справитесь со всеми трудностями, с которыми вам сегодня предстоит столкнуться. Но не стоит надеяться, что и в дальнейшем, всё будет идти как по маслу, скорее наоборот: кажущиеся простыми дела обернутся большими проблемами, поэтому будьте к этому готовы.

Любовный гороскоп на 14 апреля 2019 года
Сегодня вашему любимому человеку захочется продемонстрировать вам свою исключительную замечательность. Возможно, иногда это будет походить на некое хвастовство или бахвальство, однако в общем и целом вам скорее понравится, чем нет: всегда же приятно, когда твоя половинка обладает исключительными достоинствами.",951,14 апреля
241,"Гороскоп на 13 апреля 2019 года 
 Вас ждет уверенность в своих силах. Многие получат повышение или интересные деловые предложения, признания в любви. Возникшую романтическую связь постарайтесь перевести в прочные отношения.

Бизнес-гороскоп на 13 апреля 2019 года 
 Сегодня у вас велико будет искушение при работе над новым проектом воспользоваться идеями того, кто делал что-то похожее до вас. Не думайте, что ваш плагиат не будет замечен, простой выход не всегда самый лучший. Потрудитесь чуть больше, и вы сами придумаете отличное решение.

Любовный гороскоп на 13 апреля 2019 года
Сегодня вам очень пригодится консультация близкого вам человека касательно ваших отношений с вашей второй половинкой. Почему-то именно постороннему будут виднее ваши проблемы, ваши ошибки и пути их разрешения и исправления. Прислушайтесь к советам.",834,13 апреля
242,"Гороскоп на 12 апреля 2019 года 
 Несмотря на нестабильность, в последней время, многим Близнецам удастся достичь новых высот в карьере, улучшить отношения с близкими людьми и с друзьями и даже укрепить свое материальное положение. Благодаря своим способностям и трудолюбию можно достичь многого. Но дорога к успеху иногда бывает длинной, и вы должны осознать это.

Бизнес-гороскоп на 12 апреля 2019 года 
 Сегодня вам не потребуется чья бы то ни было помощь в выполнении ваших непосредственных трудовых обязанностей. Вам по силам сделать все самостоятельно и в лучшем виде. Несмотря даже на то, что вы совершенно уверены в обратном. Глаза боятся, а руки делают. Или другие части тела.

Любовный гороскоп на 12 апреля 2019 года
Строя планы на сегодняшний день, постарайтесь согласовать их со всеми, кто может на них как-то повлиять как прямо, так и косвенно. Иначе неприятных сюрпризов не избежать. И если они произойдут, то винить ваша половинка будет только вас, пусть даже сорвётся что-то по независящим от вас причинам.",1024,12 апреля
